SOURCE_ID,DATE,PERMITTED_ACRES,COMPLETED_ACRES,PILE_VOLUME,BURN_NAME,BURNTYPE_REPORTED,ENTITY_REQUESTING,LAT_PERMIT,LON_PERMIT,LEGAL_DESCRIP,BURN_STATUS
10,2012-01-01,NA,NA,3952,Horsetooth,Pile,"Local Gov't Agency, Larimer County",0,0,7N 70W 25,Complete
97,2012-01-01,125,40,0,Indian Creek Phase 2,Broadcast,"Local Gov't Agency, Larimer County",0,0,6N 69W 30,Complete
153,2012-01-01,80,6,0,HRLETF Rx,Broadcast,"Local Gov't Agency, South Metro Fire Department",39.49,-104.97,NA,Complete
176,2012-01-01,112,45,0,Woodhouse Ranch,Broadcast,"Local Gov't Agency, South Metro Fire Department",39.45,-105,NA,Complete
209,2012-01-01,54,45,0,Ken Caryl - North Hogback North,Broadcast,"Local Gov't Agency, West Metro Fire Department",39.59,-105.16,5S 69W 30,Complete
210,2012-01-01,350,0,0,Bear Creek,Broadcast,"Local Gov't Agency, West Metro Fire Department",39.38,-105.1,4S 69W 34,Incomplete
42,2012-01-01,40,0,0,Spiranthes Burn,Broadcast,"Multiple Agencies, multiple agencies",0,0,7N 69W 5,Incomplete
83,2012-01-01,2400,0,0,Reservoir Gulch RX,Broadcast,"Multiple Agencies, multiple agencies",0,0,8S 92W 8,Incomplete
147,2012-01-01,5200,127,0,Arsenal Broadcast Burns,Broadcast,"Multiple Agencies, multiple agencies",0,0,3S 66W 5,Complete
170,2012-01-01,647,0,0,Palisade Watershed,Broadcast,"Multiple Agencies, multiple agencies",39.07,-108.26,NA,Incomplete
177,2012-01-01,500,0,0,Calf Creek,Broadcast,"Multiple Agencies, multiple agencies",0,0,48N 5E 4,Incomplete
50,2012-01-01,NA,NA,7600,Lions Camp,Pile,"Non-Profits & Misc. Fed, Other",39.05,-105.09,NA,Complete
89,2012-01-01,NA,NA,83747.23452,Ridgewood,Pile,"Non-Profits & Misc. Fed, Other",39.11,-105.07,NA,Complete
220,2012-01-01,25,14.8,0,Bulrush Wetlands Park,Broadcast,"Non-Profits & Misc. Fed, Other",0,0,1N 68W 5,Complete
162,2012-01-01,NA,NA,37900.00322,Winter Park Resort Piles,Pile,"Non-Profits & Misc. Fed, Ski resort",0,0,2S 75w 9,Complete
212,2012-01-01,NA,NA,33230.05,Aspen Mountain,Pile,"Non-Profits & Misc. Fed, Ski resort",39.15,-106.81,NA,Complete
236,2012-01-01,NA,NA,5767.999948,Copper Mountain Piles,Pile,"Non-Profits & Misc. Fed, Ski resort",0,0,6S 78W 30,Complete
251,2012-01-01,NA,NA,237.5,Arapahoe Basin Ski Area,Pile,"Non-Profits & Misc. Fed, Ski resort",0,0,5S 76W 2,Complete
258,2012-01-01,NA,NA,30870,Keystone Mountain,Pile,"Non-Profits & Misc. Fed, Ski resort",39.59,-105.93,NA,Complete
259,2012-01-01,NA,NA,519.99996,Wolf Creek Ski Area,Pile,"Non-Profits & Misc. Fed, Ski resort",37.47,-106.79,NA,Complete
261,2012-01-01,NA,NA,35750.96736,Aspen Highlands Ski Area,Pile,"Non-Profits & Misc. Fed, Ski resort",39.13,-106.86,NA,Complete
274,2012-01-01,NA,NA,7267.900063,Snowmass Ski Area,Pile,"Non-Profits & Misc. Fed, Ski resort",39.19,-106.95,NA,Complete
40,2012-01-01,NA,NA,14449.5,Green Grizzly Piles,Pile,"NPS, Black Canyon National Park",0,0,50N 7W 18,Complete
234,2012-01-01,161,0,0,Green Grizzly,Broadcast,"NPS, Black Canyon National Park",0,0,50N 7W 8,Incomplete
282,2012-01-01,NA,NA,0,BCP Maintenance,Pile,"NPS, Black Canyon National Park",0,0,49N 7W 5,Incomplete
39,2012-01-01,NA,NA,4914,Soap Creek Piles,Pile,"NPS, Curecanti National Monument",0,0,49N 4W 16,Complete
41,2012-01-01,NA,NA,10920,East Side Piles,Pile,"NPS, Colorado National Monument",0,0,12S 101W 11,Complete
159,2012-01-01,NA,NA,6786,Medano Ranch,Pile,"NPS, Great Sand Dunes National Park",37.7,-105.67,NA,Complete
121,2012-01-01,NA,NA,2356,Chapin/Morefield Piles,Pile,"NPS, Mesa Verde National Park",37.19,-108.48,NA,Complete
271,2012-01-01,10,3,0,Bobcat Canyon,Broadcast,"NPS, Mesa Verde National Park",37.18,-108.52,NA,Complete
45,2012-01-01,NA,NA,177792.5,Deer Mountain,Pile,"NPS, Rocky Mountain National Park",40.38,-105.58,NA,Complete
46,2012-01-01,NA,NA,0,Lily Lake Pit,Pile,"NPS, Rocky Mountain National Park",40.3,-105.54,NA,Incomplete
47,2012-01-01,NA,NA,42185.00088,East Road Corridor,Pile,"NPS, Rocky Mountain National Park",40.39,-105.62,NA,Complete
48,2012-01-01,NA,NA,7389.2,Betty Dick's Large Pile,Pile,"NPS, Rocky Mountain National Park",40.32,-105.85,NA,Complete
49,2012-01-01,NA,NA,32887.8,East Portal,Pile,"NPS, Rocky Mountain National Park",40.33,-105.59,NA,Complete
59,2012-01-01,NA,NA,56885.40293,Bear Lake,Pile,"NPS, Rocky Mountain National Park",40.31,-105.63,NA,Complete
60,2012-01-01,NA,NA,18652.3,Moraine Park,Pile,"NPS, Rocky Mountain National Park",40.36,-105.59,NA,Complete
80,2012-01-01,NA,NA,261885.0111,South Boundary,Pile,"NPS, Rocky Mountain National Park",40.33,-105.85,NA,Complete
31,2012-01-01,NA,NA,0,Private Piles,Pile,"Private Land, Privately-owned land burned by owner",0,0,3N 85W 12,Incomplete
32,2012-01-01,NA,NA,1063411.2,Private Piles,Pile,"Private Land, Privately-owned land burned by owner",0,0,1S 81W 15,Complete
51,2012-01-01,NA,NA,15300,Private Piles,Pile,"Private Land, Privately-owned land burned by owner",37.62,-105.29,NA,Complete
95,2012-01-01,NA,NA,164236.9935,Private Piles,Pile,"Private Land, Privately-owned land burned by owner",0,0,3S 79W 11,Complete
100,2012-01-01,NA,NA,0,Private Piles,Pile,"Private Land, Privately-owned land burned by owner",39.52,-106.06,6S 78W 24,Incomplete
101,2012-01-01,NA,NA,39600,Private Piles,Pile,"Private Land, Privately-owned land burned by owner",37.05,-106.69,NA,Complete
102,2012-01-01,NA,NA,1771.52371,Private Piles,Pile,"Private Land, Privately-owned land burned by owner",0,0,2N 71W 19,Complete
104,2012-01-01,NA,NA,2556,Private Piles,Pile,"Private Land, Privately-owned land burned by owner",0,0,4S 78W 23,Complete
120,2012-01-01,NA,NA,0,Private Piles,Pile,"Private Land, Privately-owned land burned by owner",40.6,-105.52,NA,Incomplete
133,2012-01-01,226,0,0,Private Broadcast,Broadcast,"Private Land, Privately-owned land burned by owner",39.98,-105.27,NA,Incomplete
136,2012-01-01,30,13,0,Private Broadcast,Broadcast,"Private Land, Privately-owned land burned by owner",38.98,-108.46,2S 1E 5,Complete
140,2012-01-01,NA,NA,223250,Private Piles,Pile,"Private Land, Privately-owned land burned by owner",0,0,6S 77W 19,Complete
141,2012-01-01,NA,NA,0,Private Piles,Pile,"Private Land, Privately-owned land burned by owner",39.89,-106.38,2S 80W 6,Incomplete
163,2012-01-01,880,0,0,Private Broadcast,Broadcast,"Private Land, Privately-owned land burned by owner",37.05,-106.69,NA,Incomplete
164,2012-01-01,NA,NA,4410,Private Piles,Pile,"Private Land, Privately-owned land burned by owner",0,0,2S 80W 36,Complete
179,2012-01-01,NA,NA,785,Private Piles,Pile,"Private Land, Privately-owned land burned by owner",40.71,-105.34,NA,Complete
180,2012-01-01,50,0,0,Private Broadcast,Broadcast,"Private Land, Privately-owned land burned by owner",0,0,1S 67W 22,Incomplete
187,2012-01-01,NA,NA,0,Private Piles,Pile,"Private Land, Privately-owned land burned by owner",39.31,-106.82,NA,Incomplete
198,2012-01-01,NA,NA,0,Private Piles,Pile,"Private Land, Privately-owned land burned by owner",40.19,-105.65,NA,Incomplete
235,2012-01-01,50,0,0,Private Broadcast,Broadcast,"Private Land, Privately-owned land burned by owner",0,0,9S 58W 12,Incomplete
263,2012-01-01,NA,NA,0,Private Piles,Pile,"Private Land, Privately-owned land burned by owner",37.51,-107.8,NA,Incomplete
272,2012-01-01,NA,NA,0,Private Piles,Pile,"Private Land, Privately-owned land burned by owner",37.41,-105.23,NA,Incomplete
279,2012-01-01,NA,NA,27225.0005,Private Piles,Pile,"Private Land, Privately-owned land burned by owner",39.73,-106.11,NA,Complete
290,2012-01-01,NA,NA,9900,Private Piles,Pile,"Private Land, Privately-owned land burned by owner",0,0,5N 84W 10,Complete
1,2012-01-01,NA,NA,0,James Creek Units H1401 & RFB14,Pile,"USFS, Arapaho/Roosevelt National Forests",0,0,2N 72W 11,Incomplete
2,2012-01-01,NA,NA,10800,"James Creek O0401, O0402, O0403, M3401",Pile,"USFS, Arapaho/Roosevelt National Forests",0,0,1N 72W 3,Complete
3,2012-01-01,NA,NA,0,James Creek PBFB1,Pile,"USFS, Arapaho/Roosevelt National Forests",0,0,1N 72W 9,Incomplete
4,2012-01-01,NA,NA,0,James Creek RFB15,Pile,"USFS, Arapaho/Roosevelt National Forests",0,0,2N 72W 14,Incomplete
5,2012-01-01,NA,NA,5355,"James Creek RFB 16, 17, 18, 20",Pile,"USFS, Arapaho/Roosevelt National Forests",0,0,2N 72W 1,Complete
6,2012-01-01,NA,NA,0,"Evergreen 32A, 32B, 5A",Pile,"USFS, Arapaho/Roosevelt National Forests",0,0,5S 71W 32,Incomplete
7,2012-01-01,NA,NA,0,Sugarloaf 132 & 132E,Pile,"USFS, Arapaho/Roosevelt National Forests",0,0,1N 72W 33,Incomplete
8,2012-01-01,NA,NA,0,Sugarloaf 151,Pile,"USFS, Arapaho/Roosevelt National Forests",0,0,1S 72W 8,Incomplete
33,2012-01-01,NA,NA,61844.40112,Grizzly Gulch,Pile,"USFS, Arapaho/Roosevelt National Forests",0,0,4N 72W 4,Complete
34,2012-01-01,NA,NA,78142.5,Fish Creek,Pile,"USFS, Arapaho/Roosevelt National Forests",0,0,4N 72W 18,Complete
35,2012-01-01,NA,NA,854143.0516,Thompson River Piles,Pile,"USFS, Arapaho/Roosevelt National Forests",0,0,5N 71W 20,Complete
36,2012-01-01,NA,NA,0,Pingree Hill/Lonetree,Pile,"USFS, Arapaho/Roosevelt National Forests",0,0,9N 73W 19,Incomplete
37,2012-01-01,NA,NA,291003.9501,Lake Pasture,Pile,"USFS, Arapaho/Roosevelt National Forests",0,0,4N 72W 21,Complete
38,2012-01-01,NA,NA,0,Pinewood Springs,Pile,"USFS, Arapaho/Roosevelt National Forests",0,0,4N 71W 21,Incomplete
70,2012-01-01,NA,NA,1476840.864,Stringtown West Piles,Pile,"USFS, Arapaho/Roosevelt National Forests",0,0,7N 71W 32,Complete
71,2012-01-01,NA,NA,0,Arrow,Pile,"USFS, Arapaho/Roosevelt National Forests",0,0,1S 75W 34,Incomplete
72,2012-01-01,NA,NA,0,Conveyor Belt,Pile,"USFS, Arapaho/Roosevelt National Forests",0,0,3S 77W 6,Incomplete
73,2012-01-01,NA,NA,0,Jericho Road,Pile,"USFS, Arapaho/Roosevelt National Forests",0,0,3N 75W 7,Incomplete
74,2012-01-01,NA,NA,0,East Elk Creek Ridge Piles,Pile,"USFS, Arapaho/Roosevelt National Forests",0,0,2S 75W 7,Incomplete
75,2012-01-01,NA,NA,0,A Bay Temp Storage Piles,Pile,"USFS, Arapaho/Roosevelt National Forests",0,0,2N 76W 11,Incomplete
76,2012-01-01,NA,NA,0,ANRA Landings Piles,Pile,"USFS, Arapaho/Roosevelt National Forests",0,0,3N 76W 15,Incomplete
77,2012-01-01,NA,NA,0,St. Louis,Pile,"USFS, Arapaho/Roosevelt National Forests",0,0,1S 76W 34,Incomplete
123,2012-01-01,NA,NA,16000,Willow Creek ARF,Pile,"USFS, Arapaho/Roosevelt National Forests",40.32,-106,4N 77W 10,Complete
125,2012-01-01,NA,NA,0,Upper Fraser II Landing,Pile,"USFS, Arapaho/Roosevelt National Forests",0,0,1S 76W 36,Incomplete
127,2012-01-01,NA,NA,1040000.108,Vasquez Ridge Piles,Pile,"USFS, Arapaho/Roosevelt National Forests",0,0,2S 75W 8,Complete
137,2012-01-01,NA,NA,0,Upper Fraser Hand Piles,Pile,"USFS, Arapaho/Roosevelt National Forests",0,0,2S 75W 4,Incomplete
138,2012-01-01,NA,NA,59684.391,Tunnel Chambers Campground Piles,Pile,"USFS, Arapaho/Roosevelt National Forests",40.67,-105.85,NA,Complete
169,2012-01-01,NA,NA,254880,Crystal 4 Machine and Hand Piles,Pile,"USFS, Arapaho/Roosevelt National Forests",0,0,10N 74W 16,Complete
171,2012-01-01,NA,NA,40056.25,Evergreen Unit 6B,Pile,"USFS, Arapaho/Roosevelt National Forests",0,0,5S 71W 31,Complete
199,2012-01-01,NA,NA,0,West Beaver Machine Piles,Pile,"USFS, Arapaho/Roosevelt National Forests",0,0,11N 74W 10,Incomplete
206,2012-01-01,NA,NA,0,Browns Park Machine Piles,Pile,"USFS, Arapaho/Roosevelt National Forests",0,0,10N 76W 33,Incomplete
207,2012-01-01,578,578,0,Pawnee 2012,Broadcast,"USFS, Arapaho/Roosevelt National Forests",0,0,10N 64W 11,Complete
90,2012-01-01,2000,1713,0,One Mile,Broadcast,"USFS, Grand Mesa/Uncompahgre/Gunnison Nat'l Forests",0,0,15S 84W 16,Complete
91,2012-01-01,NA,NA,128783.76,Tomichi Creek,Pile,"USFS, Grand Mesa/Uncompahgre/Gunnison Nat'l Forests",0,0,49N 5E 29,Complete
98,2012-01-01,NA,NA,5017.6,Mesa Lake Piles,Pile,"USFS, Grand Mesa/Uncompahgre/Gunnison Nat'l Forests",0,0,11S 96W 34,Complete
99,2012-01-01,NA,NA,10031.24963,Ward Lake Piles,Pile,"USFS, Grand Mesa/Uncompahgre/Gunnison Nat'l Forests",0,0,11S 95W 35,Complete
130,2012-01-01,NA,NA,256399.772,West Mountain,Pile,"USFS, Grand Mesa/Uncompahgre/Gunnison Nat'l Forests",0,0,50N 4E 5,Complete
174,2012-01-01,1500,0,0,Taylor Canyon,Broadcast,"USFS, Grand Mesa/Uncompahgre/Gunnison Nat'l Forests",38.84,-106.74,14S 84W 11,Incomplete
178,2012-01-01,1500,0,0,Los Pinos,Broadcast,"USFS, Grand Mesa/Uncompahgre/Gunnison Nat'l Forests",38.19,-106.89,46N 1E 31,Incomplete
181,2012-01-01,800,0,0,Yellow Pine,Broadcast,"USFS, Grand Mesa/Uncompahgre/Gunnison Nat'l Forests",0,0,49N 3E 1,Incomplete
182,2012-01-01,1200,0,0,Ohio City-Pitkin,Broadcast,"USFS, Grand Mesa/Uncompahgre/Gunnison Nat'l Forests",0,0,50N 3E 24,Incomplete
183,2012-01-01,1500,0,0,Myers,Broadcast,"USFS, Grand Mesa/Uncompahgre/Gunnison Nat'l Forests",38.25,-106.62,46N 3E 10,Incomplete
191,2012-01-01,NA,NA,0,Kannah Creek Piles,Pile,"USFS, Grand Mesa/Uncompahgre/Gunnison Nat'l Forests",0,0,12S 97W 34,Incomplete
214,2012-01-01,1200,0,0,Nick Mountain,Broadcast,"USFS, Grand Mesa/Uncompahgre/Gunnison Nat'l Forests",0,0,10S 95W 32,Incomplete
216,2012-01-01,500,0,0,West Elk,Broadcast,"USFS, Grand Mesa/Uncompahgre/Gunnison Nat'l Forests",38.55,-107.22,50N 3W 31,Incomplete
244,2012-01-01,3412,0,0,Glencoe Pine,Broadcast,"USFS, Grand Mesa/Uncompahgre/Gunnison Nat'l Forests",38.36,-108.4,NA,Incomplete
245,2012-01-01,450,0,0,Little Monitor,Broadcast,"USFS, Grand Mesa/Uncompahgre/Gunnison Nat'l Forests",38.15,-106.5,NA,Incomplete
262,2012-01-01,NA,NA,1287766.42,Tomichi Creek Piles,Pile,"USFS, Grand Mesa/Uncompahgre/Gunnison Nat'l Forests",38.45,-106.43,48N 5E 16,Complete
264,2012-01-01,NA,NA,0,Willow Timber Sale,Pile,"USFS, Grand Mesa/Uncompahgre/Gunnison Nat'l Forests",0,0,46N 4W 16,Incomplete
265,2012-01-01,NA,NA,40197.35,Illinois Creek,Pile,"USFS, Grand Mesa/Uncompahgre/Gunnison Nat'l Forests",38.91,-106.52,13S 82W 15,Complete
266,2012-01-01,NA,NA,18714.10073,Independence/Wiley,Pile,"USFS, Grand Mesa/Uncompahgre/Gunnison Nat'l Forests",38.57,-106.5,50N 4E 22,Complete
270,2012-01-01,NA,NA,13202.15162,Stagestop/Murdie,Pile,"USFS, Grand Mesa/Uncompahgre/Gunnison Nat'l Forests",0,0,14S 82W 15,Complete
281,2012-01-01,NA,NA,21420,Raspberry Divide,Pile,"USFS, Grand Mesa/Uncompahgre/Gunnison Nat'l Forests",0,0,47N 12W 21,Complete
296,2012-01-01,NA,NA,75905,Goat Creek,Pile,"USFS, Grand Mesa/Uncompahgre/Gunnison Nat'l Forests",37.92,-108.19,42N 12W 4,Complete
297,2012-01-01,NA,NA,84983.00187,SnoGo,Pile,"USFS, Grand Mesa/Uncompahgre/Gunnison Nat'l Forests",0,0,43N 13W 23,Complete
298,2012-01-01,NA,NA,46635.5,West Grouse,Pile,"USFS, Grand Mesa/Uncompahgre/Gunnison Nat'l Forests",39.57,-106.44,NA,Complete
248,2012-01-01,NA,NA,0,Carpenter Ridge RAWS Piles,Pile,"USFS, Manti La Salle National Forests",38.45,-109.04,NA,Incomplete
13,2012-01-01,NA,NA,47790,Buffalo Jones TS,Pile,"USFS, Pike/San Isabel National Forests",0,0,12S 77W 3,Complete
14,2012-01-01,NA,NA,0,Caylor Thinning,Pile,"USFS, Pike/San Isabel National Forests",0,0,12S 72W 33,Incomplete
15,2012-01-01,NA,NA,4129.65,O'Brien RX P2 Thinning,Pile,"USFS, Pike/San Isabel National Forests",0,0,12S 72W 25,Complete
16,2012-01-01,NA,NA,23044.15,Tornado Blowdown Salvage (Road 251),Pile,"USFS, Pike/San Isabel National Forests",0,0,13S 72W 4,Complete
17,2012-01-01,NA,NA,2293.3,Sledgehammer 4 Thinning/Fuelwood,Pile,"USFS, Pike/San Isabel National Forests",0,0,13S 72W 22,Complete
18,2012-01-01,NA,NA,0,Sledgehammer 4 Stewardship Contract,Pile,"USFS, Pike/San Isabel National Forests",0,0,13S 72W 22,Incomplete
56,2012-01-01,NA,NA,162229.8522,Highway 67 Piles,Pile,"USFS, Pike/San Isabel National Forests",0,0,11S 69W 23,Complete
61,2012-01-01,1500,0,0,O'Brien RX - Units P1-4,Broadcast,"USFS, Pike/San Isabel National Forests",0,0,13S 72W 25,Incomplete
62,2012-01-01,NA,NA,205634.8624,Rampart Piles,Pile,"USFS, Pike/San Isabel National Forests",0,0,11S 68W 29,Complete
103,2012-01-01,NA,NA,54322.25091,Forebay Piles,Pile,"USFS, Pike/San Isabel National Forests",0,0,11S 80W 8,Complete
134,2012-01-01,NA,NA,0,AG Piles,Pile,"USFS, Pike/San Isabel National Forests",0,0,7S 73W 21,Incomplete
135,2012-01-01,NA,NA,145338.4977,Shaded Fuel Break,Pile,"USFS, Pike/San Isabel National Forests",0,0,8S 70W 19,Complete
188,2012-01-01,150,0,0,Twin Lakes,Broadcast,"USFS, Pike/San Isabel National Forests",0,0,11S 80W 30,Incomplete
195,2012-01-01,2000,0,0,Shavano,Broadcast,"USFS, Pike/San Isabel National Forests",38.61,-106.16,50N 7E 2,Incomplete
196,2012-01-01,550,0,0,Four Elk,Broadcast,"USFS, Pike/San Isabel National Forests",0,0,13S 79W 10,Incomplete
197,2012-01-01,700,0,0,O' Haver Lake,Broadcast,"USFS, Pike/San Isabel National Forests",0,0,48N 7E 1,Incomplete
221,2012-01-01,330,220,0,Caylor Gulch RX - Units P1 - 2,Broadcast,"USFS, Pike/San Isabel National Forests",0,0,13S 72W 5,Complete
222,2012-01-01,1820,0,0,"Sky Island (P1, 3, 4)",Broadcast,"USFS, Pike/San Isabel National Forests",0,0,13S 72W 8,Incomplete
223,2012-01-01,200,0,0,Fishcreek - P1,Broadcast,"USFS, Pike/San Isabel National Forests",0,0,13S 71W 18,Incomplete
224,2012-01-01,375,0,0,Road Gulch - Units P1/P2,Broadcast,"USFS, Pike/San Isabel National Forests",0,0,13S 72W 22,Incomplete
225,2012-01-01,178,0,0,Wagon Tongue - Unit P4,Broadcast,"USFS, Pike/San Isabel National Forests",0,0,13S 72W 28,Incomplete
226,2012-01-01,735,0,0,Wagon Tongue - Units 5 & 6,Broadcast,"USFS, Pike/San Isabel National Forests",0,0,13S 72W 20,Incomplete
227,2012-01-01,1250,0,0,Wagon Tongue - Units P1-3,Broadcast,"USFS, Pike/San Isabel National Forests",0,0,13S 72W 14,Incomplete
228,2012-01-01,1500,0,0,Trout West,Broadcast,"USFS, Pike/San Isabel National Forests",0,0,11S 69W 1,Incomplete
250,2012-01-01,NA,NA,0,Monument Fire Center,Pile,"USFS, Pike/San Isabel National Forests",0,0,11S 67W 17,Incomplete
283,2012-01-01,NA,NA,0,Four Elk Piles,Pile,"USFS, Pike/San Isabel National Forests",0,0,13S 79W 15,Incomplete
21,2012-01-01,NA,NA,0,South Fork Thinnng,Pile,"USFS, Rio Grande National Forest",37.67,-106.66,NA,Incomplete
96,2012-01-01,NA,NA,38169,MOAB Salvage,Pile,"USFS, Rio Grande National Forest",37.98,-106.46,43N 5E 7,Complete
149,2012-01-01,150,0,0,Blue Creek,Broadcast,"USFS, Rio Grande National Forest",37.78,-106.8,41N 2E 19,Incomplete
150,2012-01-01,900,0,0,Alamaditas Fox Creek Rx,Broadcast,"USFS, Rio Grande National Forest",37.12,-106.26,NA,Incomplete
151,2012-01-01,800,0,0,Buffalo Pass Units 3 & 5,Broadcast,"USFS, Rio Grande National Forest",0,0,45N 4E 2,Incomplete
152,2012-01-01,1100,0,0,English Valley,Broadcast,"USFS, Rio Grande National Forest",37.75,-106.34,NA,Incomplete
158,2012-01-01,150,0,0,November Rx Unit 7,Broadcast,"USFS, Rio Grande National Forest",0,0,33N 6E 14,Incomplete
255,2012-01-01,NA,NA,0,Conejos Canyon WUI Units 9& 19,Pile,"USFS, Rio Grande National Forest",37.08,-106.29,NA,Incomplete
284,2012-01-01,NA,NA,228797.05,Trujillo Meadows,Pile,"USFS, Rio Grande National Forest",0,0,32N 5E 6,Complete
286,2012-01-01,NA,NA,9330.6,Big Meadows,Pile,"USFS, Rio Grande National Forest",37.53,-106.8,38N 2E 18,Complete
287,2012-01-01,NA,NA,9547.2,Thirty Mile,Pile,"USFS, Rio Grande National Forest",0,0,40N 4W 13,Complete
289,2012-01-01,NA,NA,328751.1571,Bennett Piles,Pile,"USFS, Rio Grande National Forest",0,0,37N 5E 4,Complete
112,2012-01-01,NA,NA,0,FHTR 100 Piles,Pile,"USFS, Routt National Forest",0,0,3N 82W 5,Incomplete
113,2012-01-01,NA,NA,70510.01424,Gore Lakes,Pile,"USFS, Routt National Forest",0,0,2N 82W 36,Complete
114,2012-01-01,NA,NA,0,Gore Pass Admin,Pile,"USFS, Routt National Forest",0,0,1N 83W 9,Incomplete
115,2012-01-01,NA,NA,0,Hwy 134 Piles,Pile,"USFS, Routt National Forest",0,0,2N 82W 16,Incomplete
126,2012-01-01,NA,NA,163814.4,Owl Mountain North,Pile,"USFS, Routt National Forest",40.51,-106.03,6N 76W 16,Complete
131,2012-01-01,NA,NA,20542.5,Transfer Station Piles,Pile,"USFS, Routt National Forest",0,0,2N 88W 11,Complete
132,2012-01-01,NA,NA,2440.00016,Bear River Piles,Pile,"USFS, Routt National Forest",0,0,1N 86W 1,Complete
139,2012-01-01,NA,NA,0,Long Park,Pile,"USFS, Routt National Forest",0,0,1N 83W 14,Incomplete
142,2012-01-01,NA,NA,556069.6456,Owl Mountain South,Pile,"USFS, Routt National Forest",0,0,5N 77W 16,Complete
143,2012-01-01,NA,NA,0,Green Ridge,Pile,"USFS, Routt National Forest",0,0,4N 78W 16,Incomplete
154,2012-01-01,NA,NA,189569.175,Sand Mountain Pile Burn,Pile,"USFS, Routt National Forest",0,0,10N 86W 16,Complete
155,2012-01-01,40,0,0,Pyramid,Broadcast,"USFS, Routt National Forest",0,0,2N 88W 12,Incomplete
160,2012-01-01,300,0,0,Baldy Mountain,Broadcast,"USFS, Routt National Forest",0,0,2N 88W 12,Incomplete
172,2012-01-01,NA,NA,322317.9,Little Snake Pile Burn,Pile,"USFS, Routt National Forest",0,0,10N 84W 16,Complete
173,2012-01-01,NA,NA,237497.4,Elk River Pile Burn,Pile,"USFS, Routt National Forest",0,0,9N 85W 16,Complete
229,2012-01-01,270,0,0,Big Creek,Broadcast,"USFS, Routt National Forest",40.77,-106.56,NA,Incomplete
230,2012-01-01,1155,0,0,Seedhouse Broadcast,Broadcast,"USFS, Routt National Forest",0,0,9N 84W 3,Incomplete
254,2012-01-01,1100,0,0,Indian Run,Broadcast,"USFS, Routt National Forest",0,0,3N 89W 9,Incomplete
269,2012-01-01,NA,NA,70686,Steamboat Ski Area,Pile,"USFS, Routt National Forest",0,0,6N 84W 23,Complete
275,2012-01-01,NA,NA,8648.74989,Buffalo Pass Admin Piles,Pile,"USFS, Routt National Forest",0,0,6N 83W 16,Complete
291,2012-01-01,NA,NA,6375,Lynx Pass,Pile,"USFS, Routt National Forest",0,0,2N 82W 16,Complete
295,2012-01-01,NA,NA,123025.0013,Big Creek,Pile,"USFS, Routt National Forest",40.94,-106.55,NA,Complete
52,2012-01-01,NA,NA,0,Animas Mountain Unit 2,Pile,"USFS, San Juan National Forest",37.31,-107.88,NA,Incomplete
53,2012-01-01,NA,NA,0,Electra Lakes,Pile,"USFS, San Juan National Forest",0,0,38N 8W 19,Incomplete
54,2012-01-01,NA,NA,0,Rabbit Mountain Piles,Pile,"USFS, San Juan National Forest",0,0,35N 7W 19,Incomplete
57,2012-01-01,NA,NA,28274.4,Junction Creek Piles,Pile,"USFS, San Juan National Forest",37.35,-107.92,36N 10W 26,Complete
92,2012-01-01,4500,0,0,"Piedra Aerial (Davis Creek, First Box)",Broadcast,"USFS, San Juan National Forest",37.34,-107.34,NA,Incomplete
93,2012-01-01,1500,0,0,Brockover,Broadcast,"USFS, San Juan National Forest",37.38,-107.13,35N 3W 1,Incomplete
