SOURCE_ID,DATE,ACRES_REQUESTED,ACRES_COMPLETED,BURN_NAME,BURNTYPE_REPORTED,ENTITY_REQUESTING,LAT_PERMIT,LON_PERMIT,TONS,BURN_STATUS
205456,2021-11-17,35,0,Wolfenrock Unit 1,Dozer Piles,Idaho Dept of Lands,46.28765,-115.79765,0,Incomplete
205301,2021-11-17,142,0,GRAND PIERCE,Landings,Idaho Dept of Lands,47.13341,-116.301752,0,Incomplete
205443,2021-11-17,40,40,Endless Pulp Unit #4,Dozer Piles,Idaho Dept of Lands,46.37424,-115.81353,1200,Complete
205639,2021-11-17,250,250,Davis Mountain,Landings,Idaho Dept of Lands,47.179124,-116.359775,5750,Complete
205164,2021-11-18,67,0,ORO2021 Faeber's Cedar,Other Mechanical,Idaho Dept of Lands,46.447961,-116.07324,0,Incomplete
204299,2021-11-18,20,0,McPhee OSR,Landings,Idaho Dept of Lands,47.578,-116.208345,0,Incomplete
203982,2021-11-18,100,25,Hidden Scriver Salvage,Jackpot,Idaho Dept of Lands,44.184248,-116.06631,896.25,Complete
205456,2021-11-18,74,50,Wolfenrock Unit 1,Dozer Piles,Idaho Dept of Lands,46.28765,-115.79765,1500,Complete
205726,2021-11-18,20,0,Horsethief GC Piles,Hand Piles,Idaho Dept of Lands,44.504816,-115.92319,0,Incomplete
205464,2021-11-18,10,0,Happy Gulch Pulp Unit #2,Landings,Idaho Dept of Lands,46.38945,-115.92519,0,Incomplete
204300,2021-11-18,10,5,Black Latour,Other Mechanical,Idaho Dept of Lands,47.4818,-116.47207,50,Complete
205664,2021-11-18,25,25,West Branch,Rights of Way,Idaho Dept of Lands,48.2408,-116.9098,325,Complete
205298,2021-11-18,166,0,RAINBOW FIR SALVAGE U4,Landings,Idaho Dept of Lands,47.256944,-116.548611,0,Incomplete
204954,2021-11-18,80,0,Cherry Creek,Dozer Piles,Idaho Dept of Lands,42.681378,-116.991955,0,Incomplete
205463,2021-11-18,20,0,Burcham OSR Unit 1 & 2,Landings,Idaho Dept of Lands,46.40678,-115.80635,0,Incomplete
205301,2021-11-18,142,142,GRAND PIERCE,Landings,Idaho Dept of Lands,47.13341,-116.301752,3692,Complete
205330,2021-11-18,55,55,Jackson's Ally,Landings,Idaho Dept of Lands,46.85383,-116.29126,770,Complete
204300,2021-11-19,10,5,Black Latour,Other Mechanical,Idaho Dept of Lands,47.4818,-116.47207,50,Complete
205708,2021-11-19,55,55,Middle Man #2 & 3,Landings,Idaho Dept of Lands,46.85386,-116.41567,770,Complete
204299,2021-11-19,20,0,McPhee OSR,Landings,Idaho Dept of Lands,47.578,-116.208345,0,Incomplete
176814,2021-11-22,11,3,Initial Pine Piles,Landings,Idaho Dept of Lands,47.4913,-116.518,33,Complete
205335,2021-11-22,20,20,Drift Creek Broadcast,Broadcast,Idaho Dept of Lands,46.62398,-116.33096,887,Complete
205664,2021-11-22,25,1,West Branch,Rights of Way,Idaho Dept of Lands,48.2408,-116.9098,13,Complete
205456,2021-11-22,35,74,Wolfenrock Unit 1,Dozer Piles,Idaho Dept of Lands,46.28765,-115.79765,2220,Complete
205296,2021-11-22,48,0,RAINBOW FIR SALVAGE U2,Landings,Idaho Dept of Lands,47.148611,-116.463333,0,Incomplete
205297,2021-11-22,46,0,RAINBOW FIR SALVAGE U3,Landings,Idaho Dept of Lands,47.141111,-116.481389,0,Incomplete
205295,2021-11-22,38,0,RAINBOW FIR SALVAGE U1,Landings,Idaho Dept of Lands,47.147222,-116.472222,0,Incomplete
205298,2021-11-22,166,2,RAINBOW FIR SALVAGE U4,Landings,Idaho Dept of Lands,47.256944,-116.548611,5,Complete
202120,2021-11-23,50,50,Whiskey Mojo,Other Mechanical,Idaho Dept of Lands,46.53,-116.074,650,Complete
205297,2021-11-23,46,44,RAINBOW FIR SALVAGE U3,Landings,Idaho Dept of Lands,47.141111,-116.481389,198,Complete
205720,2021-11-23,360,360,Sand Castle #2,Other Mechanical,Idaho Dept of Lands,48.52786,-116.33456,4320,Complete
176814,2021-11-23,11,0,Initial Pine Piles,Landings,Idaho Dept of Lands,47.4913,-116.518,0,Incomplete
205216,2021-11-23,500,100,Packer Summit Salvage,Jackpot,Idaho Dept of Lands,44.229031,-116.09072,4645,Complete
205295,2021-11-23,38,36,RAINBOW FIR SALVAGE U1,Landings,Idaho Dept of Lands,47.147222,-116.472222,108,Complete
205608,2021-11-23,215,215,Sand Castle,Landings,Idaho Dept of Lands,48.56644,-116.36602,2580,Complete
205456,2021-11-23,15,74,Wolfenrock Unit 1,Dozer Piles,Idaho Dept of Lands,46.28765,-115.79765,2220,Complete
205607,2021-11-23,20,20,Crimson ROW and Landings,Landings,Idaho Dept of Lands,48.51826,-116.47636,240,Complete
205464,2021-11-23,5,10,Happy Gulch Pulp Unit #2,Landings,Idaho Dept of Lands,46.38945,-115.92519,300,Complete
205296,2021-11-23,48,46,RAINBOW FIR SALVAGE U2,Landings,Idaho Dept of Lands,47.148611,-116.463333,138,Complete
205463,2021-11-23,5,20,Burcham OSR Unit 1 & 2,Landings,Idaho Dept of Lands,46.40678,-115.80635,600,Complete
204300,2021-11-23,16,0,Black Latour,Other Mechanical,Idaho Dept of Lands,47.4818,-116.47207,0,Incomplete
205298,2021-11-24,164,164,RAINBOW FIR SALVAGE U4,Landings,Idaho Dept of Lands,47.256944,-116.548611,410,Complete
205289,2021-11-24,82,0,JUMP START U2,Landings,Idaho Dept of Lands,47.067371,-116.42022,0,Incomplete
204300,2021-11-24,11,5,Black Latour,Other Mechanical,Idaho Dept of Lands,47.4818,-116.47207,50,Complete
205464,2021-11-24,5,10,Happy Gulch Pulp Unit #2,Landings,Idaho Dept of Lands,46.38945,-115.92519,300,Complete
205465,2021-11-24,15,15,Happy Gulch Pulp Unit #4,Landings,Idaho Dept of Lands,46.39274,-115.90974,600,Complete
204299,2021-11-24,10,0,McPhee OSR,Landings,Idaho Dept of Lands,47.578,-116.208345,0,Incomplete
205455,2021-11-29,15,15,Endless Pulp Unit #5,Dozer Piles,Idaho Dept of Lands,46.35552,-115.88026,450,Complete
205465,2021-11-29,15,15,Happy Gulch Pulp Unit #4,Landings,Idaho Dept of Lands,46.39274,-115.90974,600,Complete
205216,2021-11-29,500,0,Packer Summit Salvage,Jackpot,Idaho Dept of Lands,44.229031,-116.09072,0,Incomplete
205217,2021-11-29,500,0,Packer Salvage,Jackpot,Idaho Dept of Lands,44.181419,-116.098211,0,Incomplete
203982,2021-11-29,500,0,Hidden Scriver Salvage,Jackpot,Idaho Dept of Lands,44.184248,-116.06631,0,Incomplete
205664,2021-11-29,49,49,West Branch,Rights of Way,Idaho Dept of Lands,48.2408,-116.9098,637,Complete
205725,2021-11-29,300,300,Sandstorm - Sand Mnt. Rd,Other Mechanical,Idaho Dept of Lands,48.53144,-116.38709,2400,Complete
205605,2021-11-29,20,20,Bond Lake Landings,Landings,Idaho Dept of Lands,48.53787,-116.45284,240,Complete
205217,2021-11-30,500,0,Packer Salvage,Jackpot,Idaho Dept of Lands,44.181419,-116.098211,0,Incomplete
203348,2021-11-30,50,50,Buck Springs,Landings,Idaho Dept of Lands,43.67768,-111.57989,600,Complete
205289,2021-11-30,82,82,JUMP START U2,Landings,Idaho Dept of Lands,47.067371,-116.42022,1394,Complete
203982,2021-11-30,500,100,Hidden Scriver Salvage,Jackpot,Idaho Dept of Lands,44.184248,-116.06631,3585,Complete
205216,2021-11-30,500,50,Packer Summit Salvage,Jackpot,Idaho Dept of Lands,44.229031,-116.09072,2322.5,Complete
205664,2021-11-30,49,49,West Branch,Rights of Way,Idaho Dept of Lands,48.2408,-116.9098,637,Complete
203347,2021-11-30,2,2,Kelly Bugs,Landings,Idaho Dept of Lands,43.68886,-111.59791,24,Complete
205469,2021-12-01,20,1,Cedar Remix Unit 2 & 3,Landings,Idaho Dept of Lands,46.21653,-115.8314,30,Complete
205455,2021-12-01,23,23,Endless Pulp Unit #5,Dozer Piles,Idaho Dept of Lands,46.35552,-115.88026,690,Complete
205722,2021-12-01,60,60,N. Fork Grouse Creek #2 - Landing,Landings,Idaho Dept of Lands,48.50785,-116.30092,720,Complete
204923,2021-12-01,5,5,John Lewis,Other Mechanical,Idaho Dept of Lands,46.707596,-115.904541,70,Complete
205670,2021-12-01,50,50,N. Fork Grouse Creek - Landing,Landings,Idaho Dept of Lands,48.51659,-116.2978,600,Complete
205217,2021-12-01,200,200,Packer Salvage,Jackpot,Idaho Dept of Lands,44.181419,-116.098211,8890,Complete
203982,2021-12-01,200,0,Hidden Scriver Salvage,Jackpot,Idaho Dept of Lands,44.184248,-116.06631,0,Incomplete
205216,2021-12-01,200,0,Packer Summit Salvage,Jackpot,Idaho Dept of Lands,44.229031,-116.09072,0,Incomplete
205295,2021-12-02,2,2,RAINBOW FIR SALVAGE U1,Landings,Idaho Dept of Lands,47.147222,-116.472222,6,Complete
205460,2021-12-02,10,5,Crane Creek Saw Unit 1 & 2,Landings,Idaho Dept of Lands,46.30254,-115.76993,150,Complete
205297,2021-12-02,2,2,RAINBOW FIR SALVAGE U3,Landings,Idaho Dept of Lands,47.141111,-116.481389,9,Complete
205216,2021-12-02,200,0,Packer Summit Salvage,Jackpot,Idaho Dept of Lands,44.229031,-116.09072,0,Incomplete
205296,2021-12-02,2,2,RAINBOW FIR SALVAGE U2,Landings,Idaho Dept of Lands,47.148611,-116.463333,6,Complete
203981,2021-12-02,200,150,Center Howell Salvage,Jackpot,Idaho Dept of Lands,44.191855,-116.075124,5677.5,Complete
203982,2021-12-02,200,0,Hidden Scriver Salvage,Jackpot,Idaho Dept of Lands,44.184248,-116.06631,0,Incomplete
205217,2021-12-02,200,0,Packer Salvage,Jackpot,Idaho Dept of Lands,44.181419,-116.098211,0,Incomplete
205216,2021-12-03,500,200,Packer Summit Salvage,Jackpot,Idaho Dept of Lands,44.229031,-116.09072,9290,Complete
205217,2021-12-03,200,100,Packer Salvage,Jackpot,Idaho Dept of Lands,44.181419,-116.098211,4445,Complete
203981,2021-12-03,200,100,Center Howell Salvage,Jackpot,Idaho Dept of Lands,44.191855,-116.075124,3785,Complete
205468,2021-12-04,1,1,Cedar Remix Unit 1,Landings,Idaho Dept of Lands,46.19395,-115.81713,35,Complete
205217,2021-12-04,200,0,Packer Salvage,Jackpot,Idaho Dept of Lands,44.181419,-116.098211,0,Incomplete
205216,2021-12-04,200,100,Packer Summit Salvage,Jackpot,Idaho Dept of Lands,44.229031,-116.09072,4645,Complete
203981,2021-12-04,200,50,Center Howell Salvage,Jackpot,Idaho Dept of Lands,44.191855,-116.075124,1892.5,Complete
205217,2021-12-05,200,0,Packer Salvage,Jackpot,Idaho Dept of Lands,44.181419,-116.098211,0,Incomplete
203981,2021-12-05,200,0,Center Howell Salvage,Jackpot,Idaho Dept of Lands,44.191855,-116.075124,0,Incomplete
205216,2021-12-05,200,50,Packer Summit Salvage,Jackpot,Idaho Dept of Lands,44.229031,-116.09072,2322.5,Complete
205217,2021-12-06,200,0,Packer Salvage,Jackpot,Idaho Dept of Lands,44.181419,-116.098211,0,Incomplete
203981,2021-12-06,200,0,Center Howell Salvage,Jackpot,Idaho Dept of Lands,44.191855,-116.075124,0,Incomplete
205216,2021-12-06,200,0,Packer Summit Salvage,Jackpot,Idaho Dept of Lands,44.229031,-116.09072,0,Incomplete
205460,2021-12-06,5,5,Crane Creek Saw Unit 1 & 2,Landings,Idaho Dept of Lands,46.30254,-115.76993,150,Complete
204954,2021-12-07,80,80,Cherry Creek,Dozer Piles,Idaho Dept of Lands,42.681378,-116.991955,800,Complete
205469,2021-12-08,15,15,Cedar Remix Unit 2 & 3,Landings,Idaho Dept of Lands,46.21653,-115.8314,450,Complete
205458,2021-12-08,10,10,Crane Creek Saw Unit 3,Dozer Piles,Idaho Dept of Lands,46.30197,-115.77018,300,Complete
205468,2021-12-08,9,9,Cedar Remix Unit 1,Landings,Idaho Dept of Lands,46.19395,-115.81713,315,Complete
205218,2021-12-08,400,0,South Mountain Ton,Dozer Piles,Idaho Dept of Lands,42.757058,-116.877932,0,Incomplete
205218,2021-12-09,400,0,South Mountain Ton,Dozer Piles,Idaho Dept of Lands,42.757058,-116.877932,0,Incomplete
205218,2021-12-10,400,0,South Mountain Ton,Dozer Piles,Idaho Dept of Lands,42.757058,-116.877932,0,Incomplete
203352,2021-12-10,12,12,Four Corners Direct 1 and 2,Landings,Idaho Dept of Lands,43.09234,-111.75653,144,Complete
203351,2021-12-14,99,0,Stewart Fire,Landings,Idaho Dept of Lands,43.46596,-114.97902,0,Incomplete
205218,2021-12-15,400,0,South Mountain Ton,Dozer Piles,Idaho Dept of Lands,42.757058,-116.877932,0,Incomplete
205218,2021-12-16,400,0,South Mountain Ton,Dozer Piles,Idaho Dept of Lands,42.757058,-116.877932,0,Incomplete
205218,2021-12-17,400,100,South Mountain Ton,Dozer Piles,Idaho Dept of Lands,42.757058,-116.877932,1260,Complete
205218,2021-12-21,300,300,South Mountain Ton,Dozer Piles,Idaho Dept of Lands,42.757058,-116.877932,3780,Complete
205218,2021-12-22,300,0,South Mountain Ton,Dozer Piles,Idaho Dept of Lands,42.757058,-116.877932,0,Incomplete
203984,2022-02-23,25,15,Soldier Creek,Jackpot,Idaho Dept of Lands,42.705174,-117.000964,394.05,Complete
203984,2022-02-24,250,0,Soldier Creek,Jackpot,Idaho Dept of Lands,42.705174,-117.000964,0,Incomplete
203984,2022-02-25,250,30,Soldier Creek,Jackpot,Idaho Dept of Lands,42.705174,-117.000964,788.1,Complete
203984,2022-03-22,50,15,Soldier Creek,Jackpot,Idaho Dept of Lands,42.705174,-117.000964,394.05,Complete
203984,2022-03-23,50,0,Soldier Creek,Jackpot,Idaho Dept of Lands,42.705174,-117.000964,0,Incomplete
203984,2022-03-24,100,0,Soldier Creek,Jackpot,Idaho Dept of Lands,42.705174,-117.000964,0,Incomplete
205337,2022-03-31,1,1,Winchester Lake Hand Piles,Hand Piles,Idaho Dept of Lands,46.23524,-116.62768,6,Complete
205337,2022-04-07,1,1,Winchester Lake Hand Piles,Hand Piles,Idaho Dept of Lands,46.23524,-116.62768,6,Complete
204923,2022-04-08,2,0,John Lewis,Other Mechanical,Idaho Dept of Lands,46.707596,-115.904541,0,Incomplete
203984,2022-04-13,100,10,Soldier Creek,Jackpot,Idaho Dept of Lands,42.705174,-117.000964,262.7,Complete
203984,2022-04-14,100,0,Soldier Creek,Jackpot,Idaho Dept of Lands,42.705174,-117.000964,0,Incomplete
203351,2022-04-21,99,50,Stewart Fire,Landings,Idaho Dept of Lands,43.46596,-114.97902,400,Complete
204923,2022-04-25,54,0,John Lewis,Other Mechanical,Idaho Dept of Lands,46.707596,-115.904541,0,Incomplete
203984,2022-05-04,100,100,Soldier Creek,Jackpot,Idaho Dept of Lands,42.705174,-117.000964,2627,Complete
203984,2022-06-01,70,50,Soldier Creek,Jackpot,Idaho Dept of Lands,42.705174,-117.000964,1313.5,Complete
203984,2022-06-02,20,0,Soldier Creek,Jackpot,Idaho Dept of Lands,42.705174,-117.000964,0,Incomplete
204637,2022-06-21,100,1,Williams Creek,Broadcast,Idaho Dept of Lands,42.782665,-116.936012,18.57,Complete
205916,2022-09-15,50,0,Woodhead Johnson,Landings,Idaho Dept of Lands,44.76758,-116.67557,0,Incomplete
204920,2022-09-22,1,0,East Calhoun,Other Mechanical,Idaho Dept of Lands,46.60644,-115.81843,0,Incomplete
204920,2022-09-28,105,105,East Calhoun,Other Mechanical,Idaho Dept of Lands,46.60644,-115.81843,1470,Complete
204923,2022-09-28,56,26,John Lewis,Other Mechanical,Idaho Dept of Lands,46.707596,-115.904541,364,Complete
204923,2022-10-05,10,2,John Lewis,Other Mechanical,Idaho Dept of Lands,46.707596,-115.904541,28,Complete
206005,2022-10-17,40,40,EAGLE FACE UNIT 1 BROADCAST,Broadcast,Idaho Dept of Lands,47.46129,-116.50451,3214,Complete
206742,2022-10-17,2,1,Robinson Hand Piles,Hand Piles,Idaho Dept of Lands,46.75507,-116.90727,4,Complete
206005,2022-10-18,40,40,EAGLE FACE UNIT 1 BROADCAST,Broadcast,Idaho Dept of Lands,47.46129,-116.50451,3214,Complete
206742,2022-10-18,1,1,Robinson Hand Piles,Hand Piles,Idaho Dept of Lands,46.75507,-116.90727,4,Complete
206742,2022-10-19,1,1,Robinson Hand Piles,Hand Piles,Idaho Dept of Lands,46.75507,-116.90727,4,Complete
205657,2022-10-20,21,0,Curtis Poles Plus,Dozer Piles,Idaho Dept of Lands,48.07929,-116.89349,0,Incomplete
206406,2022-10-21,25,25,Drift Creek Broadcast,Broadcast,Idaho Dept of Lands,46.61643,-116.33439,1433.75,Complete
206754,2022-10-21,36,36,Twelve mile North Unit Piles,Other Mechanical,Idaho Dept of Lands,48.11855,-116.93641,504,Complete
206755,2022-10-21,83,0,Twelve mile South Unit Piles,Other Mechanical,Idaho Dept of Lands,48.10617,-116.93418,0,Incomplete
200764,2022-10-22,10,10,Upper Cardiac Landings,Landings,Idaho Dept of Lands,46.966407,-115.895471,310,Complete
203373,2022-10-23,40,30,Misplaced 40 Units 5-7,Landings,Idaho Dept of Lands,46.910467,-115.988562,870,Complete
203371,2022-10-23,15,10,Misplaced 40 Landings Unit 1,Landings,Idaho Dept of Lands,46.976714,-115.925463,410,Complete
206755,2022-10-24,83,65,Twelve mile South Unit Piles,Other Mechanical,Idaho Dept of Lands,48.10617,-116.93418,910,Complete
205916,2022-10-24,100,100,Woodhead Johnson,Landings,Idaho Dept of Lands,44.76758,-116.67557,1000,Complete
203362,2022-10-24,15,15,Cluggs Landings,Landings,Idaho Dept of Lands,46.91297,-115.772448,750,Complete
206745,2022-10-24,85,85,"Brush OSR 1, 2 and 5",Landings,Idaho Dept of Lands,46.82608,-116.55729,1020,Complete
206746,2022-10-24,90,90,Brush OSR 3 and 4,Landings,Idaho Dept of Lands,46.8245,-116.55867,900,Complete
200779,2022-10-24,100,100,Greasewood Ton HM,Landings,Idaho Dept of Lands,44.74966,-116.62974,500,Complete
206762,2022-10-24,70,0,Lightning Unit Piles,Other Mechanical,Idaho Dept of Lands,48.40824,-116.3519,0,Incomplete
204923,2022-10-24,20,20,John Lewis,Other Mechanical,Idaho Dept of Lands,46.707596,-115.904541,280,Complete
206756,2022-10-24,20,20,HQ23 - North Town,Broadcast,Idaho Dept of Lands,46.76789,-115.90578,308,Complete
206212,2022-10-24,24,24,True North Cedar,Landings,Idaho Dept of Lands,46.818567,-115.83966,144,Complete
203369,2022-10-24,77,0,Smith Citra Landings,Landings,Idaho Dept of Lands,46.851127,-115.879019,0,Incomplete
206240,2022-10-24,100,0,Oro22 Benton Road,Landings,Idaho Dept of Lands,46.596,-116.013,0,Incomplete
206242,2022-10-24,65,65,Oro22 Hodson Point OSR,Landings,Idaho Dept of Lands,46.5993,-116.058,845,Complete
206240,2022-10-25,100,100,Oro22 Benton Road,Landings,Idaho Dept of Lands,46.596,-116.013,1500,Complete
200779,2022-10-25,100,100,Greasewood Ton HM,Landings,Idaho Dept of Lands,44.74966,-116.62974,500,Complete
204923,2022-10-25,10,10,John Lewis,Other Mechanical,Idaho Dept of Lands,46.707596,-115.904541,140,Complete
206762,2022-10-25,70,60,Lightning Unit Piles,Other Mechanical,Idaho Dept of Lands,48.40824,-116.3519,840,Complete
206215,2022-10-25,10,10,Silverback,Landings,Idaho Dept of Lands,46.71403,-115.80599,80,Complete
206676,2022-10-25,180,120,FORKED TROUT (100 PILES),Landings,Idaho Dept of Lands,47.395494,-116.20673,2640,Complete
206243,2022-10-25,500,0,Annie,Jackpot,Idaho Dept of Lands,42.713612,-116.749535,0,Incomplete
206530,2022-10-25,40,40,Chimney Sweep pulp Ex. pile,Other Mechanical,Idaho Dept of Lands,48.621495,-116.745492,680,Complete
204780,2022-10-25,39,39,Atlasta Jungle,Rights of Way,Idaho Dept of Lands,48.400787,-116.749204,452.4,Complete
205916,2022-10-25,100,100,Woodhead Johnson,Landings,Idaho Dept of Lands,44.76758,-116.67557,1000,Complete
206408,2022-10-25,15,15,Purdue Daylight,Dozer Piles,Idaho Dept of Lands,46.89305,-116.37945,150,Complete
206407,2022-10-25,100,13,Purdue Cedar,Landings,Idaho Dept of Lands,46.88674,-116.3607,169,Complete
206412,2022-10-25,85,85,Middle Man,Landings,Idaho Dept of Lands,46.86606,-116.42185,1020,Complete
206241,2022-10-25,105,0,Oro22 Cedar Creek Salvage,Landings,Idaho Dept of Lands,46.5101,-116.088,0,Incomplete
206018,2022-10-26,64,64,Crane Creek Saw 1,Dozer Piles,Idaho Dept of Lands,46.31075,-115.78825,1024,Complete
205306,2022-10-26,60,60,MICA QTRS,Landings,Idaho Dept of Lands,47.241586,-116.127919,1200,Complete
206046,2022-10-26,50,0,North Ridge Salvage,Landings,Idaho Dept of Lands,44.816107,-116.715064,0,Incomplete
205916,2022-10-26,100,100,Woodhead Johnson,Landings,Idaho Dept of Lands,44.76758,-116.67557,1000,Complete
206042,2022-10-26,50,0,Olive Ton,Landings,Idaho Dept of Lands,44.791688,-116.68287,0,Incomplete
206670,2022-10-26,80,80,OLD OLSON UNIT 2 - PILES,Landings,Idaho Dept of Lands,47.135725,-116.26791,320,Complete
200779,2022-10-26,60,100,Greasewood Ton HM,Landings,Idaho Dept of Lands,44.74966,-116.62974,500,Complete
206676,2022-10-26,60,60,FORKED TROUT (100 PILES),Landings,Idaho Dept of Lands,47.395494,-116.20673,1320,Complete
205407,2022-10-26,40,0,Curtis Poles Plus Unit 3,Broadcast,Idaho Dept of Lands,48.08218,-116.87822,0,Incomplete
206755,2022-10-26,18,18,Twelve mile South Unit Piles,Other Mechanical,Idaho Dept of Lands,48.10617,-116.93418,252,Complete
206811,2022-10-26,40,0,Riverview Point,Other Mechanical,Idaho Dept of Lands,46.71461,-115.99172,0,Incomplete
206218,2022-10-26,20,20,HQ23 - North Porters,Other Mechanical,Idaho Dept of Lands,46.51085,-115.89596,180,Complete
203369,2022-10-26,77,77,Smith Citra Landings,Landings,Idaho Dept of Lands,46.851127,-115.879019,1694,Complete
206747,2022-10-26,90,90,Brush OSR 6,Landings,Idaho Dept of Lands,46.81299,-116.53266,360,Complete
206762,2022-10-26,10,10,Lightning Unit Piles,Other Mechanical,Idaho Dept of Lands,48.40824,-116.3519,140,Complete
205640,2022-10-27,50,50,ER-Manassas,Other Mechanical,Idaho Dept of Lands,46.76927,-116.21062,1100,Complete
206046,2022-10-27,50,0,North Ridge Salvage,Landings,Idaho Dept of Lands,44.816107,-116.715064,0,Incomplete
206216,2022-10-27,30,0,HQ23 - Big Face,Other Mechanical,Idaho Dept of Lands,46.66165,-115.94712,0,Incomplete
206671,2022-10-27,38,38,OLD OLSON UNIT 3 - PILES,Landings,Idaho Dept of Lands,47.125573,-116.26791,1254,Complete
205407,2022-10-27,40,40,Curtis Poles Plus Unit 3,Broadcast,Idaho Dept of Lands,48.08218,-116.87822,1154,Complete
205664,2022-10-27,51,0,West Branch,Rights of Way,Idaho Dept of Lands,48.2408,-116.9098,0,Incomplete
200767,2022-10-27,50,50,POOR CRUICK HM,Landings,Idaho Dept of Lands,44.89079,-116.00914,350,Complete
206848,2022-10-27,50,50,View Finder,Rights of Way,Idaho Dept of Lands,48.303,-116.837,350,Complete
206019,2022-10-27,29,29,Crane Creek Saw 2,Dozer Piles,Idaho Dept of Lands,46.3071,-115.7825,464,Complete
206670,2022-10-27,20,20,OLD OLSON UNIT 2 - PILES,Landings,Idaho Dept of Lands,47.135725,-116.26791,80,Complete
