DATE,COMPLETED_ACRES,BURN_NAME,ENTITY_REQUESTING,LAT_PERMIT,LON_PERMIT,BURN_STATUS
2016-02-18,157,West Slope WUI piles,"USFS, Manti-La Sal South Zone",38.497,-109.326,Complete
2016-02-19,0.5,SEUG Admin Piles,"NPS, Utah NPS Units",38.616,-109.616,Complete
2016-02-18,0.5,SEUG Admin Piles,"NPS, Utah NPS Units",38.616,-109.616,Complete
2016-02-20,30,Devil Canyon,"BLM, Canyon Country District",37.690000000000005,-109.347,Complete
2016-02-19,20,Devil Canyon,"BLM, Canyon Country District",37.690000000000005,-109.347,Complete
2016-02-18,2,Dikes and Piles,"FWS, Rocky/Basin Refuges",41.47,-112.246,Complete
2016-02-17,10,Zion Grass RX,"NPS, Utah NPS Units",37.211,-112.977,Complete
2016-02-01,2,Zion Piles,"NPS, Utah NPS Units",37.216,-112.975,Complete
2016-01-29,12,North Zone Piles,"USFS, UWC NF North Zone",40.955999999999996,-111.377,Complete
2016-01-21,25,North Zone Piles,"USFS, UWC NF North Zone",40.955999999999996,-111.377,Complete
2016-01-14,50,Horse Canyon Piles,"BLM, Canyon Country District",39.427,-110.405,Complete
2016-01-14,1,Wolf Creek Ranch,"State, Northeastern Area",40.535000000000004,-111.226,Complete
2016-01-06,22,Color Country Piles,"BLM, Color Country District",37.777,-113.894,Complete
2015-12-15,24,Devil Canyon,"BLM, Canyon Country District",37.690000000000005,-109.347,Complete
2015-12-15,50,South Fork Chalk Creek,"State, Northeastern Area",40.933,-111.271,Complete
2015-12-14,1,Zion Piles,"NPS, Utah NPS Units",37.216,-112.975,Complete
2015-12-10,50,Horse Canyon Piles,"BLM, Canyon Country District",39.427,-110.405,Complete
2015-12-10,6,Argyle,"State, Northeastern Area",39.879999999999995,-110.733,Complete
2015-12-10,100,Black Cedar,"USFS, Fishlake NF Fillmore",38.98,-112.248,Complete
2015-12-10,3,South Zone Pile Burn,"USFS, UWC NF South Zone",40.480999999999995,-111.085,Complete
2015-12-09,15,Duck Creek Fuels Piles,"USFS, Dixie NF Cedar City",37.497,-112.645,Complete
2015-12-09,47,Cedar City Piles,"USFS, Dixie NF Cedar City",37.545,-112.646,Complete
2015-11-30,3,Ashley NF Piles,"USFS, Ashley NF West Zone",39.876,-110.876,Complete
2016-11-24,3,Ashley NF Piles,"USFS, Ashley NF West Zone",39.876,-110.876,Complete
2015-11-24,14,D4 Administrative Piles Rx,"USFS, Fishlake NF Richfield",38.8,-111.683,Complete
2015-11-25,15,Cold Water,"State, Bear River Area",41.568000000000005,-111.749,Complete
2015-11-24,20,Upper Santa Clara,"USFS, Dixie NF Pine Valley",37.376999999999995,-113.471,Complete
2015-11-23,1,Sevier River Piles,"State, Central Area",38.77,-112.039,Complete
2015-11-20,5,Ashley NF Piles,"USFS, Ashley NF West Zone",39.876,-110.876,Complete
2015-11-19,2,Gooseberry,"State, Central Area",39.694,-111.273,Complete
2015-11-18,2,Color Country Piles,"BLM, Color Country District",37.777,-113.894,Complete
2015-11-18,2,South Zone Pile Burn,"USFS, UWC NF South Zone",40.480999999999995,-111.085,Complete
2015-11-17,1,Grouse Creek Piles,"State, Bear River Area",41.681,-113.818,Complete
2015-11-18,17,Black Ridge,"BLM, Canyon Country District",38.338,-109.351,Complete
2015-11-17,1,South Zone Pile Burn,"USFS, UWC NF South Zone",40.480999999999995,-111.085,Complete
2015-11-16,0.25,Gooseberry,"State, Central Area",39.694,-111.273,Complete
2015-11-16,7,North Slope Piles,"State, Northeastern Area",40.964,-110.859,Complete
2015-11-15,100,Duck Creek Fuels Piles,"USFS, Dixie NF Cedar City",37.497,-112.645,Complete
2015-11-15,150,Ponderosa Restoration Broadcast,"USFS, UWC NF South Zone",40.605000000000004,-111.103,Complete
2015-11-10,5.5,Reservation Ridge,"BLM, West Desert District",39.873,-110.872,Complete
2015-11-10,10,North Slope Piles,"State, Northeastern Area",40.964,-110.859,Complete
2015-11-10,130,Duck Creek Fuels Piles,"USFS, Dixie NF Cedar City",37.497,-112.645,Complete
2015-11-10,6,Upper Santa Clara,"USFS, Dixie NF Pine Valley",37.376999999999995,-113.471,Complete
2015-11-10,2,Cedar City Piles,"USFS, Dixie NF Cedar City",37.545,-112.646,Complete
2015-11-09,20,Midway Deer Valley Piles,"USFS, Dixie NF Cedar City",37.558,-112.792,Complete
2015-11-09,117,Duck Creek Fuels Piles,"USFS, Dixie NF Cedar City",37.497,-112.645,Complete
2015-11-08,324,Duck Creek Fuels Piles,"USFS, Dixie NF Cedar City",37.497,-112.645,Complete
2015-11-06,7,Devil Canyon,"BLM, Canyon Country District",37.690000000000005,-109.347,Complete
2015-11-04,21.7,Rush Valley RX,"BLM, West Desert District",40.29800000000001,-112.533,Complete
2015-11-04,2,Beaver Ranger District Slash Piles,"USFS, Fishlake NF Beaver",38.237,-112.467,Complete
2015-11-04,2,Cedar City Piles,"USFS, Dixie NF Cedar City",37.545,-112.646,Complete
2015-11-04,114,Duck Creek Fuels Piles,"USFS, Dixie NF Cedar City",37.497,-112.645,Complete
2015-01-22,12,Devil Canyon,"BLM, Canyon Country District",37.690000000000005,-109.347,Complete
2015-01-21,6,Devil Canyon,"BLM, Canyon Country District",37.690000000000005,-109.347,Complete
2015-10-29,0.25,Gooseberry,"State, Central Area",39.694,-111.273,Complete
2015-11-02,150,Salina Creek Unit 5 Rx,"USFS, Fishlake NF Richfield",38.952999999999996,-111.42,Complete
2015-11-02,25,"North Beaver, Merchant Valley","USFS, Fishlake NF Beaver",38.303999999999995,-112.428,Complete
2015-10-30,20,Duck Creek Fuels Piles,"USFS, Dixie NF Cedar City",37.497,-112.645,Complete
2015-10-29,1,Beaver Ranger District Slash Piles,"USFS, Fishlake NF Beaver",38.237,-112.467,Complete
2015-10-29,89,Duck Creek Fuels Piles,"USFS, Dixie NF Cedar City",37.497,-112.645,Complete
2015-10-27,211,Midway Deer Valley Piles,"USFS, Dixie NF Cedar City",37.558,-112.792,Complete
2015-02-01,16,Reservation Ridge,"BLM, West Desert District",39.873,-110.872,Complete
2015-10-26,49,Midway Deer Valley Piles,"USFS, Dixie NF Pine Valley",37.558,-112.792,Complete
2015-10-23,110,Midway Deer Valley Piles,"USFS, Dixie NF Pine Valley",37.558,-112.792,Complete
2015-10-22,84,Midway Deer Valley Piles,"USFS, Dixie NF Pine Valley",37.558,-112.792,Complete
2015-10-20,80,Midway Deer Valley Piles,"USFS, Dixie NF Pine Valley",37.558,-112.792,Complete
2015-10-21,6,South Zone Pile Burn,"USFS, UWC NF South Zone",40.480999999999995,-111.085,Complete
2015-10-20,1,South Zone Pile Burn,"USFS, UWC NF South Zone",40.480999999999995,-111.085,Complete
2015-10-16,200,Reservation Ridge Sage,"USFS, Ashley NF West Zone",39.919,-110.874,Complete
2015-10-13,976.4,Reservation Ridge Sage,"USFS, Ashley NF West Zone",39.919,-110.874,Complete
2015-10-10,300,McWilliams (EAST),"State, Central Area",39.617,-111.853,Complete
2015-10-10,150,D1 Ponderosa,"USFS, Ashley NF East Zone",40.876,-109.517,Complete
2015-10-09,100,D1 Ponderosa,"USFS, Ashley NF East Zone",40.876,-109.517,Complete
2015-10-08,1,South Zone Pile Burn,"USFS, UWC NF South Zone",40.480999999999995,-111.085,Complete
2015-10-06,1,Zion Piles,"NPS, Utah NPS Units",37.216,-112.975,Complete
2015-10-07,100,Salina Creek Units 123 Rx,"USFS, Fishlake NF Richfield",38.942,-111.511,Complete
2015-10-06,2,South Zone Pile Burn,"USFS, UWC NF South Zone",40.480999999999995,-111.085,Complete
NA,50,Salina Creek Unit 5 Rx,"USFS, Fishlake NF Richfield",38.952999999999996,-111.42,Complete
2015-10-01,450,Reservation Ridge Sage,"USFS, Ashley NF West Zone",39.919,-110.874,Complete
2015-10-01,250,Salina Creek Unit 5 Rx,"USFS, Fishlake NF Richfield",38.952999999999996,-111.42,Complete
2015-09-30,1127,Blacksmith Fork,"USFS, UWC NF North Zone",41.742000000000004,-111.661,Complete
2015-09-29,40,Blacksmith Fork,"USFS, UWC NF North Zone",41.742000000000004,-111.661,Complete
2015-09-21,66,Jim McWilliams (West),"State, Central Area",39.548,-111.945,Complete
2015-09-21,1,South Zone Pile Burn,"USFS, UWC NF South Zone",40.480999999999995,-111.085,Complete
2015-07-15,0.05,D4 Administrative Piles Rx,"USFS, Fishlake NF Richfield",38.8,-111.683,Complete
2015-06-19,10,Cold Springs Rx Phase II,"State, Southeastern Area",39.497,-110.166,Complete
2015-06-18,103,Cold Springs Rx Phase II,"State, Southeastern Area",39.497,-110.166,Complete
2015-06-17,250,Cold Springs Rx Phase II,"State, Southeastern Area",39.497,-110.166,Complete
2015-04-21,130,Little Valley,"BLM, West Desert District",39.131,-112.055,Complete
2015-03-02,0.1,BSA-Watson Fuel Break,"State, Wasatch Front Area",39.493,-111.394,Complete
2015-03-19,25,Long Ridge,"State, Division of Air Quality",40.36,-112.103,Complete
2015-06-04,0.5,South Zone Pile Burn,"USFS, UWC NF South Zone",40.480999999999995,-111.085,Complete
2015-06-03,1,South Zone Pile Burn,"USFS, UWC NF South Zone",40.480999999999995,-111.085,Complete
2015-06-04,1.5,Big Cottonwood Beetle Kill,"State, Wasatch Front Area",40.605000000000004,-111.584,Complete
2015-06-02,1.5,Big Cottonwood Beetle Kill,"State, Wasatch Front Area",40.605000000000004,-111.584,Complete
2015-06-03,0.5,South Zone Pile Burn,"USFS, UWC NF South Zone",40.480999999999995,-111.085,Complete
2015-05-30,1,South Zone Pile Burn,"USFS, UWC NF South Zone",40.480999999999995,-111.085,Complete
2015-05-29,1,South Zone Pile Burn,"USFS, UWC NF South Zone",40.480999999999995,-111.085,Complete
2015-05-28,4,Big Cottonwood Beetle Kill,"State, Wasatch Front Area",40.605000000000004,-111.584,Complete
2015-05-27,3,Big Cottonwood Beetle Kill,"State, Wasatch Front Area",40.605000000000004,-111.584,Complete
2015-05-13,136,Cooper Knoll Central,"USFS, Dixie NF Cedar City",37.719,-112.599,Complete
2015-04-29,257,Public Shooting Grounds,"State, Bear River Area",41.556,-112.306,Complete
2015-04-22,1,South Zone Pile Burn,"USFS, UWC NF South Zone",40.480999999999995,-111.085,Complete
2015-04-14,30,"North Beaver, Mud Flat / Duncan Creek","USFS, Fishlake NF Beaver",38.284,-112.475,Complete
2015-04-12,20,"North Beaver, Mud Flat / Duncan Creek","USFS, Fishlake NF Beaver",38.284,-112.475,Complete
2015-04-11,135,"North Beaver, Mud Flat / Duncan Creek","USFS, Fishlake NF Beaver",38.284,-112.475,Complete
2015-04-07,600,Bear River Wetlands,"FWS, Rocky/Basin Refuges",41.507,-112.069,Complete
