Ignition Date,Agency,District,Burn Number,Burn Name,Daily Burn Acres Requested,Acres Treated,Acres Burned,Zero Burn Reason,Acres ERT Used,Location,Burn Duration,Ignition Duration,Dead Fuel Moisture 10 Hour,Dead Fuel Moisture 1000 Hour,Duff Fuel Moisture,Fuel Moisture Method,Days Since Rain,Snow Off,Emission Reduction Techniques,Diurnal Plume Characteristics,Remarks,Primary Fuel Type,NFDRS Fuel Model,Harvest Date,Primary Duff Type,Sound rotten 0 025,Sound rotten 026 1,Sound rotten 1 3,Sound 3 9,Sound 9 20,Sound 20 greater,Rotten 3 greater,Stump 20 greater,Shrub brush,Grass herb,Avg litter depth,Avg duff depth,Piles per Acre,Tons Piles per Acre,Soil in Piles,Primary Species,Primary Species (%),Secondary Species,Secondary Species (%),Quality,Width,Height,Length,Packing Ratio,Treated Potential PM2.5,PM2.5 ERT Reduction (non-burned acres),Blackened Potential PM2.5,PM2.5 ERT Reduction,Actual PM2.5,PM2.5 Averted
12/28/2016,Arizona Department of Transportation (ADOT),Arizona (ADOT),ADOT1601NEB,US 180 MP 373-392,20,20,4,N/A,13,(34.30930124292935; -109.37923126220704),8,480,5,5,,Both,0,12/28/2016,"""Backing Fire; Piles""","""None. All fire extinguished at end of workday""",,Grass,A,,N/A,0.25,0,0,0,0,0,0,0,0.5,0.5,1,0,,,,,,,,,,,,,0.30125,0.241,0.06025,0.0403675,0.0198825,0.2813675
11/22/2021,Arizona Department of Transportation (ADOT),Arizona (ADOT),ADOT1111cB,Tumbleweed burning on US 89A,4,4,4,N/A,4,(36.85673997440824; -112.2996982421875),8,10,0,0,,Both,,,"""Burn More Frequently; Rapid Mop-Up""","""Straight up; then S SW with prevailing wind""",,Grass,A,,Black (Litter Type),0,0,0,0,0,0,0,0,0,2,0,0,,,,,,,,,,,,,0.0964,0,0.0964,0,0.0964,0
11/4/2022,Arizona Snowbowl,Arizona Snowbowl,AZSNO2202P,Snowbowl Hand Piles,5,5,4,N/A,4,(35.32818102327138; -111.69803314208986),6,180,18,18,,NFDRS,1,,"""Piles""","""Minimal smoke due to piles burning down and chunking.  What little smoke occurred moved downslope/down valley and dissipated quickly.""",,,,,,,,,,,,,,,,,,10,5,0,Other,90,Aspen,4,Clean,8,5,6,Short Needle Conifer,0.30125,,,0.210875,0.090375,0.210875
1/17/2023,Bureau of Land Management,Colorado River (CRD),CRD0017PP,North Hualapai Piles,4,4,4,N/A,4,(35.129907255635345; -113.92164878845216),12,240,23,18,,NFDRS,,,"""Moist Litter and Duff; High moisture in large fuels; Piles""","""Light smoke rose and dispersed to the WNW through the day. Piles mostly burned down by dark with minimal overnight smoke.""",,,,,,,,,,,,,,,,,,8,4,0,Other,60,Ponderosa Pine,1,Clean,8,6,10,Ponderosa Pine < 10 Inches,0.1928,,,0.13496,0.05784,0.13496
3/1/2018,Department of Defense,Ft Huachuca,XXH1501P,Fort Huachuca Piles,5,5,4,N/A,4,(31.535087405426818; -110.37858016967772),8,3,16,11,0,NFDRS,0,,"""Piles""","""None""",,,,,,,,,,,,,,,,,,10,1.2,0,Other,100,Aspen,4,Clean,4,4,4,Logs < 10 Inches,0.072300003,,,0.050610002,0.021690001,0.050610002
8/21/2018,Department of Defense,Ft Huachuca,XXH1501P,Fort Huachuca Piles,5,5,4,N/A,2,(31.455021316806537; -110.37703521728514),5,120,10,13,,Both,4,,"""Piles""","""Smoke lifted and dispersed with no impacts.""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/25/2021,Department of Defense,Ft Huachuca,XXH1502P,Fort Piles 20,10,10,4,N/A,4,(31.452277389609986; -110.37557202148439),4,3,20,11,,NFDRS,0,1/25/2021,"""Piles""","""Burned 4 acres pile over three hours of ignitions that produced light smoke.  All ignitions were completed by 1200 and was receiving snow at 1400.  With it snowing on the ash pits i do not expect any smoke produced over night. """,,,,,,,,,,,,,,,,,,25,10,0,Other,60,Aspen,4,Clean,6,6,6,Logs < 10 Inches,1.205,,,0.8435,0.3615,0.8435
9/7/2021,Department of Defense,Ft Huachuca,XXH1502P,Fort Piles 20,4,4,4,N/A,4,(31.54672014163115; -110.37662344741823),2,60,15,20,,Both,2,,"""Piles""","""Pile consumed extremely quick and smoked lifted out of Fort Huachuca Cantonment with no impacts.""","""Piles consumed quickly and extremely well.""",,,,,,,,,,,,,,,,,25,10,0,Other,60,Aspen,4,Clean,6,6,6,Logs < 10 Inches,0.482,,,0.3374,0.1446,0.3374
3/30/2016,National Park Service,Montezuma Castle,MCP-TZP1601PP,Montezuma Castle/Tuzigoot Piles,5,4,4,N/A,4,(34.76793006947297; -112.02219448089596),2,15,2,8,,Measured,1,1/3/2016,"""Piles""","""Smoke rose approx. 100-150' AGL and dispersed quickly to the northeast.  All piles were mopped up 100% prior to 1500.  No smoke remained in area.""","""""",,,,,,,,,,,,,,,,,5,4.5,0,Other,95,Cottonwood,3,Clean,6,6,6,Logs < 10 Inches,0.2169,,,0.15183,0.06507,0.15183
3/15/2017,National Park Service,Montezuma Castle,MCP-TZP1601PP,Montezuma Castle/Tuzigoot Piles,5,4,4,N/A,4,(34.77542300592901; -112.0280299682617),3,15,5,16,,NFDRS,8,,"""Piles""","""Smoke rose 100' AGL and dispersed to the north.  Smoke dispersed within 1/4 mile with no odor or visual sign of lingering smoke in the vicinity.""",,,,,,,,,,,,,,,,,,6,1,0,Other,95,Cottonwood,3,Clean,6,4,6,Short Needle Conifer,0.0482,,,0.03374,0.01446,0.03374
1/8/2020,National Park Service,Grand Canyon Park,GCP0303P,South Rim Piles,6,6,4,N/A,4,(36.03443709479947; -112.11441430664064),2,60,25,20,,NFDRS,,,"""Piles""","""Piles were chunked multiple times thus resulting in minimal smoke overnight. Smoke was present in the immediate vicinity of the piles and no impacts to highway 64""",,,,,,,,,,,,,,,,,,20,6,0,Ponderosa Pine,75,Other,6,Clean,6,6,6,Logs < 10 Inches,0.4338,,,0.30366,0.13014,0.30366
1/22/2020,National Park Service,Grand Canyon Park,GCP0303P,South Rim Piles,5,4,4,N/A,4,(36.018332757875946; -112.12265405273438),2,30,24,30,,NFDRS,,,"""Piles""","""Due to the piles burning down quickly and allowing them to consume during daylight hours; smoke will be light during the overnight hours. There should be no concerns to the local area.""",,,,,,,,,,,,,,,,,,20,6,0,Ponderosa Pine,75,Other,6,Clean,6,6,6,Logs < 10 Inches,0.2892,,,0.20244,0.08676,0.20244
2/24/2020,National Park Service,Grand Canyon Park,GCP0303P,South Rim Piles,5,4,4,N/A,4,(36.05020929157616; -112.1051771850586),3,30,25,30,,NFDRS,1,,"""Piles""","""Very minimal smoke was being produced during the overnight hours; the piles consumed rapidly during the day and little smoke was being produced by the end of the day.""",,,,,,,,,,,,,,,,,,20,6,0,Ponderosa Pine,75,Other,6,Clean,6,6,6,Logs < 10 Inches,0.2892,,,0.20244,0.08676,0.20244
11/9/2020,National Park Service,Grand Canyon Park,GCP0303P,South Rim Piles,10,10,4,N/A,4,(36.005974612639214; -112.12007913208008),2,60,20,10,,NFDRS,,,"""Piles""","""Throughout the burn period piles were chunked multiple times allowing them to reduce to 95% or greater before night time. Smoke was only showing in the immediate vicinity of each pile. No smoke impacts occurred to Highway 64 throughout the burn period.""",,,,,,,,,,,,,,,,,,20,6,0,Ponderosa Pine,75,Other,6,Clean,6,6,6,Logs < 10 Inches,0.723,,,0.5061,0.2169,0.5061
11/12/2020,National Park Service,Grand Canyon Park,GCP0303P,South Rim Piles,10,4,4,N/A,4,(36.00416932813558; -112.12025079345703),2,60,15,11,,NFDRS,,,"""Piles""","""Piles ignited easily. Smoke rose up a few hundred feet above the trees and drifted off. Piles were chunked multiple times throughout the burn period allowing piles to consume to 90% or greater. Very little smoke was visible in the immediate area of the piles.""",,,,,,,,,,,,,,,,,,20,6,0,Ponderosa Pine,75,Other,6,Clean,6,6,6,Logs < 10 Inches,0.2892,,,0.20244,0.08676,0.20244
1/21/2021,National Park Service,Grand Canyon Park,GCP0303P,South Rim Piles,10,4,4,N/A,4,(36.026524168192; -112.12042245483399),2,120,10,12,,NFDRS,,,"""Piles""","""Winds were out of the west which took the smoke off to the east away from highway 64. Throughout the burn period piles were chunked multiple times allowing them to consume. By the end of shift smoke was only visible in the immediate vicinity of the piles.""",,,,,,,,,,,,,,,,,,20,6,0,Ponderosa Pine,75,Other,6,Clean,6,6,6,Logs < 10 Inches,0.2892,,,0.20244,0.08676,0.20244
1/28/2021,National Park Service,Grand Canyon Park,GCP0303P,South Rim Piles,10,4,4,N/A,4,(36.00937676723203; -112.058109375),2,60,17,12,,NFDRS,,,"""Piles""","""Winds were out of the North. Smoke rose to a few hundred feet and drifted off to the South. No impacts to East Rim Drive.""",,,,,,,,,,,,,,,,,,20,6,0,Ponderosa Pine,75,Other,6,Clean,6,6,6,Logs < 10 Inches,0.2892,,,0.20244,0.08676,0.20244
1/11/2022,National Park Service,Grand Canyon Park,GCP0303P,South Rim Piles,10,4,4,N/A,4,(36.0030583632809; -112.12402734375),2,60,7,17,,NFDRS,,,"""Piles""","""Winds were out of the E/NE. Smoke rose to about 500 feet and drifted off to the W/SW. No smoke impacts to hwy 64. Piles were chunked multiple times allowing them to consume. At the end of the burn period smoke was only in the immediate vicinity of the piles.""",,,,,,,,,,,,,,,,,,20,6,0,Ponderosa Pine,75,Other,6,Clean,6,6,6,Logs < 10 Inches,0.2892,,,0.20244,0.08676,0.20244
1/20/2022,National Park Service,Grand Canyon Park,GCP0303P,South Rim Piles,10,4,4,N/A,4,(36.02041540054787; -112.12007913208008),5,10,16,18,,NFDRS,,,"""Piles""","""Smoke production from the piles was slightly more than light during the overnight hours due to more material in the piles that took more time to burn. The smoke was not an issue to the surounding area but did manage to linger in the area.""",,,,,,,,,,,,,,,,,,20,6,0,Ponderosa Pine,75,Other,6,Clean,6,6,6,Logs < 10 Inches,0.2892,,,0.20244,0.08676,0.20244
1/26/2017,U.S. Fish & Wildlife Service,San Bernardino,AZSBRF17RX-02B,Double PhD Pond,20,20,4,N/A,0,(31.335672297117185; -109.27271537780763),1,30,3,16,,NFDRS,3,,"""Maintain fire line intensity""","""Very short duration dark smoke when cattails burned.""",,Grass,A,,N/A,0,0,0,0,0,0,0,0,0,6,0,0,,,,,,,,,,,,,1.446,1.1568,0.2892,0.1446,0.1446,1.3014
2/19/2023,U.S. Fish & Wildlife Service,San Bernardino,SBR04P,AZSBR-RefugeFuels-Piles,10,10,4,N/A,4,(31.35117629892207; -109.27177124023439),4,1,10,40,,Both,,,"""Piles""","""Plume went 200 ft agl north ; dispersed 1 mile away""",,,,,,,,,,,,,,,,,,5,10,8,Other,100,Other,6,Clean,10,10,10,Logs < 10 Inches,1.205,,,0.8435,0.3615,0.8435
1/29/2016,U.S. Forest Service,Bradshaw,PNF0337P,West Zone Piles,30,4,4,N/A,4,(34.51215872858841; -112.44166772460937),8,180,4,21,,NFDRS,10,,"""Piles""","""1000FT AGL heading north""","""""",,,,,,,,,,,,,,,,,25,1,0,Other,80,Ponderosa Pine,1,Clean,6,6,6,Logs < 10 Inches,0.0482,,,0.03374,0.01446,0.03374
5/2/2016,U.S. Forest Service,North Kaibab,KNF0319P,Misc. District Piles ,25,4,4,N/A,4,(36.73387897512572; -112.21244318771363),12,60,15,20,,Both,1,5/1/2016,"""Piles""","""Smoke settled locally at the project site and dispersed downslope/down valley. Light smoke was visible along HWY89A.""","""Handpiles composed of clean wood; piles consumed by 95%+ by 1500 hrs.""",,,,,,,,,,,,,,,,,12,25,0,Ponderosa Pine,100,Aspen,4,Clean,7,7,7,Ponderosa Pine < 10 Inches,1.205,,,0.8435,0.3615,0.8435
8/4/2016,U.S. Forest Service,Payson,TNF0401P,Payson Pits,5,4,4,N/A,4,(34.25111658768673; -111.20027026367188),8,60,9,19,,NFDRS,1,,"""Piles""","""Smoke went up and over the diamond rim.""","""We burned Gisela Pit; Blatner Pit; Pine Pit and Chase Pit we didn't do Perley Pit.""",,,,,,,,,,,,,,,,,1,100,0,Other,65,Ponderosa Pine,1,Clean,75,10,75,Logs < 10 Inches,4.82,,,3.374,1.446,3.374
8/30/2016,U.S. Forest Service,Pleasant Valley,TNF534,Buzzard Roost,170,4,4,N/A,4,(33.918328310498296; -111.0580229949951),3,180,8,14,,NFDRS,3,,"""Piles""","""Smoke was light and went down Salome Creek.""","""We were only able to get 4 acres due to the air temperature and thunderstorms in the area. """,,,,,,,,,,,,,,,,,10,4,0,Other,100,Other,6,Clean,15,5,15,Logs < 10 Inches,0.1928,,,0.13496,0.05784,0.13496
9/20/2016,U.S. Forest Service,Bradshaw,PNF0337P,West Zone Piles,15,4,4,N/A,4,(34.52519938240787; -112.43123069403134),3,180,35,13,,NFDRS,0,3/1/2016,"""Piles""","""smoke to the north.""",,,,,,,,,,,,,,,,,,20,8,5,Other,100,Other,6,Clean,10,10,10,Logs < 10 Inches,0.3856,,,0.26992,0.11568,0.26992
1/30/2017,U.S. Forest Service,Tonto Basin,TNF0611P,Misc. Piles,4,4,4,N/A,4,(33.761; -111.23399999999998),2,30,6,27,,Both,6,,"""Piles""","""Isolated smoke from each individual pile. No plume was observed.""","""Each pile consumed quickly and no smoke was visible after 12 pm.""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2017,U.S. Forest Service,Payson,TNF0401P,Payson Pits,4,4,4,N/A,4,(34.25111658768673; -111.20027026367188),8,240,10,11,,NFDRS,1,,"""Piles""","""smoke went straight up 1000ft AGL and dispersed into the clouds""","""good consumption of all fuels""",,,,,,,,,,,,,,,,,1,100,0,Other,65,Ponderosa Pine,1,Clean,75,10,75,Logs < 10 Inches,4.82,,,3.374,1.446,3.374
1/11/2018,U.S. Forest Service,Payson,TNF0401P,Payson Pits,4,4,4,N/A,4,(34.261442588499314; -111.19945069197564),8,25,13,8,,NFDRS,1,,"""Piles""","""Smoke went up 1000 AGL and dispersed to the NE on all burn pits""","""Good consumption of all fuels they are still cleaning up at this time in a smoldering stage. Will continue to do this for several more days. """,,,,,,,,,,,,,,,,,1,100,0,Other,65,Ponderosa Pine,1,Clean,75,10,75,Logs < 10 Inches,4.82,,,3.374,1.446,3.374
2/21/2018,U.S. Forest Service,Tusayan,KNF0425P,Tusayan Piles,50,50,4,N/A,4,(35.95291347840191; -112.17603259255202),24,90,17,30,,Both,,,"""Burn More Frequently; Isolating Fuels; Concentrating Fuels; Mosaic / Jackpot Burning; Piles""","""The minimal smoke remaining will go down drainage to the West; down the Coconino was.""",,,,,,,,,,,,,,,,,,10,12,5,Other,75,Ponderosa Pine,1,Clean,7,7,7,Logs < 10 Inches,7.23,,,5.061,2.169,5.061
8/22/2018,U.S. Forest Service,Bradshaw,PNF0337P,West Zone Piles,10,4,4,N/A,4,(34.545; -112.51788537597656),8,360,11,15,,NFDRS,,,"""Piles""","""500 FT AGL heading to the west""",,,,,,,,,,,,,,,,,,25,15,0,Other,100,Other,6,Clean,10,6,10,Logs < 10 Inches,0.723,,,0.5061,0.2169,0.5061
10/11/2018,U.S. Forest Service,North Kaibab,KNF0319P,Misc. District Piles ,50,4,4,N/A,4,(36.40515769422009; -112.13043284497411),6,2,25,20,,Both,0,,"""Piles""","""No observed impact ""","""Burned only 4 acres due to moisture""",,,,,,,,,,,,,,,,,25,15,0,Other,90,Aspen,4,Clean,10,10,10,Logs < 10 Inches,0.723,,,0.5061,0.2169,0.5061
12/16/2018,U.S. Forest Service,Bradshaw,PNF0337P,West Zone Piles,20,4,4,N/A,4,(34.517406363516066; -112.55024354553223),8,180,5,14,,NFDRS,,,"""Piles""","""500 DT AGL heading to the north""",,,,,,,,,,,,,,,,,,10,15,5,Ponderosa Pine,100,Other,6,Clean,6,6,6,Logs < 10 Inches,0.723,,,0.5061,0.2169,0.5061
2/1/2019,U.S. Forest Service,Safford,CNF0410P,Safford Misc. Piles,20,20,4,N/A,4,(32.63196901457046; -109.82136279296878),12,120,12,15,0,NFDRS,15,1/15/2019,"""Piles""","""Drifting upslope then dispursed.""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/2020,U.S. Forest Service,Springerville,ASF629P,East Zone Piles (Springerville),20,20,4,N/A,20,(34.13783382238551; -109.51038876342774),48,60,8,10,,Measured,,,"""Moist Litter and Duff; Piles""","""Very light smoke settling in valleys. No plume development. ""","""We did not burn all piles intended. Our consumption on piles were not to a desirable effects. Will burn piles at a later date. """,,,,,,,,,,,,,,,,,20,7,5,Ponderosa Pine,70,Aspen,4,Clean,7,7,7,Logs < 10 Inches,1.687,,,1.1809,0.5061,1.1809
2/25/2020,U.S. Forest Service,Flagstaff (COF),COF0224P,Flagstaff RD Piles,4,4,4,N/A,1,(34.973; -111.6919),8,30,5,16,,NFDRS,1,2/23/2020,"""Piles""","""Gusty NE wind direction throughout the day.  Smoke localized within the area; no impacts to major highways or airsheds.""",,,,,,,,,,,,,,,,,,2,2,10,Ponderosa Pine,80,Rotten,5,Clean,20,20,20,Ponderosa Pine < 10 Inches,0.0964,,,0.06748,0.02892,0.06748
11/9/2020,U.S. Forest Service,Flagstaff (COF),COF0224P,Flagstaff RD Piles,4,4,4,N/A,4,(34.97158284544892; -111.69051995849611),150,60,10,13,,NFDRS,0,,"""Piles""","""Piles burned actively overnight. Light smoke drifting to the S/SW with smoke dissipating within a few hundred yards. No impacts to I-17.""",,,,,,,,,,,,,,,,,,3,20,10,Ponderosa Pine,100,Other,6,Clean,30,15,30,Ponderosa Pine < 10 Inches,0.964,,,0.6748,0.2892,0.6748
2/18/2021,U.S. Forest Service,Douglas,CNF113P,Douglas District Wide Piles,10,10,4,N/A,4,(31.937; -109.96100000000001),3,30,6,3,,Measured,3,,"""Burn Before Green Up; Concentrating Fuels; Piles""","""Smoke dispersion 100 ft.  ""","""Smoke drifted to the south and dispersed with light winds - up to 6 mph""",,,,,,,,,,,,,,,,,30,3,0,Other,100,Other,6,Clean,4,4,4,Short Needle Conifer,0.3615,,,0.25305,0.10845,0.25305
12/15/2021,U.S. Forest Service,Flagstaff (COF),COF0224P,Flagstaff RD Piles,4,4,4,N/A,4,(34.972; -111.69051995849611),48,0,13,18,,Both,1,12/14/2021,"""Piles""","""at ignition time 1200; winds were south southwest blowing the smoke over I-17. Around 0100 winds switched and came from the southeast and worked its was down north of Sedona and stayed that direction till 0800 .""",,,,,,,,,,,,,,,,,,10,20,10,Ponderosa Pine,100,Other,6,Clean,10,10,10,Ponderosa Pine < 10 Inches,0.964,,,0.6748,0.2892,0.6748
4/15/2023,U.S. Forest Service,Bradshaw,PNF2005B,Bradshaw Landscape,10,4,4,N/A,4,(34.490176094567076; -112.45454483032228),3,180,12,14,,Both,,,"""Backing Fire; Mosaic / Jackpot Burning""","""Smoke went Southwest 1000 ft agl. very light and short duration; decent ventilation rate and rise. """,,Ponderosa/Grass,C,,Black (Litter Type),0.5,1,1,1,1,1,0.25,0.5,0.5,0.25,1,0.25,,,,,,,,,,,,,0.3374,0,0.3374,0.15183,0.18557,0.15183
10/30/2023,U.S. Forest Service,Globe,TNF204B,Timber Camp ,2500,2500,4,N/A,4,(33.661002; -110.563201),4,30,5,9,,Both,,,"""Rapid Mop-Up; Backing Fire; Maintain fire line intensity""","""Smoke had good ventilation and dissipated throughout the day.""",,Juniper,U,,Black (Litter Type),0.156,0.543,1.596,1,1,1,5.897,0,0.5,0.5,2.25,1.8,,,,,,,,,,,,,367.2839933,366.6963389,0.587654389,0.058765439,0.52888895,366.7551044
11/15/2021,Arizona Department of Forestry and Fire Management,Central District,A4S1902B,Camp LoMia Broadcast,25,5,5,N/A,5,(34.416464043742536; -111.44324474334718),6,180,7,10,10,Both,40,,"""Backing Fire; Maintain fire line intensity; Concentrating Fuels; Mosaic / Jackpot Burning""","""Strong diurnal started at 5 PM.  Smoke was light due to minimal acreage burned.  Within 3 miles of burn site smoke was dissipated such that very light haze smoke was visible in Pine townsite. All residual smoke for the night stayed in the Pine Creek drainage and dissipated well.""","""No residual diurnal smoke impacts on Hwy 87.""",Ponderosa/Grass,K,7/15/2013,Black (Litter Type),2,3,5,3,4,2,2,0,3,1,1,1,,,,,,,,,,,,,1.50625,0,1.50625,0.6778125,0.8284375,0.6778125
11/16/2021,Arizona Department of Forestry and Fire Management,Central District,A4S1902B,Camp LoMia Broadcast,50,50,5,N/A,5,(34.416464043742536; -111.44324474334718),3,90,7,10,10,Both,40,,"""Backing Fire; Maintain fire line intensity; Concentrating Fuels; Mosaic / Jackpot Burning""","""90% cloud cover today precluded meeting objectives.  Ceased ignitions @ 2:30 PM.  Anticipating minimal diurnal impacts due to small acreage burned.  Consumption should be 90% by 1700 when diurnal drainage winds become established.""","""No impacts to Pine or Hwy 87 are anticipated.""",Ponderosa/Grass,K,7/15/2013,Black (Litter Type),2,3,5,3,4,2,2,0,3,1,1,1,,,,,,,,,,,,,15.0625,13.55625,1.50625,0.6778125,0.8284375,14.2340625
11/17/2022,Arizona Department of Forestry and Fire Management,Central District,A4S1903P,Arizona State Parks Piles,5,150,5,N/A,5,(32.65393230957184; -111.4202850341797),6,60,8,13,5,Both,14,,"""Piles""","""Test fire and ignitions began @ 0910.  Due to pile arrangement and allowing fire to back through the wind-rowed piles; combustion efficiency was maximized and by 1500 very minimal residual smoke was present.  No impacts during or after ignitions were complete to I-10 or surrounding smoke sensitive areas.""","""These 2 wind-rowed piles have been worrisome for the Picacho State Park for a couple of years.  The burn was a success and future scheduling of debris pile burning for the State Park will be on a scheduled and more frequent basis.""",,,,,,,,,,,,,,,,,2,3,0,Other,85,Other,6,Clean,8,6,125,Logs < 10 Inches,5.4225,,,3.79575,1.62675,3.79575
12/9/2022,Arizona Department of Forestry and Fire Management,Central District,A4S1903P,Arizona State Parks Piles,5,50,5,N/A,5,(32.75641709288131; -109.7067611694336),4,45,12,15,60,Both,5,,"""Piles""","""Negligible.  Efficient combustion and curtailing ignitions at 1500 provided little if any residual smoke for diurnal impacts.  Light drift may have occurred to the South.""",,,,,,,,,,,,,,,,,,5,3,0,Other,85,Other,6,Clean,8,5,15,Logs < 10 Inches,1.8075,,,1.26525,0.54225,1.26525
2/24/2016,Arizona Department of Transportation (ADOT),Arizona (ADOT),ADOT1209B,Arizona Department of Transportation hwy 89-A houserock valley,15,15,5,N/A,5,(36.707; -111.78300000000001),5,10,0,0,,Both,,,"""Burn Before Green Up; Burn More Frequently; Isolating Fuels""","""white smoke dissaipated quickly""","""n/a""",Grass,A,,Black (Litter Type),0,0,0,0,0,0,0,0,0,2,0,0,,,,,,,,,,,,,0.3615,0.241,0.1205,0.05543,0.06507,0.29643
2/25/2016,Arizona Department of Transportation (ADOT),Arizona (ADOT),ADOT1209B,Arizona Department of Transportation hwy 89-A houserock valley,15,15,5,N/A,5,(36.707; -111.78300000000001),6,10,0,0,,Both,,,"""Burn Before Green Up; Burn More Frequently; Rapid Mop-Up""","""white smoke dissipated quickly""","""n/a""",Grass,A,,Black (Litter Type),0,0,0,0,0,0,0,0,0,2,0,0,,,,,,,,,,,,,0.3615,0.241,0.1205,0.05543,0.06507,0.29643
12/4/2018,Arizona Department of Transportation (ADOT),Arizona (ADOT),ADOT1602NEP,US 60 / SR 61 Pile,5,5,5,N/A,5,(34.2738158603635; -109.71645007324218),5,4,5,11,10,NFDRS,2,11/30/2018,"""Rapid Mop-Up; Backing Fire; Piles""","""Mop up completed daily.""",,,,,,,,,,,,,,,,,,5,1,0,Other,95,Other,6,Clean,15,4,15,Logs < 10 Inches,0.06025,,,0.042175,0.018075,0.042175
12/10/2018,Arizona Department of Transportation (ADOT),Arizona (ADOT),ADOT1602NEP,US 60 / SR 61 Pile,5,5,5,N/A,5,(34.27154617590347; -109.72468981933594),6,5,10,20,20,NFDRS,3,11/22/2018,"""Rapid Mop-Up; Piles""","""None - Fire put out daily.""",,,,,,,,,,,,,,,,,,4,0.1,2,Other,65,Other,6,Clean,10,3,10,Logs < 10 Inches,0.006025,,,0.0042175,0.0018075,0.0042175
11/21/2019,Arizona Snowbowl,Arizona Snowbowl,AZSNO1902P,Snowbowl Machine Piles,5,5,5,N/A,5,(35.331; -111.71100000000001),48,20,70,20,,Measured,,,"""Piles""","""Smoke quickly mixed with snow. """,,,,,,,,,,,,,,,,,,5,40,0,Other,80,Aspen,4,Clean,20,15,20,Logs < 10 Inches,2.41,,,1.687,0.723,1.687
