Proposal Date,ID,Member ID,Member,Office,Unit Name,Location,Burn Type,Airshed,Impact Zone,Elevation,Tons/Acre,Acres Burned,Proposed Acres,Priority,Latitude,Longitude,Comments,Status,No Burn Reason
9/24/2014,162317,4,Idaho Dept of Lands,PLS,HUMP BUMP UNDERBURN,TRAPPER CREEK / RUBY CREEK DRAINAGES,Understory,11,None,5000,92.35,10,10,B,48.8547,-116.903,None,Completed,None
9/25/2014,171647,4,Idaho Dept of Lands,PLS,Middle Uleda,"14 miles south of Coolin, ID",Broadcast,11,None,4700,28.85,0,30,B,48.3838,-116.724,None,Completed,None
9/25/2014,170108,4,Idaho Dept of Lands,PLS,West Wig Broadcast Burn,Two Mouth Drainage,Broadcast,11,None,3700,28.85,0,45,A,48.7104,-116.73,None,Completed,None
9/29/2014,170662,4,Idaho Dept of Lands,PLS,West Wig,Two Mouth Creek Priest Lake Basin Idaho,Broadcast,11,None,4258,92.35,None,28,A,48.7006,-116.718,None,Proposed,None
9/29/2014,171647,4,Idaho Dept of Lands,PLS,Middle Uleda,"14 miles south of Coolin, ID",Broadcast,11,None,4700,28.85,0,35,B,48.3838,-116.724,None,Completed,None
9/30/2014,171647,4,Idaho Dept of Lands,PLS,Middle Uleda,"14 miles south of Coolin, ID",Broadcast,11,None,4700,28.85,0,35,A,48.3838,-116.724,None,Completed,None
10/1/2014,171647,4,Idaho Dept of Lands,PLS,Middle Uleda,"14 miles south of Coolin, ID",Broadcast,11,None,4700,28.85,0,35,A,48.3838,-116.724,None,Completed,None
10/2/2014,165642,4,Idaho Dept of Lands,PLS,LOWER DEVIL UNDERBURN,"11 AIR MILES SOUTHEAST COOLIN, ID  MIDDLE FORK DRAINAGE",Understory,11,None,4400,28.85,0,45,A,48.3786,-116.664,None,Completed,None
10/3/2014,162313,4,Idaho Dept of Lands,PLS,JUNGLE UP UNDERBURN,JUNGLE CREEK,Understory,11,None,4500,65.85,0,30,A,48.4074,-116.73,None,Completed,None
10/6/2014,171647,4,Idaho Dept of Lands,PLS,Middle Uleda,"14 miles south of Coolin, ID",Broadcast,11,None,4700,28.85,35,30,A,48.3838,-116.724,None,Completed,None
10/7/2014,165642,4,Idaho Dept of Lands,PLS,LOWER DEVIL UNDERBURN,"11 AIR MILES SOUTHEAST COOLIN, ID  MIDDLE FORK DRAINAGE",Understory,11,None,4400,28.85,15,45,A,48.3786,-116.664,None,Completed,None
10/7/2014,171647,4,Idaho Dept of Lands,PLS,Middle Uleda,"14 miles south of Coolin, ID",Broadcast,11,None,4700,28.85,35,35,A,48.3838,-116.724,None,Completed,None
10/8/2014,171647,4,Idaho Dept of Lands,PLS,Middle Uleda,"14 miles south of Coolin, ID",Broadcast,11,None,4700,28.85,35,35,A,48.3838,-116.724,None,Completed,None
10/8/2014,165642,4,Idaho Dept of Lands,PLS,LOWER DEVIL UNDERBURN,"11 AIR MILES SOUTHEAST COOLIN, ID  MIDDLE FORK DRAINAGE",Understory,11,None,4400,28.85,0,45,A,48.3786,-116.664,None,Completed,None
10/9/2014,162313,4,Idaho Dept of Lands,PLS,JUNGLE UP UNDERBURN,JUNGLE CREEK,Understory,11,None,4500,65.85,0,69,B,48.4074,-116.73,None,Completed,None
10/9/2014,165642,4,Idaho Dept of Lands,PLS,LOWER DEVIL UNDERBURN,"11 AIR MILES SOUTHEAST COOLIN, ID  MIDDLE FORK DRAINAGE",Understory,11,None,4400,28.85,30,30,A,48.3786,-116.664,None,Completed,None
10/21/2014,170107,4,Idaho Dept of Lands,PLS,West Wig Piles,Two Mouth Drainage,Other Mechanical,11,None,3700,15,0,40,A,48.7104,-116.73,None,Completed,None
10/22/2014,168828,4,Idaho Dept of Lands,CMF,Secret Service Landing Piles,None,Landings,13,None,5100,14,5,20,A,45.5,-116.11,None,Completed,None
10/22/2014,165730,4,Idaho Dept of Lands,PLS,JUNTA SLIVERS EXCAVATOR PILES,"6 AIR MILES SOUTHEAST COOLIN ID, NORTH FORK DRAINAGE",Other Mechanical,11,None,4000,19,20,20,A,48.4363,-116.751,None,Completed,None
10/22/2014,166981,4,Idaho Dept of Lands,CMF,Deer Cr. Piles,Deer Cr.,Dozer Piles,13,None,4578,5,0,30,A,46.1092,-116.707,None,Completed,None
10/22/2014,168829,4,Idaho Dept of Lands,CMF,Secret service Jackpot,Contac: TV @ttevebaugh@idl.idaho.gov Hayes shayes@idl.idaho.gov Miller jmiller@idl.idaho.gov,Jackpot,13,None,5100,28.85,5,15,A,45.49,-116.11,None,Completed,None
10/23/2014,166981,4,Idaho Dept of Lands,CMF,Deer Cr. Piles,Deer Cr.,Dozer Piles,13,None,4578,5,0,20,A,46.1092,-116.707,None,Completed,None
10/23/2014,168828,4,Idaho Dept of Lands,CMF,Secret Service Landing Piles,None,Landings,13,None,5100,14,5,10,A,45.5,-116.11,None,Completed,None
10/23/2014,170107,4,Idaho Dept of Lands,PLS,West Wig Piles,Two Mouth Drainage,Other Mechanical,11,None,3700,15,40,40,A,48.7104,-116.73,None,Completed,None
10/23/2014,168829,4,Idaho Dept of Lands,CMF,Secret service Jackpot,Contac: TV @ttevebaugh@idl.idaho.gov Hayes shayes@idl.idaho.gov Miller jmiller@idl.idaho.gov,Jackpot,13,None,5100,28.85,5,10,A,45.49,-116.11,None,Completed,None
10/23/2014,170106,4,Idaho Dept of Lands,PLS,Lonely Bear,10 mile marker on East Shore Rd,Dozer Piles,11,None,3500,15,10,10,A,48.6527,-116.838,None,Completed,None
10/23/2014,165730,4,Idaho Dept of Lands,PLS,JUNTA SLIVERS EXCAVATOR PILES,"6 AIR MILES SOUTHEAST COOLIN ID, NORTH FORK DRAINAGE",Other Mechanical,11,None,4000,19,0,20,A,48.4363,-116.751,None,Completed,None
10/27/2014,166969,4,Idaho Dept of Lands,CMF,West Fork Goose Creek Piles,Goose Creek,Landings,13,None,5200,10,5,20,A,45.8417,-116.142,None,Completed,None
10/27/2014,171788,4,Idaho Dept of Lands,CPTPA,Oro West Hodson piles,Orofino,Other Mechanical,12B,None,3000,16,None,391,A,46.603,-116.058,None,Proposed,None
10/28/2014,166981,4,Idaho Dept of Lands,CMF,Deer Cr. Piles,Deer Cr.,Dozer Piles,13,None,4578,5,0,10,A,46.1092,-116.707,None,Completed,None
10/28/2014,170106,4,Idaho Dept of Lands,PLS,Lonely Bear,10 mile marker on East Shore Rd,Dozer Piles,11,None,3500,15,0,10,A,48.6527,-116.838,None,Completed,None
10/28/2014,165635,4,Idaho Dept of Lands,PLS,HUNTERS ECHO EXCAVATOR PILES,"8 AIR MILES NORTH OF COOLIN, ID  HUNT CREEK DRAINAGE",Other Mechanical,11,None,4000,7,40,50,A,48.393,-116.903,None,Completed,None
10/28/2014,168827,4,Idaho Dept of Lands,CMF,Secret Service Excavator Piles,None,Other Mechanical,13,None,5100,14,0,10,A,45.5,-116.1,None,Completed,None
10/28/2014,168829,4,Idaho Dept of Lands,CMF,Secret service Jackpot,Contac: TV @ttevebaugh@idl.idaho.gov Hayes shayes@idl.idaho.gov Miller jmiller@idl.idaho.gov,Jackpot,13,None,5100,28.85,5,5,A,45.49,-116.11,None,Completed,None
10/29/2014,168828,4,Idaho Dept of Lands,CMF,Secret Service Landing Piles,None,Landings,13,None,5100,14,5,5,A,45.5,-116.11,None,Completed,None
10/29/2014,171839,4,Idaho Dept of Lands,CPTPA,BLS - Black and White Piles,Boehls. Eastside of Smith ridge,Other Mechanical,12B,None,3130,4,5,5,A,46.883,-115.794,None,Completed,None
10/29/2014,171788,4,Idaho Dept of Lands,CPTPA,Oro West Hodson piles,Orofino,Other Mechanical,12B,None,3000,16,None,391,B,46.603,-116.058,None,Proposed,None
10/29/2014,166969,4,Idaho Dept of Lands,CMF,West Fork Goose Creek Piles,Goose Creek,Landings,13,None,5200,10,0,20,A,45.8417,-116.142,None,Completed,None
10/29/2014,165643,4,Idaho Dept of Lands,PLS,LOST RIVER PIG EXCAVATOR PILES,"5 AIR MILES SOUTHWEST COOLIN, ID  LOWER PRIEST RIVER DRAINAGE",Other Mechanical,11,None,3000,7,122,122,A,48.393,-116.86,None,Completed,None
10/30/2014,168439,4,Idaho Dept of Lands,PLS,LOST  and  FOUND,"3 MILES SOUTHEST OF COOLIN, ID LOST CREEK DRAINAGE",Other Mechanical,11,None,4000,12,0,40,A,48.4651,-116.773,None,Completed,None
10/30/2014,168827,4,Idaho Dept of Lands,CMF,Secret Service Excavator Piles,None,Other Mechanical,13,None,5100,14,0,5,A,45.5,-116.1,None,Completed,None
10/30/2014,171788,4,Idaho Dept of Lands,CPTPA,Oro West Hodson piles,Orofino,Other Mechanical,12B,None,3000,16,None,391,A,46.603,-116.058,None,Proposed,None
10/30/2014,168829,4,Idaho Dept of Lands,CMF,Secret service Jackpot,Contac: TV @ttevebaugh@idl.idaho.gov Hayes shayes@idl.idaho.gov Miller jmiller@idl.idaho.gov,Jackpot,13,None,5100,28.85,0,19,A,45.49,-116.11,None,Completed,None
10/30/2014,166981,4,Idaho Dept of Lands,CMF,Deer Cr. Piles,Deer Cr.,Dozer Piles,13,None,4578,5,0,10,A,46.1092,-116.707,None,Completed,None
10/30/2014,168828,4,Idaho Dept of Lands,CMF,Secret Service Landing Piles,None,Landings,13,None,5100,14,5,5,A,45.5,-116.11,None,Completed,None
10/30/2014,166969,4,Idaho Dept of Lands,CMF,West Fork Goose Creek Piles,Goose Creek,Landings,13,None,5200,10,0,5,A,45.8417,-116.142,None,Completed,None
10/30/2014,171840,4,Idaho Dept of Lands,CPTPA,BLS - Morris Finn,Boehls. Eastside of Smith Ridge,Other Mechanical,12B,None,4161,10,2,2,A,46.8887,-115.777,None,Completed,None
10/31/2014,171788,4,Idaho Dept of Lands,CPTPA,Oro West Hodson piles,Orofino,Other Mechanical,12B,None,3000,16,None,391,A,46.603,-116.058,None,Proposed,None
10/31/2014,166981,4,Idaho Dept of Lands,CMF,Deer Cr. Piles,Deer Cr.,Dozer Piles,13,None,4578,5,0,20,A,46.1092,-116.707,None,Completed,None
11/3/2014,166981,4,Idaho Dept of Lands,CMF,Deer Cr. Piles,Deer Cr.,Dozer Piles,13,None,4578,5,20,20,A,46.1092,-116.707,None,Completed,None
11/3/2014,171841,4,Idaho Dept of Lands,CPTPA,Congested Piles,Boehls. Floodwood Creek.,Other Mechanical,12B,None,3075,8,3,3,A,46.9479,-115.902,None,Completed,None
11/3/2014,171788,4,Idaho Dept of Lands,CPTPA,Oro West Hodson piles,Orofino,Other Mechanical,12B,None,3000,16,0,391,A,46.603,-116.058,None,Completed,None
11/3/2014,167386,4,Idaho Dept of Lands,KTV,Traiil Mix Unit 2,Four miles east of Naples,Other Mechanical,11,None,4240,15,0,24,A,48.6383,-116.296,None,Completed,None
11/4/2014,171669,4,Idaho Dept of Lands,SWS,Nip and Tuck Creek,7.33 air miles southwest of Triangle ID.,Rights of Way,22,None,6250,28,25,50,A,42.6837,-116.684,None,Completed,None
11/4/2014,172085,4,Idaho Dept of Lands,CPTPA,3000 Rd Salvage,Boehls. Breakfast Cr Drainage,Other Mechanical,12A,None,3313,3,4,4,A,46.8682,-115.984,None,Completed,None
11/4/2014,162328,4,Idaho Dept of Lands,PLS,ULEDA POINT OSR PILES,ULEDA CREEK DRAINAGE,Landings,11,None,5200,10,5,5,A,48.3786,-116.686,None,Completed,None
11/4/2014,171788,4,Idaho Dept of Lands,CPTPA,Oro West Hodson piles,Orofino,Other Mechanical,12B,None,3000,16,200,391,A,46.603,-116.058,None,Completed,None
11/4/2014,171512,4,Idaho Dept of Lands,CAT,Lower Blackrock Landings,Blackrock Gulch,Landings,11,None,3300,10,30,30,A,47.489,-116.498,None,Completed,None
11/5/2014,166990,4,Idaho Dept of Lands,CMF,Kruze Piles,Webb Cr.,Dozer Piles,13,None,4750,3,100,100,A,46.1477,-116.787,None,Completed,None
11/5/2014,171522,4,Idaho Dept of Lands,CAT,Upper Baldy Unit 3 and 4 Landings,Baldy Creek,Landings,11,None,4200,14,10,20,B,47.4821,-116.397,None,Completed,None
11/5/2014,171512,4,Idaho Dept of Lands,CAT,Lower Blackrock Landings,Blackrock Gulch,Landings,11,None,3300,10,0,20,A,47.489,-116.498,None,Completed,None
11/5/2014,166981,4,Idaho Dept of Lands,CMF,Deer Cr. Piles,Deer Cr.,Dozer Piles,13,None,4578,5,15,15,A,46.1092,-116.707,None,Completed,None
11/5/2014,171520,4,Idaho Dept of Lands,CAT,Upper Baldy Unit 7 and 8 Landings,Larch Creek,Landings,11,None,3300,14,15,15,B,47.4847,-116.41,None,Completed,None
11/6/2014,168788,4,Idaho Dept of Lands,CAT,Jackass Creek Lower Landings,Pine Creek,Landings,11,Silver Valley,2600,8,50,108,A,47.4629,-116.28,None,Completed,None
11/6/2014,168786,4,Idaho Dept of Lands,CAT,Jackass Creek ROW,Pine Creek,Rights of Way,11,None,2600,20,2,11,A,47.4629,-116.28,None,Completed,None
11/6/2014,168789,4,Idaho Dept of Lands,CAT,Jackass Creek Upper Landings,Pine Creek,Landings,11,Silver Valley,3300,8,15,20,A,47.4614,-116.285,None,Completed,None
11/6/2014,171520,4,Idaho Dept of Lands,CAT,Upper Baldy Unit 7 and 8 Landings,Larch Creek,Landings,11,None,3300,14,0,10,A,47.4847,-116.41,None,Completed,None
11/6/2014,166990,4,Idaho Dept of Lands,CMF,Kruze Piles,Webb Cr.,Dozer Piles,13,None,4750,3,100,100,A,46.1477,-116.787,None,Completed,None
11/7/2014,168789,4,Idaho Dept of Lands,CAT,Jackass Creek Upper Landings,Pine Creek,Landings,11,Silver Valley,3300,8,0,20,A,47.4614,-116.285,None,Completed,None
11/7/2014,171514,4,Idaho Dept of Lands,CAT,Upper Baldy ROW,Baldy Creek,Rights of Way,11,None,4600,14,7,10,B,47.474,-116.38,None,Completed,None
11/10/2014,168588,4,Idaho Dept of Lands,CPTPA,ORO Spur 1 Pole,None,Landings,12A,None,2329,16,50,50,A,46.696,-116.257,None,Completed,None
11/12/2014,171383,4,Idaho Dept of Lands,EAST,Swampy Draw,"5 air miles west of I-15 along Pleasant Valley Creek FS Rd. # 123, 8 air miles NW of Spencer Idaho, Clark County",Landings,18,None,7500,9,296,296,A,44.24,-112.17,None,Completed,None
11/12/2014,168588,4,Idaho Dept of Lands,CPTPA,ORO Spur 1 Pole,None,Landings,12A,None,2329,16,0,50,A,46.696,-116.257,None,Completed,None
11/14/2014,172205,4,Idaho Dept of Lands,CPTPA,ORO Last Deer Flat,None,Other Mechanical,12B,None,3297,18,0,75,A,46.5275,-116.125,None,Completed,None
11/17/2014,172205,4,Idaho Dept of Lands,CPTPA,ORO Last Deer Flat,None,Other Mechanical,12B,None,3297,18,None,75,B,46.5275,-116.125,None,Proposed,None
11/17/2014,168788,4,Idaho Dept of Lands,CAT,Jackass Creek Lower Landings,Pine Creek,Landings,11,Silver Valley,2600,8,0,58,A,47.4629,-116.28,None,Completed,None
11/17/2014,168786,4,Idaho Dept of Lands,CAT,Jackass Creek ROW,Pine Creek,Rights of Way,11,None,2600,20,None,9,B,47.4629,-116.28,None,Proposed,None
11/18/2014,168786,4,Idaho Dept of Lands,CAT,Jackass Creek ROW,Pine Creek,Rights of Way,11,None,2600,20,None,9,A,47.4629,-116.28,None,Proposed,None
11/18/2014,168788,4,Idaho Dept of Lands,CAT,Jackass Creek Lower Landings,Pine Creek,Landings,11,Silver Valley,2600,8,None,20,A,47.4629,-116.28,None,Proposed,None
11/18/2014,171674,4,Idaho Dept of Lands,EAST,Kelly West,"23 Air miles NE of Idaho Falls, in Madison County",Landings,18,None,6200,8,190,200,A,43.6582,-111.64,None,Completed,None
11/19/2014,164160,4,Idaho Dept of Lands,EAST,Antelope Valley,6 airmiles NE of Kilgore Idaho,Landings,18,None,6900,10,135,135,B,44.4676,-111.808,None,Completed,None
11/19/2014,171385,4,Idaho Dept of Lands,EAST,Bunkhouse,"17 air miles east of Kilgore Idaho along the Yale-Kilgore county road, Fremont County",Landings,18,None,6600,8,148,148,A,44.33,-111.28,None,Completed,None
11/20/2014,172205,4,Idaho Dept of Lands,CPTPA,ORO Last Deer Flat,None,Other Mechanical,12B,None,3297,18,None,50,B,46.5275,-116.125,None,Proposed,None
11/20/2014,167983,4,Idaho Dept of Lands,EAST,Antelope Flat,"2 air miles west of US Hwy 20, off of north Antelope Flat road",Landings,18,None,6700,6,83,83,A,44.2806,-111.506,None,Completed,None
11/21/2014,172205,4,Idaho Dept of Lands,CPTPA,ORO Last Deer Flat,None,Other Mechanical,12B,None,3297,18,0,50,A,46.5275,-116.125,None,Completed,None
11/24/2014,168786,4,Idaho Dept of Lands,CAT,Jackass Creek ROW,Pine Creek,Rights of Way,11,None,2600,20,2,2,A,47.4629,-116.28,None,Completed,None
11/24/2014,168788,4,Idaho Dept of Lands,CAT,Jackass Creek Lower Landings,Pine Creek,Landings,11,Silver Valley,2600,8,50,50,A,47.4629,-116.28,None,Completed,None
11/25/2014,171673,4,Idaho Dept of Lands,EAST,Kelly North,"25 Air Miles NE of Idaho Falls Idaho, in Madison County",Landings,18,None,6300,9,1,50,A,43.7202,-111.498,None,Completed,None
11/25/2014,171674,4,Idaho Dept of Lands,EAST,Kelly West,"23 Air miles NE of Idaho Falls, in Madison County",Landings,18,None,6200,8,10,10,B,43.6582,-111.64,None,Completed,None
11/25/2014,172205,4,Idaho Dept of Lands,CPTPA,ORO Last Deer Flat,None,Other Mechanical,12B,None,3297,18,0,75,A,46.5275,-116.125,None,Completed,None
11/25/2014,170383,4,Idaho Dept of Lands,CPTPA,ORO North Battles ROW,None,Other Mechanical,12B,None,3396,18,0,260,A,46.4708,-115.906,None,Completed,Decided not to burn - other
11/26/2014,170383,4,Idaho Dept of Lands,CPTPA,ORO North Battles ROW,None,Other Mechanical,12B,None,3396,18,0,100,A,46.4708,-115.906,None,Completed,Decided not to burn - other
11/30/2014,171777,4,Idaho Dept of Lands,CPTPA,Oro Huckleberry Patches piles,Orofino,Other Mechanical,12B,None,3200,16,0,300,A,46.495,-116.144,None,Completed,None
12/2/2014,171777,4,Idaho Dept of Lands,CPTPA,Oro Huckleberry Patches piles,Orofino,Other Mechanical,12B,None,3200,16,0,100,A,46.495,-116.144,None,Completed,None
12/3/2014,172220,4,Idaho Dept of Lands,CPTPA,Mary Boehl Pole,Little North Fork of Clearwater / Breakfast Cr,Other Mechanical,12B,None,2750,20,3,3,A,46.8898,-115.889,None,Completed,None
12/4/2014,171777,4,Idaho Dept of Lands,CPTPA,Oro Huckleberry Patches piles,Orofino,Other Mechanical,12B,None,3200,16,0,100,A,46.495,-116.144,None,Completed,None
12/9/2014,171673,4,Idaho Dept of Lands,EAST,Kelly North,"25 Air Miles NE of Idaho Falls Idaho, in Madison County",Landings,18,None,6300,9,5,5,A,43.7202,-111.498,None,Completed,None
3/2/2015,172516,4,Idaho Dept of Lands,CPTPA,LINGERING LOLO  unit 2,broadcast burn that dident get entered last fall. hope to get a window this spring,Broadcast,12B,None,3250,28.85,0,82,B,46.289,-115.841,None,Completed,None
3/5/2015,172516,4,Idaho Dept of Lands,CPTPA,LINGERING LOLO  unit 2,broadcast burn that dident get entered last fall. hope to get a window this spring,Broadcast,12B,None,3250,28.85,0,82,B,46.289,-115.841,None,Completed,None
4/21/2015,172645,4,Idaho Dept of Lands,PLS,Tarlac Meadow,"MIDDLE FORK DRAINAGE 8 AIR MILES S. COOLIN, ID, RD 1017 ACCESS, FIC-FUNK",Broadcast,11,None,3100,28.85,0,30,A,48.3837,-116.723,None,Completed,None
4/22/2015,168791,4,Idaho Dept of Lands,CAT,Jackass Creek Unit 1,Pine Creek,Broadcast,11,Silver Valley,3000,19.05,0,34,A,47.4654,-116.274,None,Completed,None
4/22/2015,168792,4,Idaho Dept of Lands,CAT,Jackass Creek Unit 2,Pine Creek,Broadcast,11,Silver Valley,3200,18.05,0,30,A,47.4606,-116.282,None,Completed,None
4/22/2015,172645,4,Idaho Dept of Lands,PLS,Tarlac Meadow,"MIDDLE FORK DRAINAGE 8 AIR MILES S. COOLIN, ID, RD 1017 ACCESS, FIC-FUNK",Broadcast,11,None,3100,28.85,0,30,A,48.3837,-116.723,None,Completed,None
4/23/2015,172645,4,Idaho Dept of Lands,PLS,Tarlac Meadow,"MIDDLE FORK DRAINAGE 8 AIR MILES S. COOLIN, ID, RD 1017 ACCESS, FIC-FUNK",Broadcast,11,None,3100,28.85,0,30,A,48.3837,-116.723,None,Completed,None
4/27/2015,170590,4,Idaho Dept of Lands,PLS,Outside Outlet,"3 air miles south of Coolin, ID.  Unit 2 (33 acres).  Access from Dickensheet highway.  ",Understory,11,None,3000,0,33,33,A,48.4672,-116.889,None,Completed,None
4/28/2015,172645,4,Idaho Dept of Lands,PLS,Tarlac Meadow,"MIDDLE FORK DRAINAGE 8 AIR MILES S. COOLIN, ID, RD 1017 ACCESS, FIC-FUNK",Broadcast,11,None,3100,28.85,0,30,A,48.3837,-116.723,None,Completed,None
5/4/2015,172645,4,Idaho Dept of Lands,PLS,Tarlac Meadow,"MIDDLE FORK DRAINAGE 8 AIR MILES S. COOLIN, ID, RD 1017 ACCESS, FIC-FUNK",Broadcast,11,None,3100,28.85,0,30,A,48.3837,-116.723,None,Completed,None
9/23/2015,173445,4,Idaho Dept of Lands,CMF,Secret Service Broadcast,"4 air miles S/SW of Grangeville, ID",Broadcast,13,None,5300,28.85,0,43,A,45.8598,-116.144,None,Completed,None
9/23/2015,168829,4,Idaho Dept of Lands,CMF,Secret service Jackpot,Contac: TV @ttevebaugh@idl.idaho.gov Hayes shayes@idl.idaho.gov Miller jmiller@idl.idaho.gov,Jackpot,13,None,5100,28.85,0,10,A,45.49,-116.11,None,Completed,None
9/30/2015,173445,4,Idaho Dept of Lands,CMF,Secret Service Broadcast,"4 air miles S/SW of Grangeville, ID",Broadcast,13,None,5300,28.85,43,43,A,45.8598,-116.144,None,Completed,None
9/30/2015,173607,4,Idaho Dept of Lands,EAST,Ridge 18,S2NW4 section 18 Township 13 north range 40 E- Idaho- Antelope Valley area,Jackpot,18,None,6500,37.05,10,10,A,44.472,-111.82,None,Completed,None
10/27/2015,173775,4,Idaho Dept of Lands,PLS,Mollie Trap,"24 miles north of Coolin, ID  Trapper Creek drainage, Excavator piled group select units",Other Mechanical,11,None,4500,15,30,60,A,48.8424,-116.848,None,Completed,None
10/28/2015,167021,4,Idaho Dept of Lands,CMF,Lake Waha HFT,Waha Lake,Broadcast,12A,None,4000,20.2,20,20,A,46.1953,-116.837,None,Completed,None
10/28/2015,165635,4,Idaho Dept of Lands,PLS,HUNTERS ECHO EXCAVATOR PILES,"8 AIR MILES NORTH OF COOLIN, ID  HUNT CREEK DRAINAGE",Other Mechanical,11,None,4000,7,10,10,A,48.393,-116.903,None,Completed,None
10/28/2015,165634,4,Idaho Dept of Lands,PLS,HUNTERS ECHO LANDINGS,"8 AIR MILES NORTH OF COOLIN, ID IN HUNT CREEK DRAINAGE",Landings,11,None,4000,7,10,10,A,48.393,-116.903,None,Completed,None
10/28/2015,173784,4,Idaho Dept of Lands,CPTPA,battles north clearcut,None,Broadcast,12B,None,3400,28.85,4,8,A,46.465,-115.907,None,Completed,None
10/29/2015,173164,4,Idaho Dept of Lands,CPTPA,Rainy Slopes,None,Other Mechanical,12B,None,3500,14,0,148,B,46.55,-115.965,None,Completed,None
10/29/2015,173784,4,Idaho Dept of Lands,CPTPA,battles north clearcut,None,Broadcast,12B,None,3400,28.85,0,8,A,46.465,-115.907,None,Completed,None
10/29/2015,171777,4,Idaho Dept of Lands,CPTPA,Oro Huckleberry Patches piles,Orofino,Other Mechanical,12B,None,3200,16,500,500,A,46.495,-116.144,None,Completed,None
10/29/2015,172645,4,Idaho Dept of Lands,PLS,Tarlac Meadow,"MIDDLE FORK DRAINAGE 8 AIR MILES S. COOLIN, ID, RD 1017 ACCESS, FIC-FUNK",Broadcast,11,None,3100,28.85,0,30,A,48.3837,-116.723,None,Completed,None
10/29/2015,165632,4,Idaho Dept of Lands,PLS,THINNING ULEDA,"10 AIR MILES SOUTH OF COOLIN, MIDDLE FORK DRAINAGE",Landings,11,None,3600,9,0,75,A,48.3786,-116.708,None,Completed,None
10/31/2015,171777,4,Idaho Dept of Lands,CPTPA,Oro Huckleberry Patches piles,Orofino,Other Mechanical,12B,None,3200,16,200,200,A,46.495,-116.144,None,Completed,None
11/1/2015,173799,4,Idaho Dept of Lands,PLS,Dickensheet North,Outlet Mountain,Other Mechanical,11,None,2600,13,25,50,A,48.4497,-116.881,None,Completed,None
11/2/2015,173799,4,Idaho Dept of Lands,PLS,Dickensheet North,Outlet Mountain,Other Mechanical,11,None,2600,13,0,100,A,48.4497,-116.881,None,Completed,None
11/2/2015,172161,4,Idaho Dept of Lands,MAG,Expulsion HM Unit 2,None,Other Mechanical,13,None,3200,16,14,15,A,46.2441,-115.901,None,Completed,None
11/2/2015,170662,4,Idaho Dept of Lands,PLS,West Wig,Two Mouth Creek Priest Lake Basin Idaho,Broadcast,11,None,4258,92.35,0,25,A,48.7006,-116.718,None,Completed,None
11/2/2015,165632,4,Idaho Dept of Lands,PLS,THINNING ULEDA,"10 AIR MILES SOUTH OF COOLIN, MIDDLE FORK DRAINAGE",Landings,11,None,3600,9,0,100,A,48.3786,-116.708,None,Completed,None
11/2/2015,173448,4,Idaho Dept of Lands,PLS,Catamount,"3 air miles east of Coolin, ID.  6 miles up the IDL #22 Road",Landings,11,None,4500,20,45,50,A,48.5354,-116.764,None,Completed,None
