name,burn_date,agency,unit,total_acres,black_acres,clearing_index,tons_pm,tons_voc,tons_nox,tons_elC,tons_orC,no_burn,reason_no_burn,approval_type,lat,lng,county,elevation,airshed,class1,nonattainment,fuel_types,added_on,start_time,end_time,piles,public_interest,daytime,nighttime,status,Pile Acres,FM1 Grass Acres,FM2 Timber Und. Acres,FM3 Tall Grass Acres,FM4 Low Brush Acres,FM5 Tall Brush Acres,FM6 PJ Acres,FM8 Timber Litter Acres,FM9 Hard. Litter Acres,FM10 Timber Acres,FM11 Slash Acres
Willow Fuels Project (Piles and Broadcast),,USFS,Manti-La Sal North Zone,,0,,0,0,0,0,0,TRUE,Weather not favorable,,39.356,-111.491,Sanpete,7710,10 (San Pitch R.),FALSE,FALSE,"[""Timber"",""P-J"",""Hand Piles"",""Machine Piles""]",5/13/2022,,,,,,,Approved,,,,,,,,,,,
Salt Creek WMA,5/11/2022,State,Bear River Area,620,620,1000,138.5,265.4,9.64,11.89,126.61,FALSE,,,41.635,-112.244,Box Elder,4300,4 (Cache&#x2F;Bear R.),FALSE,TRUE,"[""Tall Grass""]",5/12/2022,9:00,18:00,,Some,good clearing mostly to the NNE,little to none. lingering,Approved,,,,,,620,,,,,
Old Woman South,5/8/2022,USFS,Fishlake NF Richfield,45,45,1000,2.59,15.31,1.25,0.76,1.83,FALSE,,,38.858,-111.463,Sevier,8530,12 (Upper Colo. R.),FALSE,FALSE,"[""Brush"",""Timber""]",5/10/2022,11:30,19:30,,None,rising low then sheared by wind dissipating to the east,NA,Approved,,,,,,,45,,,,
Old Woman South,5/7/2022,USFS,Fishlake NF Richfield,300,300,1000,36.95,195.8,15.46,9.66,27.29,FALSE,,,38.858,-111.463,Sevier,8530,12 (Upper Colo. R.),FALSE,FALSE,"[""Brush"",""Timber""]",5/10/2022,11:00,17:00,,None,Smoke rising 1000 feet dissipating to the east,low,Approved,,,,,,25,100,,,175,
West River Dip,,State,Central Area,,0,,0,0,0,0,0,TRUE,Lack of personnel/resources,,39.401,-112.515,Millard,4630,2 (S. West Desert),FALSE,FALSE,"[""Brush"",""Wetland Vegetation""]",5/9/2022,,,,,,,Approved,,,,,,,,,,,
Leamington Tamarisk piles,,State,Central Area,,0,,0,0,0,0,0,TRUE,Lack of personnel/resources,,39.539,-112.275,Millard,4690,8 (S. Wasatch Front),FALSE,FALSE,"[""Machine Piles""]",5/9/2022,,,,,,,Approved,,,,,,,,,,,
Old Woman South,5/6/2022,USFS,Fishlake NF Richfield,800,800,1000,90.75,357.51,25.25,17.32,73.43,FALSE,,,38.858,-111.463,Sevier,8530,12 (Upper Colo. R.),FALSE,FALSE,"[""Brush"",""Timber""]",5/7/2022,11:00,18:30,,Some,Rising 1000 feet the sheared wind to east dissipating ,low lightly drifting downslope,Approved,,,,,,200,175,425,,,
Old Woman South,5/5/2022,USFS,Fishlake NF Richfield,75,55,,5.35,27.13,2.11,1.33,4.02,FALSE,,,38.858,-111.463,Sevier,8530,12 (Upper Colo. R.),FALSE,FALSE,"[""Brush"",""Timber""]",5/7/2022,12:00,16:00,,None,Minimal,None,Approved,,,,,,5,,50,,,
Ogden Bay WMA,5/6/2022,State,Bear River Area,300,300,550,67.02,128.42,4.66,5.75,61.26,FALSE,,,41.205,-112.179,Weber,4200,5 - N. Wasatch Front,FALSE,TRUE,"[""Tall Grass""]",5/6/2022,10:00,16:00,,Some,"dissipating smoke, east ","minimal smoke, lingering",Approved,,,,,,300,,,,,
Blue Fly,5/5/2022,USFS,Dixie NF Powell,50,50,1000,2.29,13.49,1.1,0.67,1.62,FALSE,,,37.628,-112.263,Garfield,8270,13 (Sevier R.),FALSE,FALSE,"[""Pinyon-Juniper"",""Timber Litter""]",5/6/2022,9:30,13:00,,A Lot,Lifting well.  Clearing to the South West,,Approved,,,,,,,,,50,,
Ray Mesa II,5/5/2022,BLM,Canyon Country District,33,33,730,1.51,8.9,0.72,0.44,1.07,FALSE,,,38.309,-109.062,San Juan,7080,"16 - Above 6,500 feet",FALSE,FALSE,"[""Dormant Brush/Slash""]",5/6/2022,10:00,11:00,,Some,"Smoke lift appeared better than the previous day, sunnier conditions and higher winds appeared to lift and disperse smoke better than the previous shift.",,Approved,,,,,,,,,33,,
Ray Mesa II,5/4/2022,BLM,Canyon Country District,35,35,1050,1.6,9.44,0.77,0.47,1.13,FALSE,,,38.309,-109.062,San Juan,7080,"16 - Above 6,500 feet",FALSE,FALSE,"[""Dormant Brush/Slash""]",5/6/2022,9:00,14:00,,Some,Good lift and dispersal,,Approved,,,,,,,,,35,,
Brown’s Park Comprehensive Prescribed Fire Project,5/5/2022,FWS,Rocky/Basin Refuges,147,147,850,6.91,11.42,1.57,0.86,6.06,FALSE,,,40.840711,-109.051431,Daggett,5380,7 (N. Slope Uintas),FALSE,FALSE,"[""Grass"",""Wetland Vegetation""]",5/6/2022,11:30,14:00,,None,Rose vertically and dispersed rapidly,not observed.,Approved,,95,,35,,17,,,,,
Blue Fly,5/4/2022,USFS,Dixie NF Powell,145,145,1000,6.63,39.12,3.18,1.94,4.69,FALSE,,,37.628,-112.263,Garfield,8270,13 (Sevier R.),FALSE,FALSE,"[""Pinyon-Juniper"",""Timber Litter""]",5/5/2022,11:00,15:00,,A Lot,"Smoke stayed low to the ground, only lifted a few hundred feet off the surface.  Winds were steady enough to clear it away.  Wind direction and transport winds were out of the NW.",,Approved,,,,,,,,,145,,
Sawyer Point,,USFS,Dixie NF Cedar City,,0,,0,0,0,0,0,TRUE,Weather not favorable,,37.547,-112.529,Garfield,7380,13 (Sevier R.),FALSE,FALSE,"[""Light Slash""]",5/5/2022,,,,,,,Approved,,,,,,,,,,,
Old Woman South,4/30/2022,USFS,Fishlake NF Richfield,410,410,790,26.73,157.78,12.85,7.82,18.91,FALSE,,,38.858,-111.463,Sevier,8530,12 (Upper Colo. R.),FALSE,FALSE,"[""Brush"",""Timber""]",5/5/2022,11:00,19:00,,Some,Rising 1500-2000 feet then dissipating to the northwest ,Minimal to nonexistent ,Approved,,,,,,,375,,,35,
Old Woman South,4/29/2022,USFS,Fishlake NF Richfield,400,400,690,25.27,149.15,12.14,7.4,17.88,FALSE,,,38.858,-111.463,Sevier,8530,12 (Upper Colo. R.),FALSE,FALSE,"[""Brush,Timber""]",5/5/2022,11:00,19:00,,Some,Rising straight up 1500-2000 feet then drifting to NW dissipating ,Low to nonexistent ,Approved,,,,,,,375,,,25,
Old Woman South,4/28/2022,USFS,Fishlake NF Richfield,100,100,1000,18.2,40.61,1.86,1.86,16.34,FALSE,,,38.858,-111.463,Sevier,8530,12 (Upper Colo. R.),FALSE,FALSE,"[""Brush"",""Timber""]",5/5/2022,13:00,19:00,,None,Rising 1000ft then dissipating with wind to east,Nonexistent ,Approved,,,,,,75,25,,,,
Box Elder Piles,5/4/2022,State,Bear River Area,40,40,620,2.31,13.61,1.11,0.67,1.63,FALSE,,,41.761,-113.823,Box Elder,6000,1 (N. West Desert),FALSE,FALSE,"[""Medium Slash""]",5/5/2022,9:30,14:30,,None,good clearing  dispersion ,"minimal smoke, lingering ",Approved,40,,,,,,,,,,
Sawyer Point,,USFS,Dixie NF Cedar City,,0,,0,0,0,0,0,TRUE,Weather not favorable,,37.548,-112.528,Garfield,7410,13 (Sevier R.),FALSE,FALSE,"[""Light Slash""]",5/4/2022,,,,,,,Approved,,,,,,,,,,,
Summit Park Pile Burn,4/28/2022,LPE,Local or Private Entity,1,1,1000,0.1013,0.34,0.03,0.02,0.04,FALSE,,,40.73,-111.617,Summit,8010,8 (S. Wasatch Front),FALSE,FALSE,"[""Timber""]",5/4/2022,8:00,14:00,,Some,"Breezy day, excellent lift and dispersion","not observed, minimal smoke production",Approved,1,,,,,,,,,,
Summit Park Pile Burn,4/27/2022,LPE,Local or Private Entity,1,1,1000,0.1158,0.34,0.03,0.02,0.04,FALSE,,,40.73,-111.617,Summit,8010,8 (S. Wasatch Front),FALSE,FALSE,"[""Timber""]",5/4/2022,8:00,14:00,,Some,Excellent lift and dispersion,"Not observed, minimal production",Approved,1,,,,,,,,,,
West Fork,,USFS,Dixie NF Escalante,,0,,0,0,0,0,0,TRUE,Weather not favorable,,38.003,-111.482,Garfield,7770,"16 - Above 6,500 feet",FALSE,FALSE,"[""Hardwood Litter""]",5/2/2022,,,,,,,Approved,,,,,,,,,,,
Leamington Tamarisk piles,5/26/2022,State,Central Area,12,12,1660,0.69,4.08,0.33,0.2,0.49,FALSE,,,39.539,-112.275,Millard,4690,8 (S. Wasatch Front),FALSE,FALSE,"[""Machine Piles""]",5/2/2022,10:30,16:00,,None,Smoke dissipated quickly while blowing to the North from 10-15 mph transport winds. ,"Piles had burned down well, and there was minimal smoke evident on site of the project",Approved,12,,,,,,,,,,
Evanston-Mountain View Pile Burn,4/30/2022,USFS,UWC NF East Zone,5,1,880,0.06,0.34,0.03,0.02,0.04,FALSE,,,40.877,-110.828,Summit,8560,7 (N. Slope Uintas),FALSE,FALSE,"[""Slash"",""Hand Piles"",""Machine Piles""]",4/30/2022,12:00,15:00,,Some,light greys wispy smoke headed to the east.,,Approved,1,,,,,,,,,,
Heber-Kamas Pile Burn,,USFS,UWC NF East Zone,,0,,0,0,0,0,0,TRUE,Fuel conditions not favorable,,40.585,-110.98,Wasatch,9220,6 (Wasatch Back),FALSE,FALSE,"[""Slash"",""Hand Piles"",""Machine Piles""]",4/29/2022,,,,,,,Approved,,,,,,,,,,,
Ponderosa Restoration Broadcast,,USFS,UWC NF East Zone,,0,,0,0,0,0,0,TRUE,Fuel conditions not favorable,,40.605,-111.103,Summit,7400,"16 - Above 6,500 feet",FALSE,FALSE,"[""Grass"",""Brush"",""Timber Litter"",""Slash"",""Wetland Vegetation"",""Hardwood""]",4/29/2022,,,,,,,Approved,,,,,,,,,,,
West Fork of Duchesne,4/28/2022,USFS,UWC NF East Zone,30,30,1000,0.9,4.07,0.85,0.35,0.54,FALSE,,,40.461,-110.979,Wasatch,8200,6 (Wasatch Back),FALSE,FALSE,"[""Timber""]",4/29/2022,11:30,15:00,,Some,white light,unkn,Approved,,,,,30,,,,,,
West Fork of Duchesne,4/27/2022,USFS,UWC NF East Zone,125,125,1000,3.74,16.97,3.56,1.48,2.26,FALSE,,,40.46,-110.982,Wasatch,8170,6 (Wasatch Back),FALSE,FALSE,"[""Timber""]",4/29/2022,12:30,16:30,,Some,white to medium grey,unkn,Approved,,,,,125,,,,,,
West Fork of Duchesne,4/26/2022,USFS,UWC NF East Zone,125,125,1000,3.74,16.97,3.56,1.48,2.26,FALSE,,,40.46,-110.992,Wasatch,8400,6 (Wasatch Back),FALSE,FALSE,"[""Timber""]",4/29/2022,12:30,16:30,,Some,medium white and grey drifting to east,unkn,Approved,,,,,125,,,,,,
Shingle Mill,4/28/2022,USFS,Manti-La Sal South Zone,200,200,1000,7.47,44.1,3.59,2.19,5.29,FALSE,,,37.804,-109.422,San Juan,8200,15 (San Juan R.),FALSE,FALSE,"[""Hardwood Litter""]",4/29/2022,8:30,15:30,,Some,Generally Light and white. Dispersed well.,,Approved,,,200,,,,,,,,
Shingle Mill,4/27/2022,USFS,Manti-La Sal South Zone,110,110,1000,4.11,24.26,1.97,1.2,2.91,FALSE,,,37.815,-109.426,San Juan,8600,15 (San Juan R.),FALSE,FALSE,"[""Hardwood Litter""]",4/28/2022,8:30,15:30,,Some,Good after 1100,,Approved,,,110,,,,,,,,
Box Elder Piles,4/26/2022,State,Bear River Area,250,250,1000,14.41,85.04,6.92,4.22,10.19,FALSE,,,41.736,-113.843,Box Elder,5580,1 (N. West Desert),FALSE,FALSE,"[""Medium Slash""]",4/26/2022,8:30,17:00,,None,good ventilation ,decent ventilation ,Approved,250,,,,,,,,,,
Park Ridge,4/25/2022,USFS,Fishlake NF Fremont River,125,125,550,10.58,62.46,5.09,3.1,7.49,FALSE,,,38.103,-111.308,Garfield,7500,"16 - Above 6,500 feet",TRUE,FALSE,"[""Timber""]",4/26/2022,10:30,15:00,,Some,"mixing was good, improved later in the day",,Approved,,,,,,,,125,,,
Beaver Ranger District Slash Piles 2022,,USFS,Fishlake NF Beaver,,0,,0,0,0,0,0,TRUE,Not top priority,,38.237,-112.467,Beaver,8660,2 (S. West Desert),FALSE,FALSE,"[""Slash"",""Hand Piles"",""Machine Piles""]",4/26/2022,,,,,,,Approved,,,,,,,,,,,
Summit Park Pile Burn,,LPE,Local or Private Entity,,0,,0,0,0,0,0,TRUE,Fuel conditions not favorable,,40.733,-111.617,Summit,7640,8 (S. Wasatch Front),FALSE,FALSE,"[""Timber""]",4/25/2022,,,,,,,Approved,,,,,,,,,,,
Ponderosa Restoration Broadcast,,USFS,UWC NF East Zone,,0,,0,0,0,0,0,TRUE,Lack of personnel/resources,,40.605,-111.103,Summit,7400,"16 - Above 6,500 feet",FALSE,FALSE,"[""Grass"",""Brush"",""Timber Litter"",""Slash"",""Wetland Vegetation"",""Hardwood""]",4/25/2022,,,,,,,Approved,,,,,,,,,,,
Old Woman South,4/21/2022,USFS,Fishlake NF Richfield,1000,785,1000,85.92,306.75,20.63,14.75,71.17,FALSE,,,38.858,-111.463,Sevier,8530,12 (Upper Colo. R.),FALSE,FALSE,"[""Brush"",""Timber""]",4/22/2022,10:30,18:00,,Some,Smoke rising 1000ft the dissipating to the ENE,Minimal,Approved,,,,,,225,435,125,,,
Shingle Mill,4/20/2022,USFS,Manti-La Sal South Zone,170,170,1000,6.35,37.49,3.05,1.86,4.49,FALSE,,,37.809,-109.414,San Juan,8040,15 (San Juan R.),FALSE,FALSE,"[""Hardwood Litter""]",4/21/2022,8:30,15:30,,Some,Great. Cleared out well ,hung in the burn area no smoke in Monticello,Approved,,,170,,,,,,,,
Old Woman South,4/20/2022,USFS,Fishlake NF Richfield,100,100,1000,14.88,38.85,2.1,1.81,13.07,FALSE,,,38.858,-111.463,Sevier,8530,12 (Upper Colo. R.),FALSE,FALSE,"[""Brush"",""Timber""]",4/21/2022,11:00,17:30,,Some,rising 1500 the dissipating to the east,NA,Approved,,,,,,55,45,,,,
Old Woman South,4/19/2022,USFS,Fishlake NF Richfield,100,100,1000,13.65,36.02,1.97,1.68,11.96,FALSE,,,38.858,-111.463,Sevier,8530,12 (Upper Colo. R.),FALSE,FALSE,"[""Brush"",""Timber""]",4/21/2022,11:00,17:00,,Some,Rising 1000 feet then dissipating to the east,Na,Approved,,,20,,,50,30,,,,
Horse Hollow,4/20/2022,USFS,Fishlake NF Fillmore,75,75,880,3.35,19.75,1.61,0.98,2.37,FALSE,,,38.95,-112.271,Millard,5500,"16 - Above 6,500 feet",FALSE,FALSE,"[""Timber""]",4/21/2022,11:00,16:00,,None,"Minimal column size, good clearing/mixing. Upslope South East.",,Approved,,,70,,,,,,,5,
Beaver Ranger District Slash Piles,,USFS,Fishlake NF Beaver,,0,,0,0,0,0,0,TRUE,Not top priority,,38.237,-112.467,Beaver,6500,"16 - Above 6,500 feet",FALSE,FALSE,"[""Short Grass""]",4/18/2022,,,,,,,Approved,,,,,,,,,,,
Beaver Ranger District Slash Piles,,USFS,Fishlake NF Beaver,,0,,0,0,0,0,0,TRUE,Not top priority,,38.241,-112.467,Beaver,8560,2 (S. West Desert),FALSE,FALSE,"[""Short Grass""]",4/18/2022,,,,,,,Approved,,,,,,,,,,,
La Sal (D4) Pile Rx,4/17/2022,USFS,Manti-La Sal South Zone,70,70,1000,4.03,23.81,1.94,1.18,2.85,FALSE,,,38.512,-109.327,Grand,8140,12 (Upper Colo. R.),FALSE,FALSE,"[""Medium Slash""]",4/18/2022,8:30,15:30,,Some,good no problems,,Approved,70,,,,,,,,,,
Shingle Mill,4/16/2022,USFS,Manti-La Sal South Zone,55,55,1000,2.06,12.13,0.99,0.6,1.45,FALSE,,,37.811,-109.425,San Juan,8430,15 (San Juan R.),FALSE,FALSE,"[""Hardwood Litter""]",4/17/2022,8:30,11:30,,Some,very well dispersed,light,Approved,,,55,,,,,,,,
Shingle Mill,4/15/2022,USFS,Manti-La Sal South Zone,405,405,1000,17.08,100.82,8.21,5,12.08,FALSE,,,37.806,-109.402,San Juan,7870,15 (San Juan R.),FALSE,FALSE,"[""Hardwood Litter""]",4/16/2022,9:30,17:00,,Some,lifted well and dispersed. Mostly white with periods of grey and isolated black.,,Approved,,,250,,,,55,,100,,
Fremont River Slash Pile ,,USFS,Fishlake NF Fremont River,,0,,0,0,0,0,0,TRUE,Weather not favorable,,38.551,-111.656,Sevier,9550,12 (Upper Colo. R.),FALSE,FALSE,"[""Light Slash""]",4/14/2022,,,,,,,Approved,,,,,,,,,,,
Park Ridge,,USFS,Fishlake NF Fremont River,,0,,0,0,0,0,0,TRUE,Weather not favorable,,38.081,-111.307,Garfield,8170,12 (Upper Colo. R.),FALSE,FALSE,"[""Timber""]",4/14/2022,,,,,,,Approved,,,,,,,,,,,
Fremont River Slash Pile ,4/13/2022,USFS,Fishlake NF Fremont River,34,34,1000,1.96,11.57,0.94,0.57,1.39,FALSE,,,38.551,-111.665,Sevier,9710,12 (Upper Colo. R.),FALSE,FALSE,"[""Light Slash""]",4/14/2022,11:00,15:30,,Some,good lift and mixing ,little to no night smoke,Approved,34,,,,,,,,,,
Old Woman South,4/11/2022,USFS,Fishlake NF Richfield,600,500,1000,45.39,178.87,12.63,8.67,36.73,FALSE,,,38.858,-111.463,Sevier,8530,12 (Upper Colo. R.),FALSE,FALSE,"[""Brush"",""Timber""]",4/13/2022,14:00,19:00,,None,Wind sheared straight to the east,Low or minimal ,Approved,,,,,,100,400,,,,
Summit Park Pile Burn,4/7/2022,LPE,Local or Private Entity,0.2,0,550,0.09,0.03,,,,FALSE,,,40.735,-111.617,Summit,7320,8 (S. Wasatch Front),FALSE,FALSE,"[""Timber""]",4/12/2022,9:00,14:00,,Some,Smoke rose to 400' and transported to the SE.,N/A,Approved,0.2,,,,,,,,,,
Summit Park Pile Burn,4/6/2022,LPE,Local or Private Entity,0.3,0,720,0.1,0.036,,,,FALSE,,,40.735,-111.617,Summit,7320,8 (S. Wasatch Front),FALSE,FALSE,"[""Timber""]",4/12/2022,9:30,14:00,,Some,Smoke rose to 600' and dispersed to the east.  Mostly cleared out by nightfall with no settling.,,Approved,0.3,,,,,,,,,,
Summit Park Pile Burn,4/4/2022,LPE,Local or Private Entity,0.2,0,1000,0.095,0.03,,,,FALSE,,,40.735,-111.617,Summit,7320,8 (S. Wasatch Front),FALSE,FALSE,"[""Timber""]",4/12/2022,9:30,14:00,,Some,Active heavy precipitation and shifty winds lead to minimal smoke behavior which was hardly noticeable beyond the localized smoke from initial ignition of piles.,N/A,Approved,0.2,,,,,,,,,,
Summit Park Pile Burn,3/31/2022,LPE,Local or Private Entity,0.2,7,970,0.1,0.04,,,,FALSE,,,40.735,-111.617,Summit,7320,8 (S. Wasatch Front),FALSE,FALSE,"[""Timber""]",4/12/2022,9:00,14:00,,Some,"Good dispersion.  Light smoke production, lifting to 500+ ft pushed to the east.",,Approved,7,,,,,,,,,,
Heber-Kamas Pile Burn,4/10/2022,USFS,UWC NF East Zone,0,0,1000,0,0,0,0,0,FALSE,,,40.5965,-110.9294,Wasatch,9740,6 (Wasatch Back),FALSE,FALSE,"[""Slash"",""Hand Piles"",""Machine Piles""]",4/11/2022,11:00,12:50,,None,Smoke was minimum due to cleaning up and hitting piles that were either skipped from the previous day or didn't ignite on the first attempt. With the stronger winds the piles we did ignite the smoke dispersed well with the column being bent over to the ESE white/grey in color.,NA,Approved,0,,,,,,,,,,
Heber-Kamas Pile Burn,4/9/2022,USFS,UWC NF East Zone,100,10,810,0.58,3.4,0.28,0.17,0.41,FALSE,,,40.5965,-110.9294,Wasatch,9740,6 (Wasatch Back),FALSE,FALSE,"[""Slash"",""Hand Piles"",""Machine Piles""]",4/10/2022,11:00,15:30,,None,"white grey, smoke drifting off to the East",N/A,Approved,10,,,,,,,,,,
Old Woman South,4/9/2022,USFS,Fishlake NF Richfield,600,450,1000,100.53,192.63,7,8.63,91.9,FALSE,,,38.858,-111.463,Sevier,8530,12 (Upper Colo. R.),FALSE,FALSE,"[""Brush,Timber""]",4/10/2022,11:00,17:30,,None,Wind sheared dissipating to the east south east,Minimal/light,Approved,,,,,,450,,,,,
Old Woman South,4/8/2022,USFS,Fishlake NF Richfield,800,625,520,139.62,267.54,9.72,11.99,127.63,FALSE,,,38.858,-111.463,Sevier,8530,12 (Upper Colo. R.),FALSE,FALSE,"[""Brush"",""Timber""]",4/10/2022,11:00,17:00,,None,Rising straight up 1000-2000ft then dissipating to East,Na,Approved,,,,,,625,,,,,
Heber-Kamas Pile Burn,4/8/2022,USFS,UWC NF East Zone,,0,,0,0,0,0,0,TRUE,Other,,40.5965,-110.9294,Wasatch,9740,6 (Wasatch Back),FALSE,FALSE,"[""Slash"",""Hand Piles"",""Machine Piles""]",4/8/2022,,,,,,,Approved,,,,,,,,,,,
La Sal (D4) Pile Rx,4/7/2022,USFS,Manti-La Sal South Zone,15,15,630,0.86,5.1,0.42,0.25,0.61,FALSE,,,38.484,-109.322,San Juan,7940,12 (Upper Colo. R.),FALSE,FALSE,"[""Medium Slash""]",4/8/2022,9:00,13:00,,None,Light and white,,Approved,15,,,,,,,,,,
Old Woman South,4/7/2022,USFS,Fishlake NF Richfield,80,55,860,12.29,23.54,0.85,1.05,11.23,FALSE,,,38.858,-111.463,Sevier,8530,12 (Upper Colo. R.),FALSE,FALSE,"[""Brush"",""Timber""]",4/8/2022,13:00,17:30,,None,Rising 800 ft then dissipating to the SE,minimal,Approved,,,,,,55,,,,,
Ashley NF Piles,4/7/2022,USFS,Ashley NF East Zone,50,2,665,0.1478,0.0495,0.06,0.03,0.08,FALSE,,,40.626,-109.942,Uintah,8010,9 (Uinta Basin),FALSE,FALSE,"[""Hand Piles"",""Machine Piles""]",4/7/2022,10:30,12:00,,None,"Initial heavy smoke turning into light, rising above 500 AGL",,Approved,2,,,,,,,,,,
Powell District Piles,4/7/2022,USFS,Dixie NF Powell,25,25,680,1.44,8.5,0.69,0.42,1.02,FALSE,,,37.5,-112.343,Kane,8300,13 (Sevier R.),FALSE,FALSE,"[""Heavy Slash""]",4/7/2022,10:00,12:00,,None,"Light smoke, Lifting and clearing to the South East",,Approved,25,,,,,,,,,,
Swasey Piles,4/7/2022,USFS,Manti-La Sal North Zone,0,0,,0,0,0,0,0,TRUE,Fuel conditions not favorable,,39.38,-111.278,Emery,7710,12 (Upper Colo. R.),FALSE,FALSE,"[""Hand Piles""]",4/7/2022,,,,None,,,Approved,0,,,,,,,,,,
Willow Fuels Project (Piles and Broadcast),4/6/2022,USFS,Manti-La Sal North Zone,5,5,550,0.29,1.7,0.14,0.08,0.2,FALSE,,,39.352,-111.498,Sanpete,7710,10 (San Pitch R.),FALSE,FALSE,"[""Timber"",""P-J"",""Hand Piles"",""Machine Piles""]",4/7/2022,10:30,14:00,,None,Light smoke generally drifted to south east.,,Approved,5,,,,,,,,,,
La Sal (D4) Pile Rx,4/6/2022,USFS,Manti-La Sal South Zone,40,40,700,2.31,13.61,1.11,0.67,1.63,FALSE,,,38.514,-109.349,Grand,7510,12 (Upper Colo. R.),FALSE,FALSE,"[""Medium Slash""]",4/7/2022,8:30,14:30,,None,White with a little grey at times. ,,Approved,40,,,,,,,,,,
Fremont River Slash Pile ,4/5/2022,USFS,Fishlake NF Fremont River,15,15,1000,0.86,5.1,0.42,0.25,0.61,FALSE,,,38.546,-111.655,Sevier,9580,12 (Upper Colo. R.),FALSE,FALSE,"[""Light Slash""]",4/6/2022,11:00,14:00,,Some,Strong winds prevented much lift but mixing was good,Not much night smoke ,Approved,15,,,,,,,,,,
La Sal (D4) Pile Rx,4/5/2022,USFS,Manti-La Sal South Zone,70,70,1050,4.03,23.81,1.94,1.18,2.85,FALSE,,,38.513,-109.33,Grand,8040,12 (Upper Colo. R.),FALSE,FALSE,"[""Medium Slash""]",4/6/2022,8:30,14:30,,Some,light and white,,Approved,70,,,,,,,,,,
Willow Fuels Project (Piles and Broadcast),4/4/2022,USFS,Manti-La Sal North Zone,60,60,1000,0.494,20.41,1.66,1.01,2.45,FALSE,,,39.352,-111.498,Sanpete,7710,10 (San Pitch R.),FALSE,FALSE,"[""Timber"",""P-J"",""Hand Piles"",""Machine Piles""]",4/5/2022,10:30,15:30,,Some,Smoke cleared to the west all day.,,Approved,60,,,,,,,,,,
Castle Valley ,,BLM,Canyon Country District,,0,,0,0,0,0,0,TRUE,Lack of personnel/resources,,38.613,-109.379,Grand,4300,12 - Upper Colo. R.,FALSE,FALSE,"[""Light Slash""]",4/5/2022,,,,,,,Approved,,,,,,,,,,,
La Sal (D4) Pile Rx,4/4/2022,USFS,Manti-La Sal South Zone,50,50,1050,2.88,17.01,1.38,0.84,2.04,FALSE,,,38.536,-109.337,Grand,7680,12 (Upper Colo. R.),FALSE,FALSE,"[""Medium Slash""]",4/5/2022,9:00,15:00,,Some,light and white,,Approved,50,,,,,,,,,,
West River Dip,3/25/2022,State,Central Area,120,120,1050,26.81,51.37,1.87,2.3,24.51,FALSE,,,39.401,-112.515,Millard,4630,2 (S. West Desert),FALSE,FALSE,"[""Brush"",""Wetland Vegetation""]",4/4/2022,11:00,17:00,,None,Smoke rose and dissipated quickly.  No reported smoke issue on the highway or nearby communities.  ,No smoke after 6:00pm.  ,Approved,,,,,,120,,,,,
D4 Slash,4/2/2022,USFS,Fishlake NF Richfield,55,55,1000,3.17,18.71,1.52,0.93,2.24,FALSE,,,38.811,-111.499,Sevier,8070,12 (Upper Colo. R.),FALSE,FALSE,"[""Brush"",""Timber"",""P-J"",""Slash"",""Hand Piles"",""Machine Piles""]",4/4/2022,12:00,18:00,,Some,Rising High to 100ft plus then dissipating to the East,NA,Approved,,,,,,,55,,,,
La Sal (D4) Pile Rx,4/2/2022,USFS,Manti-La Sal South Zone,35,35,1000,2.02,11.91,0.97,0.59,1.43,FALSE,,,38.496,-109.339,San Juan,7220,12 (Upper Colo. R.),FALSE,FALSE,"[""Medium Slash""]",4/4/2022,9:00,14:00,,None,Light and White,,Approved,35,,,,,,,,,,
Heber-Kamas Pile Burn,4/2/2022,USFS,UWC NF East Zone,10,1,790,0.06,0.34,0.03,0.02,0.04,FALSE,,,40.5868,-110.968,Wasatch,9420,6 (Wasatch Back),FALSE,FALSE,"[""Slash"",""Hand Piles"",""Machine Piles""]",4/2/2022,11:00,13:41,,None,4.2 Heavy white and gray smoke out of the piles drifting to the SSE. Lift was greater then the prior day averaging at 400-500ft plus,N/A,Approved,1,,,,,,,,,,
La Sal (D4) Pile Rx,4/1/2022,USFS,Manti-La Sal South Zone,25,25,160,1.44,8.5,0.69,0.42,1.02,FALSE,,,38.513,-109.324,Grand,8140,12 (Upper Colo. R.),FALSE,FALSE,"[""Medium Slash""]",4/2/2022,10:00,14:00,,None,white and light.,,Approved,25,,,,,,,,,,
