DB_REG_ID,BURN_ID,REG_TYPE,ORG_NAME,BURN_NAME,OWNERSHIP,YEAR,R_FUEL_CAT,R_FUEL_TYPE,R_BURN_START,R_BURN_END,ELEVATION_FT,R_LATITUDE,R_LONGITUDE,COUNTY,R_DURATION_DAYS,R_TOTAL_AREA_ACRES,R_MAX_DAILY_AREA_ACRES,R_TOTAL_VOLUME_CU_FT,R_MAX_DAILY_VOLUME_CU_FT,R_REG_WILDLAND_FIRE_USE,R_COMMENTS,ACI_REG_DATE,R_VENTILATION_CATEGORIES,R_BROADCAST_WAIVER_TYPE,R_NOTIFICATION_PLAN,R_ERTS,R_VISUAL_MONITORING,R_EDUCATION_TYPES,R_EQUIPMENT_TYPES,R_P_AVERAGE_VOLUME,R_P_CLEAN_VOLUME,R_P_CRANE_VOLUME,R_P_TRACTOR_VOLUME,R_FC_ALFALFA_AREA,R_FC_ALFALFA_LOAD,R_FC_AVG_FIELD_CROPS_AREA,R_FC_AVG_FIELD_CROPS_LOAD,R_FC_AVG_ORCHARD_CROPS_AREA,R_FC_AVG_ORCHARD_CROPS_LOAD,R_FC_BARLEY_AREA,R_FC_BARLEY_LOAD,R_FC_CORN_AREA,R_FC_CORN_LOAD,R_FC_COTTON_AREA,R_FC_COTTON_LOAD,R_FC_DITCHES_AREA,R_FC_DITCHES_LOAD,R_FC_GRASS_AREA,R_FC_GRASS_LOAD,R_FC_HAY_AREA,R_FC_HAY_LOAD,R_FC_OATS_AREA,R_FC_OATS_LOAD,R_FC_PEANUTS_AREA,R_FC_PEANUTS_LOAD,R_FC_PECAN_AREA,R_FC_PECAN_LOAD,R_FC_PISTACHIO_AREA,R_FC_PISTACHIO_LOAD,R_FC_SORGHUM_AREA,R_FC_SORGHUM_LOAD,R_FC_WEEDS_AREA,R_FC_WEEDS_LOAD,R_FC_WHEAT_AREA,R_FC_WHEAT_LOAD,R_F_BACKING_PINE_AREA,R_F_BACKING_PINE_LOAD,R_F_DOUGLAS_FIR_AREA,R_F_DOUGLAS_FIR_LOAD,R_F_HARDWOOD_AREA,R_F_HARDWOOD_LOAD,R_F_HEADING_PINE_AREA,R_F_HEADING_PINE_LOAD,R_F_JUNIPER_AREA,R_F_JUNIPER_LOAD,R_F_MIXED_CONIFER_AREA,R_F_MIXED_CONIFER_LOAD,R_F_PONDEROSA_PINE_AREA,R_F_PONDEROSA_PINE_LOAD,R_G_GRASS_AREA,R_G_GRASS_LOAD,R_S_CHAPARRAL_AREA,R_S_CHAPARRAL_LOAD,R_S_HEADINGCHAPARRAL_AREA,R_S_HEADINGCHAPARRAL_LOAD,R_S_SAGEBRUSH_AREA,R_S_SAGEBRUSH_LOAD,T_BURN_DAYS,T_WILDLAND_FIRE_USE,T_TOTAL_AREA_ACRES,T_TOTAL_VOLUME_CU_FT,T_COMMENTS,T_FC_ALFALFA_AREA,T_FC_ALFALFA_EA,T_FC_ALFALFA_ERTS,T_FC_ALFALFA_LOAD,T_FC_ALFALFA_PCT,T_FC_AVG_FIELD_CROPS_AREA,T_FC_AVG_FIELD_CROPS_EA,T_FC_AVG_FIELD_CROPS_ERTS,T_FC_AVG_FIELD_CROPS_LOAD,T_FC_AVG_FIELD_CROPS_PCT,T_FC_AVG_ORCHARD_CROPS_AREA,T_FC_AVG_ORCHARD_CROPS_EA,T_FC_AVG_ORCHARD_CROPS_ERTS,T_FC_AVG_ORCHARD_CROPS_LOAD,T_FC_AVG_ORCHARD_CROPS_PCT,T_FC_BARLEY_AREA,T_FC_BARLEY_EA,T_FC_BARLEY_ERTS,T_FC_BARLEY_LOAD,T_FC_BARLEY_PCT,T_FC_CORN_AREA,T_FC_CORN_EA,T_FC_CORN_ERTS,T_FC_CORN_LOAD,T_FC_CORN_PCT,T_FC_COTTON_AREA,T_FC_COTTON_EA,T_FC_COTTON_ERTS,T_FC_COTTON_LOAD,T_FC_COTTON_PCT,T_FC_DITCHES_AREA,T_FC_DITCHES_EA,T_FC_DITCHES_ERTS,T_FC_DITCHES_LOAD,T_FC_DITCHES_PCT,T_FC_GRASS_AREA,T_FC_GRASS_EA,T_FC_GRASS_ERTS,T_FC_GRASS_LOAD,T_FC_GRASS_PCT,T_FC_HAY_AREA,T_FC_HAY_EA,T_FC_HAY_ERTS,T_FC_HAY_LOAD,T_FC_HAY_PCT,T_FC_OATS_AREA,T_FC_OATS_EA,T_FC_OATS_ERTS,T_FC_OATS_LOAD,T_FC_OATS_PCT,T_FC_PEANUTS_AREA,T_FC_PEANUTS_EA,T_FC_PEANUTS_ERTS,T_FC_PEANUTS_LOAD,T_FC_PEANUTS_PCT,T_FC_PECAN_AREA,T_FC_PECAN_EA,T_FC_PECAN_ERTS,T_FC_PECAN_LOAD,T_FC_PECAN_PCT,T_FC_PISTACHIO_AREA,T_FC_PISTACHIO_EA,T_FC_PISTACHIO_ERTS,T_FC_PISTACHIO_LOAD,T_FC_PISTACHIO_PCT,T_FC_SORGHUM_AREA,T_FC_SORGHUM_EA,T_FC_SORGHUM_ERTS,T_FC_SORGHUM_LOAD,T_FC_SORGHUM_PCT,T_FC_WEEDS_AREA,T_FC_WEEDS_EA,T_FC_WEEDS_ERTS,T_FC_WEEDS_LOAD,T_FC_WEEDS_PCT,T_FC_WHEAT_AREA,T_FC_WHEAT_EA,T_FC_WHEAT_ERTS,T_FC_WHEAT_LOAD,T_FC_WHEAT_PCT,T_F_BACKING_PINE_AREA,T_F_BACKING_PINE_EA,T_F_BACKING_PINE_ERTS,T_F_BACKING_PINE_LOAD,T_F_BACKING_PINE_PCT,T_F_DOUGLAS_FIR_AREA,T_F_DOUGLAS_FIR_EA,T_F_DOUGLAS_FIR_ERTS,T_F_DOUGLAS_FIR_LOAD,T_F_DOUGLAS_FIR_PCT,T_F_HARDWOOD_AREA,T_F_HARDWOOD_EA,T_F_HARDWOOD_ERTS,T_F_HARDWOOD_LOAD,T_F_HARDWOOD_PCT,T_F_HEADING_PINE_AREA,T_F_HEADING_PINE_EA,T_F_HEADING_PINE_ERTS,T_F_HEADING_PINE_LOAD,T_F_HEADING_PINE_PCT,T_F_JUNIPER_AREA,T_F_JUNIPER_EA,T_F_JUNIPER_ERTS,T_F_JUNIPER_LOAD,T_F_JUNIPER_PCT,T_F_MIXED_CONIFER_AREA,T_F_MIXED_CONIFER_EA,T_F_MIXED_CONIFER_ERTS,T_F_MIXED_CONIFER_LOAD,T_F_MIXED_CONIFER_PCT,T_F_PONDEROSA_PINE_AREA,T_F_PONDEROSA_PINE_EA,T_F_PONDEROSA_PINE_ERTS,T_F_PONDEROSA_PINE_LOAD,T_F_PONDEROSA_PINE_PCT,T_G_GRASS_AREA,T_G_GRASS_EA,T_G_GRASS_ERTS,T_G_GRASS_LOAD,T_G_GRASS_PCT,T_S_CHAPARRAL_AREA,T_S_CHAPARRAL_EA,T_S_CHAPARRAL_ERTS,T_S_CHAPARRAL_LOAD,T_S_CHAPARRAL_PCT,T_S_HEADINGCHAPARRAL_AREA,T_S_HEADINGCHAPARRAL_EA,T_S_HEADINGCHAPARRAL_ERTS,T_S_HEADINGCHAPARRAL_LOAD,T_S_HEADINGCHAPARRAL_PCT,T_S_SAGEBRUSH_AREA,T_S_SAGEBRUSH_EA,T_S_SAGEBRUSH_ERTS,T_S_SAGEBRUSH_LOAD,T_S_SAGEBRUSH_PCT
1007411,11FIIF0006,SMPII,,Sargent,Federal,2011,Forests,"Forest, Forest, Forest, Grass",3/1/2011,2/29/2012,8500,,,Socorro,2,3260,2000,,,No,Smoke will be monitored and Documented by a qualified FEMO.,,"Excellent, Fair, Good, Very Good",,,"c - mosaic, l - burn before precipitation, q - backing fire, t - aerial/mass ignition",Yes,Federal training,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,4.5,1060,1.5,2100,8.3,50,1.1,,,,,,,0,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006871,08MIIF0008,SMPII,,Eagle Creek,Municipal,2008,Forests,Forest,12/1/2008,2/28/2009,7485,,,Lincoln,14,377,,,,No,,,"Fair, Good",,"White Mountain Wilderness. We will work with USFS on press release...radio, TV and local newspaper (already done). Prevailing wind direction will carry smoke away from Wilderness Area and heavily populated areas.","+ - other, c - mosaic, j - high moisture in large veg, o - burn before green-up, p - burn piles or windows, v - high moisture in non-target vegs",Yes,"Federal training, Self-eduction",Real Time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377,28,,,,,,,,,,,0,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008969,05FIF0002,SMPI,,Gap I piles,Federal,2005,Forests,Forest,3/1/2005,2/28/2006,8100,34.075,-108.63667,Catron,,,,225000,,No,,,,,"News releases will be posted in post offices, gas stations and general stores.  Local Fire departments and Catron county Sheriff",,,,,,225000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,No,0,124463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011926,20PIIF0001,SMPII,VERMEJO PARK RANCH,Butler Flats 1,Private,2020,Forests,,1/1/2020,12/31/2020,8432,36.931,-104.932,Colfax,7,0,0,1827000,1827000,No,,,"Excellent, Fair, Good, Very Good",,Call 1. Raton Dispatch 2.Raton Fire Dept. 3. Wapiti Energy 4. New Mexico State Forestry 5. KRTN radio in Raton 6. Stonewall Fire Dept. 7. Trinidad Dispatch 8. Taos Zone Interagency Dispatch,"k - moist litter and/or duff, p - burn piles or windows, v - high moisture in non-target vegs",Yes,Self-eduction,,,,,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,No,0,1827000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009283,12PIC0001,SMPI,DIXIE RANCH,DixieRanch,Private,2012,Crops,Orchard Trimmings,3/1/2012,2/28/2013,3900,32.2325,-106.7594,Doña Ana,,,,95000,,No,,,,,Announcement placed in local paper.,,,,,,95000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,No,,54000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007698,12FIIF0063,SMPII,BLM - SOCORRO FO,Highway RX,Federal,2012,Forests,"Forest, Grass",3/1/2012,2/28/2013,7345,34.295,-108.6736,Catron,7,2000,1000,,,No,,,"Excellent, Fair, Good, Poor, Very Good",,Press releases and flyers; Post signs on Highway 60; Direct notification of isolated residents adjacent to the burn area.,"a - burn concentrations, c - mosaic, r - dry conditions, t - aerial/mass ignition",Yes,Federal training,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800,3,,,,,1200,1.25,,,,,,,0,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007331,10FIIF0169,SMPII,,Queen Subdivision,Federal,2010,Forests,Grass,9/1/2010,2/28/2011,5600,,,Eddy,2,150,150,,,No,The Queen Subdivision RX will be a rapid fire operation with intensive line construction. Target is fine fuels that can be burned quickly with less smoke production.,,"Excellent, Fair, Good, Very Good",,"Public meeting with the community of Queen, additional notifications via newspaper articles.","+ - other, o - burn before green-up, q - backing fire, r - dry conditions, s - rapid mop-up",Yes,Self-eduction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,0.5,,,,,,,0,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008773,18FIIF0119,SMPII,USDA FOREST SERVICE,EAST CENTERFIRE,Federal,2018,Forests,Forest,3/1/2018,2/28/2019,7800,,,Catron,7,4000,2500,,,No,Contact Quemado Fire Management for questions concerning this burn.  575-773-4678,,"Excellent, Fair, Good, Poor, Very Good",,,"c - mosaic, q - backing fire",Yes,Federal training,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000,4.8,,,,,,,,,0,No,0,0,No burning was completed for this project.  The District plans to roll the registration over in January.  Questions or comments on this project please contact Quemado Fire Management at 575-773-4678.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008751,18FIIF0097,SMPII,Bureau of Land Management - NM-TAD,Wind Mtn Piles,Federal,2018,Forests,Forest,3/1/2018,2/28/2019,8100,36.69361,-105.90056,Taos,10,,,300000,50000,No,,,"Excellent, Fair, Good, Poor, Very Good",,Post flyers in affected areas prior to burn; post signs on main roads to burn unit,"a - burn concentrations, o - burn before green-up, p - burn piles or windows",Yes,Self-eduction,,,300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008353,16FIIF0075,SMPII,BLM,Mertz Ranch,Federal,2016,Forests,"Forest, Forest, Grass, Shrub",3/1/2016,2/28/2017,7500,34.6454,-107.7907,Cibola,10,17000,4000,,,No,,,"Excellent, Fair, Good, Poor, Very Good",,Notification will be made prior to ignition to interested parties; additionally public notification will be posted in public areas in nearby population centers.  On the day of ignition road signs will be posted in high traffic areas around the burn unit to alert the public not otherwise reached by other notification means.,"a - burn concentrations, c - mosaic, g - grazing, h - site conversion, o - burn before green-up, q - backing fire, r - dry conditions, t - aerial/mass ignition",Yes,Self-eduction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8500,1,,,7100,5.8,1000,0.4,,,,,400,2.1,0,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006369,06FIIF0126,SMPII,,Sevilleta Piles,Federal,2006,Forests,Forest,3/1/2006,2/28/2007,4700,34.27,-106.83,Socorro,2,50,,100000,,No,"Piles may be burned in a one or two day period under favorable conditions, or a few at a time over the course of the year.",,"Excellent, Fair, Good, Very Good",,"Contact list notification, put out signs on roads, press release to local papers","p - burn piles or windows, v - high moisture in non-target vegs",Yes,Federal training,,,,,100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,0,,,,,,,,,,,,,,,,,0,No,0,0,Duplicate number no burn on this project,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007837,12PIIF0034,SMPII,USFWS,BTL Spring Ditch,Private,2012,Forests,Forest,12/1/2012,2/28/2013,3500,33.4467,-104.4039,Chaves,4,,,40000,40000,No,,,"Excellent, Fair, Good, Poor, Very Good",,"Standard notifications to cooperators, landowners, city, state, and federal agencies prior to implementation.","f - utilization, l - burn before precipitation, p - burn piles or windows, r - dry conditions",No,Self-eduction,,,,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013060,20FIIF0094,SMPII,U.S. Fish and Wildlife Service - NM-BTR,Headquarters,Federal,2020,Forests,Grass,3/2/2020,4/30/2020,3515.08,33.458,-104.408,Chaves,2,600,600,0,0,No,,,"Excellent, Fair, Good, Very Good",,Press release will be completed prior to burning and roads will be signed.,"l - burn before precipitation, o - burn before green-up",Yes,Federal training,Real Time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600,1.5,,,,,,,0,No,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013301,20FIIF0103,SMPII,VALLES CALDERA NATIONAL PRESERVE,Valle Grande Rx,Federal,2020,Forests,"Forest, Grass",3/23/2020,12/31/2020,8534.92,35.872,-106.482,Sandoval,3,5789,5789,0,0,No,All notifications and prep will be completed prior to ignitions,3/23/2020,"Excellent, Fair, Good, Very Good",,All notifications and signage will be completed prior to burning,,Yes,Self-eduction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,10,5679,1,,,,,,,0,No,0,0,Did not implement. Will look at next spring or late fall.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016540,21FIIF0126,SMPII,BLM - SOCORRO FO,Alamocita,Federal,2021,Forests,,11/19/2021,12/31/2021,7078.04,34.429,-107.875,Catron,7,0,0,700000,700000,No,,,"Excellent, Fair, Good, Poor, Very Good",,Press Release and signs,"o - burn before green-up, p - burn piles or windows, v - high moisture in non-target vegs",Yes,Federal training,,,700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,No,0.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007484,11FIIF0081,SMPII,,Mertz Ranch,Federal,2011,Forests,"Forest, Forest, Grass, Shrub",3/1/2011,11/30/2011,7500,34.6454,-107.7907,Cibola,10,5000,2000,,,No,,,"Excellent, Good, Very Good",,Mailed notification will be made prior to ignition to interested parties; additionally public notification will be posted in public areas in nearby population centers.  On the day of ignition road signs will be posted in high traffic areas around the burn unit to alert the public not otherwise reached by other notification means.,"a - burn concentrations, c - mosaic, g - grazing, o - burn before green-up, q - backing fire, r - dry conditions, t - aerial/mass ignition",Yes,Self-eduction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1,,,2400,5.8,700,0.4,,,,,400,2.1,0,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007145,09PIIF0044,SMPII,,H10,Private,2009,Forests,"Forest, Forest, Forest, Forest, Grass, Shrub, Shrub",3/1/2009,2/28/2010,8000,36.9292,-104.9344,Colfax,2,33697,5000,,,No,,,"Excellent, Fair, Good, Very Good",,"Public service announcements on local radio stations. Notification of all local fire departments, Colfax county dispatch, Las Animas county dispatch, State Forestry in Ute Park.","c - mosaic, g - grazing, l - burn before precipitation, o - burn before green-up, r - dry conditions",Yes,Self-eduction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228,20,,,2428,5,7269,20,18116,14,1442,0.5,446,5,,,3768,2,0,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005816,04FIIF0021,SMPII,,Wimsatt/Slough,Federal,2004,Forests,Forest,3/1/2004,2/28/2005,7900,32.97,-105.65,Otero,15,220,,170720,11500,No,,,"Excellent, Fair, Good, Poor, Very Good",Burning under Fair to Poor ventilation categories,"Press release, public notification",p - burn piles or windows,Yes,Federal training,,,62720,,108000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,No,0,170720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007348,10PIIF0003,SMPII,,Timber Slash,Private,2010,Forests,Forest,9/1/2010,2/28/2011,8000,36.95591,-104.7913,Colfax,5,,,950000,760000,No,,,"Excellent, Fair, Good, Poor, Very Good",,1. Raton Fire Department 2. Stonewall Fire Department 3. Trinidad Dispatch 4. NM State Forestry 5. Taos Zone Interagency Dispatch 6. El Paso Energy Project 7. KRTN radio station in Raton 8. Colorado State Forest Service,"a - burn concentrations, e - processing, f - utilization, p - burn piles or windows",Yes,Self-eduction,,,,912000,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,No,0,953800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006714,08FIIF0002,SMPII,,Indian Peaks RX,Federal,2008,Forests,"Forest, Forest, Grass",3/1/2008,2/28/2009,7750,33.5568,-108.0148,Catron,60,22500,5000,,,No,In conjunction with private property. Combination restoration mainteance with 100 in mainteance and 21500 in restoration,,"Excellent, Good, Very Good",,press release,"a - burn concentrations, b - isolate vegs, c - mosaic, d - removal, f - utilization, g - grazing, o - burn before green-up, r - dry conditions",Yes,"Federal training, Self-eduction",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8000,6,,,6500,2,8000,1,,,,,,,0,No,0,0,No burning was done on this project during 2008.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009045,07FIF0011,SMPI,,19 Road Piles,Federal,2007,Forests,Forest,3/1/2007,2/29/2008,7300,33.8557,-108.9503,Catron,,,,7000,,No,"Daily Pile Volume adds up to more than project total.  This is to allow for registering early to maximize resources.  We will not exceed the project volume.  For questions or comments, please contact Timothy Hendricks or Arthur Gonzales at 505-773-4678",,,,Public Notices will be posted in Luna and Quemado.,,,,,,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,No,0,12500,19 Road Piles were called out on 05/01/07. Any questions can be directed to Joshua Johnson at 505-547-2611 or Arthur Gonzales at 505-773-4678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009114,08PIC0008,SMPI,,Bishop,Private,2008,Crops,Orchard Trimmings,3/1/2008,2/28/2009,3950,32.2785,-106.8278,Doña Ana,,,,52000,,No,,,,,Ad placed in local newspaper by  N.M. Pecan Growers Assoc.  Local fire dept. notified.,,,,,,52000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,No,,42000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008646,17PIIF0024,SMPII,PRIVATE,Ojito de Caballo Ranch,Private,2017,Forests,Forest,3/1/2017,2/28/2018,8500,36.1378,-105.6417,Taos,36,,,1240000,20000,No,,,Good,,Call USFS prior to each burnCall Taos Emergency Management hotline prior to each burnHave local fire dept.burn permit in handPost notice in local Post Office,"a - burn concentrations, p - burn piles or windows, s - rapid mop-up",Yes,Self-eduction,,,1240000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,No,0,420000,Entered by Bob 12.11.2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009103,08MIF0001,SMPI,,St Syst Weed Cont-Munson,Municipal,2008,Forests,"Grass, Shrub",3/1/2008,2/28/2009,4600,,,Doña Ana,,,,4500,,No,Burning will take place in a city owned detention facility approximately 400 x 400 ft.,,,,Will submitt a Public Notice to the City of Las Cruces Public Information Office at least 2 days prior to burning.,,,,,4500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,No,0,0,No weed burning was done for this project.  Project cancelled.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
