Proposal Date,ID,Member ID,Member,Office,Unit Name,Location,Burn Type,Airshed,Impact Zone,Elevation,Tons/Acre,Acres Burned,Proposed Acres,Priority,Latitude,Longitude,Comments,Status,No Burn Reason
5/4/2017,175162,45,Bureau of Land Management,DIL,Medicine Lodge,"T12S, R12W sec. 10,11,14,23 35 miles southwest of Dillon, MT",Broadcast,7,None,7454,3.57,350,350,A,44.798,-113.039,None,Completed,None
5/4/2017,174873,45,Bureau of Land Management,BUT,Spring creek rx,1 mile north west of Wise River,Broadcast,7,None,6901,28.85,0,75,A,45.8279,-112.908,None,Completed,Not in prescription
5/4/2017,168790,45,Bureau of Land Management,MC,Rich ,"43 miles west of Jordan, Montana 47 14'54 X -107 48'35",Broadcast,9,None,2900,11.2,200,803,A,47.2511,-107.804,None,Completed,None
5/5/2017,175162,45,Bureau of Land Management,DIL,Medicine Lodge,"T12S, R12W sec. 10,11,14,23 35 miles southwest of Dillon, MT",Broadcast,7,None,7454,3.57,200,200,A,44.798,-113.039,None,Completed,None
5/5/2017,175628,45,Bureau of Land Management,LWT,Tin Can Hill Unit I ,"15 Miles NE of Winnett, MT Petroleum Co",Broadcast,9,None,2761,20.2,0,50,A,47.172,-108.02,None,Completed,Not in prescription
5/5/2017,168790,45,Bureau of Land Management,MC,Rich ,"43 miles west of Jordan, Montana 47 14'54 X -107 48'35",Broadcast,9,None,2900,11.2,603,803,A,47.2511,-107.804,None,Completed,None
5/6/2017,175162,45,Bureau of Land Management,DIL,Medicine Lodge,"T12S, R12W sec. 10,11,14,23 35 miles southwest of Dillon, MT",Broadcast,7,None,7454,3.57,10,200,A,44.798,-113.039,None,Completed,None
5/6/2017,168790,45,Bureau of Land Management,MC,Rich ,"43 miles west of Jordan, Montana 47 14'54 X -107 48'35",Broadcast,9,None,2900,11.2,0,803,A,47.2511,-107.804,None,Completed,Already accomplished
5/7/2017,168790,45,Bureau of Land Management,MC,Rich ,"43 miles west of Jordan, Montana 47 14'54 X -107 48'35",Broadcast,9,None,2900,11.2,0,803,A,47.2511,-107.804,None,Completed,Already accomplished
5/9/2017,175628,45,Bureau of Land Management,LWT,Tin Can Hill Unit I ,"15 Miles NE of Winnett, MT Petroleum Co",Broadcast,9,None,2761,20.2,50,50,A,47.172,-108.02,None,Completed,None
5/10/2017,175162,45,Bureau of Land Management,DIL,Medicine Lodge,"T12S, R12W sec. 10,11,14,23 35 miles southwest of Dillon, MT",Broadcast,7,None,7454,3.57,200,200,A,44.798,-113.039,None,Completed,None
5/10/2017,175628,45,Bureau of Land Management,LWT,Tin Can Hill Unit I ,"15 Miles NE of Winnett, MT Petroleum Co",Broadcast,9,None,2761,20.2,2450,2605,A,47.172,-108.02,None,Completed,None
5/11/2017,175633,45,Bureau of Land Management,LWT,Limekiln Canyon ,6.5 Miles NE of Lewistown MT Fergus County,Broadcast,9,None,5610,43.35,20,35,A,47.1346,-109.332,None,Completed,None
5/11/2017,175162,45,Bureau of Land Management,DIL,Medicine Lodge,"T12S, R12W sec. 10,11,14,23 35 miles southwest of Dillon, MT",Broadcast,7,None,7454,3.57,200,200,A,44.798,-113.039,None,Completed,None
5/12/2017,175162,45,Bureau of Land Management,DIL,Medicine Lodge,"T12S, R12W sec. 10,11,14,23 35 miles southwest of Dillon, MT",Broadcast,7,None,7454,3.57,200,200,A,44.798,-113.039,None,Completed,None
5/12/2017,174873,45,Bureau of Land Management,BUT,Spring creek rx,1 mile north west of Wise River,Broadcast,7,None,6901,28.85,5,20,A,45.8279,-112.908,None,Completed,None
11/2/2017,175024,45,Bureau of Land Management,BUT,Strawberry Butte,# miles southeast Montana City,Dozer Piles,6,None,4401,50,1,2,A,46.5141,-111.943,None,Completed,None
11/7/2017,175020,45,Bureau of Land Management,BUT,Seymore landings,Seymore Timber Sale,Dozer Piles,7,None,6265,50,0,5,A,45.9438,-113.151,None,Completed,Decided not to burn - other
11/7/2017,176888,45,Bureau of Land Management,BUT,Tie Creek post pole,Tie Creek road,Hand Piles,7,None,6257,10,0,2,A,45.8245,-113.056,None,Completed,Decided not to burn - other
11/8/2017,174867,45,Bureau of Land Management,BIL,Antelope Creek FY17,"Located 14 miles north of Pompeys Pillar and 40 miles NE of Billings, MT. Located in Yellowstone County.",Hand Piles,10,None,3431,15,20,20,A,46.2506,-107.907,None,Completed,None
11/8/2017,175156,45,Bureau of Land Management,MSO,P Chamberlain Landings,Chamberlain Watershed,Hand Piles,3B,None,6136,25,0,5,A,46.9027,-113.27,None,Completed,Decided not to burn - other
11/8/2017,176888,45,Bureau of Land Management,BUT,Tie Creek post pole,Tie Creek road,Hand Piles,7,None,6257,10,1,1,A,45.8245,-113.056,None,Completed,None
11/8/2017,160686,45,Bureau of Land Management,MSO,Garnet Ghost Town Pile,1 mile NE of Garnet Ghost Town,Other Mechanical,5,None,6200,10,0,1,A,46.8244,-113.323,None,Completed,Decided not to burn - other
11/8/2017,170632,45,Bureau of Land Management,BUT,Alder Creek,"Alder Creek, 6 Miles west of Wise River",Dozer Piles,7,None,5700,50,0,1,A,45.8222,-113.03,None,Completed,Decided not to burn - other
11/8/2017,175020,45,Bureau of Land Management,BUT,Seymore landings,Seymore Timber Sale,Dozer Piles,7,None,6265,50,0,3,A,45.9438,-113.151,None,Completed,Lack of resources
11/8/2017,176227,45,Bureau of Land Management,MSO,P Marshall Grade Piles,Marshall Grade,Hand Piles,5,None,6552,5,5,5,A,46.3746,-113.441,None,Completed,None
11/8/2017,176226,45,Bureau of Land Management,MSO,P Sapphire Complex Piles,Upper Willow and Upper Rock Creek Watersheds,Other Mechanical,5,None,5786,100,10,10,A,46.3857,-113.523,None,Completed,None
11/8/2017,173127,45,Bureau of Land Management,MSO,Fred Burr ROW piles,piles from the discovery road building,Rights of Way,5,None,5600,200,2,2,A,46.286,-113.284,None,Completed,None
11/9/2017,160686,45,Bureau of Land Management,MSO,Garnet Ghost Town Pile,1 mile NE of Garnet Ghost Town,Other Mechanical,5,None,6200,10,0,1,A,46.8244,-113.323,None,Completed,Decided not to burn - other
11/9/2017,174867,45,Bureau of Land Management,BIL,Antelope Creek FY17,"Located 14 miles north of Pompeys Pillar and 40 miles NE of Billings, MT. Located in Yellowstone County.",Hand Piles,10,None,3431,15,0,20,A,46.2506,-107.907,None,Completed,Decided not to burn - other
11/14/2017,175939,45,Bureau of Land Management,BIL,Johnny Coal Road Rehder Creek Unit FY2018,"10 miles South of Roundup, MT. ",Understory,9,None,3907,20.2,0,20,A,46.2997,-108.428,None,Completed,Decided not to burn - other
11/14/2017,160686,45,Bureau of Land Management,MSO,Garnet Ghost Town Pile,1 mile NE of Garnet Ghost Town,Other Mechanical,5,None,6200,10,0,1,A,46.8244,-113.323,None,Completed,Self-limited (e.g. following test fire)
11/14/2017,175020,45,Bureau of Land Management,BUT,Seymore landings,Seymore Timber Sale,Dozer Piles,7,None,6265,50,1,5,A,45.9438,-113.151,None,Completed,None
11/14/2017,176888,45,Bureau of Land Management,BUT,Tie Creek post pole,Tie Creek road,Hand Piles,7,None,6257,10,1,2,A,45.8245,-113.056,None,Completed,None
11/14/2017,175932,45,Bureau of Land Management,BUT,LaMarche Creek,LaMarche Creek- 15 miles west Wise River,Dozer Piles,7,None,6039,50,0,5,A,45.9033,-113.208,None,Completed,Decided not to burn - other
11/15/2017,175019,45,Bureau of Land Management,BUT,Cline Gulch,Landings from Timber Sale,Dozer Piles,7,None,6714,50,0,1,A,45.8251,-112.974,None,Completed,Technical difficulties
11/15/2017,174871,45,Bureau of Land Management,BUT,Jerry/Johnson Landings,"1 mile North west Wise River, North side of HWY 43",Landings,7,None,6969,50,0,3,A,45.8413,-112.929,None,Completed,Decided not to burn - other
11/20/2017,160686,45,Bureau of Land Management,MSO,Garnet Ghost Town Pile,1 mile NE of Garnet Ghost Town,Other Mechanical,5,None,6200,10,0,1,A,46.8244,-113.323,None,Completed,Technical difficulties
11/20/2017,174018,45,Bureau of Land Management,BUT,Clancy North, 1 unit is North of Clancy and Marks Lumber and 1 units is west of lump gulch road ,Dozer Piles,6,None,4800,50,0,1,A,46.4986,-111.991,None,Completed,Not in prescription
11/21/2017,174871,45,Bureau of Land Management,BUT,Jerry/Johnson Landings,"1 mile North west Wise River, North side of HWY 43",Landings,7,None,6969,50,1,2,A,45.8413,-112.929,None,Completed,None
11/27/2017,174871,45,Bureau of Land Management,BUT,Jerry/Johnson Landings,"1 mile North west Wise River, North side of HWY 43",Landings,7,None,6969,50,0,3,A,45.8413,-112.929,None,Completed,Not in prescription
11/27/2017,175020,45,Bureau of Land Management,BUT,Seymore landings,Seymore Timber Sale,Dozer Piles,7,None,6265,50,0,2,A,45.9438,-113.151,None,Completed,Not in prescription
11/29/2017,160686,45,Bureau of Land Management,MSO,Garnet Ghost Town Pile,1 mile NE of Garnet Ghost Town,Other Mechanical,5,None,6200,10,1,1,A,46.8244,-113.323,None,Completed,None
11/30/2017,175433,45,Bureau of Land Management,DIL,Hirshy Ditch,"T4S, R16W, section 33.  14 miles southwest of Wisdom MT",Landings,7,None,6735,100,3,3,A,45.4441,-113.589,None,Completed,None
11/30/2017,176888,45,Bureau of Land Management,BUT,Tie Creek post pole,Tie Creek road,Hand Piles,7,None,6257,10,0,1,A,45.8245,-113.056,None,Completed,Lack of resources
11/30/2017,174871,45,Bureau of Land Management,BUT,Jerry/Johnson Landings,"1 mile North west Wise River, North side of HWY 43",Landings,7,None,6969,50,2,3,A,45.8413,-112.929,None,Completed,None
11/30/2017,175020,45,Bureau of Land Management,BUT,Seymore landings,Seymore Timber Sale,Dozer Piles,7,None,6265,50,0,1,A,45.9438,-113.151,None,Completed,Lack of resources
12/1/2017,176888,45,Bureau of Land Management,BUT,Tie Creek post pole,Tie Creek road,Hand Piles,7,None,6257,10,1,1,A,45.8245,-113.056,None,Completed,None
12/1/2017,173965,45,Bureau of Land Management,DIL,Yank Swamp,"T3S, R17W, sec. 23 11 miles southwest of Wisdom, MT",Landings,7,None,6600,80,1,3,A,45.5559,-113.667,None,Completed,None
12/1/2017,175020,45,Bureau of Land Management,BUT,Seymore landings,Seymore Timber Sale,Dozer Piles,7,None,6265,50,2,2,A,45.9438,-113.151,None,Completed,None
12/13/2017,175020,45,Bureau of Land Management,BUT,Seymore landings,Seymore Timber Sale,Dozer Piles,7,None,6265,50,0,2,A,45.9438,-113.151,None,Completed,Not in prescription
12/13/2017,174871,45,Bureau of Land Management,BUT,Jerry/Johnson Landings,"1 mile North west Wise River, North side of HWY 43",Landings,7,None,6969,50,2,2,A,45.8413,-112.929,None,Completed,None
12/19/2017,175020,45,Bureau of Land Management,BUT,Seymore landings,Seymore Timber Sale,Dozer Piles,7,None,6265,50,0,1,A,45.9438,-113.151,None,Completed,Lack of resources
12/19/2017,174871,45,Bureau of Land Management,BUT,Jerry/Johnson Landings,"1 mile North west Wise River, North side of HWY 43",Landings,7,None,6969,50,0,1,A,45.8413,-112.929,None,Completed,Lack of resources
12/19/2017,174018,45,Bureau of Land Management,BUT,Clancy North, 1 unit is North of Clancy and Marks Lumber and 1 units is west of lump gulch road ,Dozer Piles,6,None,4800,50,0,2,A,46.4986,-111.991,None,Completed,Lack of resources
12/20/2017,174018,45,Bureau of Land Management,BUT,Clancy North, 1 unit is North of Clancy and Marks Lumber and 1 units is west of lump gulch road ,Dozer Piles,6,None,4800,50,0,3,A,46.4986,-111.991,None,Completed,Lack of resources
12/21/2017,174018,45,Bureau of Land Management,BUT,Clancy North, 1 unit is North of Clancy and Marks Lumber and 1 units is west of lump gulch road ,Dozer Piles,6,None,4800,50,2,2,A,46.4986,-111.991,None,Completed,None
12/28/2017,174018,45,Bureau of Land Management,BUT,Clancy North, 1 unit is North of Clancy and Marks Lumber and 1 units is west of lump gulch road ,Dozer Piles,6,None,4800,50,0,1,A,46.4986,-111.991,None,Completed,Technical difficulties
1/4/2018,175020,45,Bureau of Land Management,BUT,Seymore landings,Seymore Timber Sale,Dozer Piles,7,None,6265,50,1,1,B,45.9438,-113.151,None,Completed,None
1/4/2018,175019,45,Bureau of Land Management,BUT,Cline Gulch,Landings from Timber Sale,Dozer Piles,7,None,6714,50,1,1,A,45.8251,-112.974,None,Completed,None
1/4/2018,175856,45,Bureau of Land Management,LWT,North Moccassins Pile Burn,"The project area is located on Public Lands in Fergus County, approximately 10 miles northeast of Lewistown, MT in the North Moccasin Mountains",Landings,9,None,5387,13,80,80,A,47.2926,-109.484,None,Completed,None
1/17/2018,176043,45,Bureau of Land Management,LWT,Russian Pile RX,"10 miles northeast of Malta, MT and 2 miles southwest of Mud Lake",Hand Piles,9,None,2245,2,1,12,A,48.4317,-107.679,None,Completed,None
1/18/2018,175566,45,Bureau of Land Management,DIL,Jack North,"T7S, R4W, sec 25 and 26. 8 miles southwest of Virginia City, MT",Broadcast,7,None,7751,3.57,5,10,A,45.1997,-112.045,None,Completed,None
1/18/2018,176043,45,Bureau of Land Management,LWT,Russian Pile RX,"10 miles northeast of Malta, MT and 2 miles southwest of Mud Lake",Hand Piles,9,None,2245,2,1,12,A,48.4317,-107.679,None,Completed,None
1/19/2018,174018,45,Bureau of Land Management,BUT,Clancy North, 1 unit is North of Clancy and Marks Lumber and 1 units is west of lump gulch road ,Dozer Piles,6,None,4800,50,1,1,A,46.4986,-111.991,None,Completed,None
1/23/2018,175566,45,Bureau of Land Management,DIL,Jack North,"T7S, R4W, sec 25 and 26. 8 miles southwest of Virginia City, MT",Broadcast,7,None,7751,3.57,5,5,A,45.1997,-112.045,None,Completed,None
1/24/2018,175949,45,Bureau of Land Management,BIL,Silverspur Pile RX FY2018,"6 miles west of Roundup, MT in Mussleshell County. ",Hand Piles,9,None,3460,10,15,15,A,46.4179,-108.669,None,Completed,None
1/25/2018,175566,45,Bureau of Land Management,DIL,Jack North,"T7S, R4W, sec 25 and 26. 8 miles southwest of Virginia City, MT",Broadcast,7,None,7751,3.57,5,5,A,45.1997,-112.045,None,Completed,None
1/25/2018,175019,45,Bureau of Land Management,BUT,Cline Gulch,Landings from Timber Sale,Dozer Piles,7,None,6714,50,1,1,A,45.8251,-112.974,None,Completed,None
1/25/2018,176043,45,Bureau of Land Management,LWT,Russian Pile RX,"10 miles northeast of Malta, MT and 2 miles southwest of Mud Lake",Hand Piles,9,None,2245,2,10,10,A,48.4317,-107.679,None,Completed,None
1/25/2018,175020,45,Bureau of Land Management,BUT,Seymore landings,Seymore Timber Sale,Dozer Piles,7,None,6265,50,1,1,A,45.9438,-113.151,None,Completed,None
2/6/2018,165795,45,Bureau of Land Management,BUT,Holter dam  Rec Site,Holter Recreation Site,Hand Piles,6,None,3522,5,1,1,A,46.99368,-112.01398,None,Completed,None
2/7/2018,175943,45,Bureau of Land Management,BIL,Pompeys Pillar AG RX FY2018,"30 miles NE of Billings, MT in Yellowstone County.",Wildlife Habitat,10,None,2877,0.59,None,1,A,45.9913,-108,None,Approved,None
3/8/2018,173965,45,Bureau of Land Management,DIL,Yank Swamp,"T3S, R17W, sec. 23 11 miles southwest of Wisdom, MT",Landings,7,None,6600,80,10,10,A,45.5559,-113.667,None,Completed,None
3/9/2018,173965,45,Bureau of Land Management,DIL,Yank Swamp,"T3S, R17W, sec. 23 11 miles southwest of Wisdom, MT",Landings,7,None,6600,80,0,13,A,45.5559,-113.667,None,Completed,Already accomplished
3/27/2018,175934,45,Bureau of Land Management,BUT,Iron Mask Phase 1,5 miles west of Townsend,Broadcast,6,None,5258,36.85,25,50,A,46.3403,-111.629,None,Completed,None
3/28/2018,173965,45,Bureau of Land Management,DIL,Yank Swamp,"T3S, R17W, sec. 23 11 miles southwest of Wisdom, MT",Landings,7,None,6600,80,10,10,A,45.5559,-113.667,None,Completed,None
4/4/2018,175934,45,Bureau of Land Management,BUT,Iron Mask Phase 1,5 miles west of Townsend,Broadcast,6,None,5258,36.85,50,100,A,46.3403,-111.629,None,Completed,None
4/11/2018,175934,45,Bureau of Land Management,BUT,Iron Mask Phase 1,5 miles west of Townsend,Broadcast,6,None,5258,36.85,75,100,A,46.3403,-111.629,None,Completed,None
4/12/2018,175934,45,Bureau of Land Management,BUT,Iron Mask Phase 1,5 miles west of Townsend,Broadcast,6,None,5258,36.85,25,100,A,46.3403,-111.629,None,Completed,None
4/17/2018,175934,45,Bureau of Land Management,BUT,Iron Mask Phase 1,5 miles west of Townsend,Broadcast,6,None,5258,36.85,0,100,A,46.3403,-111.629,None,Completed,Not in prescription
4/18/2018,175934,45,Bureau of Land Management,BUT,Iron Mask Phase 1,5 miles west of Townsend,Broadcast,6,None,5258,36.85,0,100,A,46.3403,-111.629,None,Completed,Not in prescription
4/19/2018,175934,45,Bureau of Land Management,BUT,Iron Mask Phase 1,5 miles west of Townsend,Broadcast,6,None,5258,36.85,100,100,A,46.3403,-111.629,None,Completed,None
4/20/2018,175854,45,Bureau of Land Management,LWT,Lower Crooked Creek Unit D,"The burn area is south of the Missouri River, east of the Musselshell River/UL Bend, north of Blood Creek, and west of Dovetail/Valentine road",Understory,9,None,2737,20.2,15,15,A,47.4266,-108.154,None,Completed,None
4/20/2018,175934,45,Bureau of Land Management,BUT,Iron Mask Phase 1,5 miles west of Townsend,Broadcast,6,None,5258,36.85,100,100,A,46.3403,-111.629,None,Completed,None
4/21/2018,175934,45,Bureau of Land Management,BUT,Iron Mask Phase 1,5 miles west of Townsend,Broadcast,6,None,5258,36.85,100,75,A,46.3403,-111.629,None,Completed,None
4/21/2018,175854,45,Bureau of Land Management,LWT,Lower Crooked Creek Unit D,"The burn area is south of the Missouri River, east of the Musselshell River/UL Bend, north of Blood Creek, and west of Dovetail/Valentine road",Understory,9,None,2737,20.2,15,15,A,47.4266,-108.154,None,Completed,None
4/22/2018,175854,45,Bureau of Land Management,LWT,Lower Crooked Creek Unit D,"The burn area is south of the Missouri River, east of the Musselshell River/UL Bend, north of Blood Creek, and west of Dovetail/Valentine road",Understory,9,None,2737,20.2,15,15,A,47.4266,-108.154,None,Completed,None
4/26/2018,175946,45,Bureau of Land Management,BIL,Sundance AG RX FY2018,3 miles SE of Laurel in Yellowstone County. ,Wildlife Habitat,10,None,3252,0.59,0,10,A,45.6466,-108.725,None,Completed,Decided not to burn - other
4/26/2018,175943,45,Bureau of Land Management,BIL,Pompeys Pillar AG RX FY2018,"30 miles NE of Billings, MT in Yellowstone County.",Wildlife Habitat,10,None,2877,0.59,10,25,A,45.9913,-108,None,Completed,None
4/27/2018,175946,45,Bureau of Land Management,BIL,Sundance AG RX FY2018,3 miles SE of Laurel in Yellowstone County. ,Wildlife Habitat,10,None,3252,0.59,0,20,A,45.6466,-108.725,None,Completed,Decided not to burn - other
4/27/2018,175162,45,Bureau of Land Management,DIL,Medicine Lodge,"T12S, R12W sec. 10,11,14,23 35 miles southwest of Dillon, MT",Broadcast,7,None,7454,3.57,100,100,A,44.798,-113.039,None,Completed,None
4/28/2018,176133,45,Bureau of Land Management,DIL,Black Canyon #4,"16 miles southwest of Grant, MT",Broadcast,7,None,7186,1.78,200,200,A,44.8577,-113.316,None,Completed,None
4/28/2018,175162,45,Bureau of Land Management,DIL,Medicine Lodge,"T12S, R12W sec. 10,11,14,23 35 miles southwest of Dillon, MT",Broadcast,7,None,7454,3.57,100,100,A,44.798,-113.039,None,Completed,None
4/29/2018,176133,45,Bureau of Land Management,DIL,Black Canyon #4,"16 miles southwest of Grant, MT",Broadcast,7,None,7186,1.78,50,50,A,44.8577,-113.316,None,Completed,None
5/2/2018,170496,45,Bureau of Land Management,LWT,Lower Crooked Creek Unit D Rx,"Aproox 25 E of Bohemian Corner, MT.",Understory,9,None,3000,11.3,100,100,A,47.2923,-108.469,None,Completed,None
